Season,MatchID,Date,Team,Opponent,is_home,goals_for,goals_against,result,Pts,xPts
2022-2023,310,2023-04-22,Everton,Crystal Palace,False,0,0,D,1,1.0426707305457663
2022-2023,310,2023-04-22,Crystal Palace,Everton,True,0,0,D,1,1.6644442327840747
2022-2023,311,2023-04-22,Wolves,Leicester,False,1,2,H,0,1.2333092311400338
2022-2023,311,2023-04-22,Leicester,Wolves,True,2,1,H,3,1.4798746685948423
2022-2023,312,2023-04-22,Nott'm Forest,Liverpool,False,2,3,H,0,0.29593698972240895
2022-2023,312,2023-04-22,Liverpool,Nott'm Forest,True,3,2,H,3,2.5766977235616175
2022-2023,313,2023-04-23,West Ham,Bournemouth,False,4,0,A,3,1.4155339805825242
2022-2023,313,2023-04-23,Bournemouth,West Ham,True,0,4,A,0,1.287378640776699
2022-2023,314,2023-04-23,Tottenham,Newcastle,False,1,6,H,0,0.9331650081687213
2022-2023,314,2023-04-23,Newcastle,Tottenham,True,6,1,H,3,1.8131590672805582
2022-2023,315,2023-04-25,Crystal Palace,Wolves,False,0,2,H,0,1.2452601855586931
2022-2023,315,2023-04-25,Wolves,Crystal Palace,True,2,0,H,3,1.4582492940701897
2022-2023,316,2023-04-25,Fulham,Aston Villa,False,0,1,H,0,0.9101123595505618
2022-2023,316,2023-04-25,Aston Villa,Fulham,True,1,0,H,3,1.8539325842696628
2022-2023,317,2023-04-25,Leicester,Leeds,False,1,1,D,1,1.2200392927308448
2022-2023,317,2023-04-25,Leeds,Leicester,True,1,1,D,1,1.5088408644400788
2022-2023,318,2023-04-26,Brighton,Nott'm Forest,False,1,3,H,0,2.0776356418173796
2022-2023,318,2023-04-26,Nott'm Forest,Brighton,True,3,1,H,3,0.6973974415527128
2022-2023,319,2023-04-26,Brentford,Chelsea,False,2,0,A,3,0.8405904059040591
2022-2023,319,2023-04-26,Chelsea,Brentford,True,0,2,A,0,1.9210332103321037
2022-2023,320,2023-04-26,Liverpool,West Ham,False,2,1,A,3,1.782894736842105
2022-2023,320,2023-04-26,West Ham,Liverpool,True,1,2,A,0,0.9736842105263159
2022-2023,321,2023-04-26,Arsenal,Man City,False,1,4,H,0,0.750242013552759
2022-2023,321,2023-04-26,Man City,Arsenal,True,4,1,H,3,2.0396902226524682
2022-2023,322,2023-04-27,Newcastle,Everton,False,4,1,A,3,1.886719183401753
2022-2023,322,2023-04-27,Everton,Newcastle,True,1,4,A,0,0.8527840737981645
2022-2023,323,2023-04-27,Bournemouth,Southampton,False,1,0,A,3,1.17178390983288
2022-2023,323,2023-04-27,Southampton,Bournemouth,True,0,1,A,0,1.5483870967741933
2022-2023,324,2023-04-27,Man United,Tottenham,False,2,2,D,1,1.4528301886792452
2022-2023,324,2023-04-27,Tottenham,Man United,True,2,2,D,1,1.2830188679245282
2022-2023,325,2023-04-29,West Ham,Crystal Palace,False,3,4,H,0,1.3300293314453322
2022-2023,325,2023-04-29,Crystal Palace,West Ham,True,4,3,H,3,1.3773642156366948
2022-2023,326,2023-04-29,Nott'm Forest,Brentford,False,1,2,H,0,0.7693474962063731
2022-2023,326,2023-04-29,Brentford,Nott'm Forest,True,2,1,H,3,1.9802731411229133
2022-2023,327,2023-04-29,Wolves,Brighton,False,0,6,H,0,0.6585942779905385
2022-2023,327,2023-04-29,Brighton,Wolves,True,6,0,H,3,2.121761658031088
2022-2023,328,2023-04-30,Leeds,Bournemouth,False,1,4,H,0,1.3325415676959618
2022-2023,328,2023-04-30,Bournemouth,Leeds,True,4,1,H,3,1.394893111638955
2022-2023,329,2023-04-30,Man City,Fulham,False,2,1,A,3,2.444444444444444
2022-2023,329,2023-04-30,Fulham,Man City,True,1,2,A,0,0.3968253968253968
2022-2023,330,2023-04-30,Aston Villa,Man United,False,0,1,H,0,0.863807627508041
2022-2023,330,2023-04-30,Man United,Aston Villa,True,1,0,H,3,1.892418440802573
2022-2023,331,2023-04-30,Southampton,Newcastle,False,1,3,H,0,0.4628413411683374
2022-2023,331,2023-04-30,Newcastle,Southampton,True,3,1,H,3,2.3574144486692012
2022-2023,332,2023-04-30,Tottenham,Liverpool,False,3,4,H,0,0.7087168381158637
2022-2023,332,2023-04-30,Liverpool,Tottenham,True,4,3,H,3,2.07958852192745
2022-2023,333,2023-05-01,Everton,Leicester,False,2,2,D,1,1.0316742081447963
2022-2023,333,2023-05-01,Leicester,Everton,True,2,2,D,1,1.69683257918552
2022-2023,334,2023-05-02,Chelsea,Arsenal,False,1,3,H,0,0.7526881720430108
2022-2023,334,2023-05-02,Arsenal,Chelsea,True,3,1,H,3,2.0107526881720426
2022-2023,335,2023-05-03,Fulham,Liverpool,False,0,1,H,0,0.4194506310319228
2022-2023,335,2023-05-03,Liverpool,Fulham,True,1,0,H,3,2.4172234595397177
2022-2023,336,2023-05-03,West Ham,Man City,False,0,3,H,0,0.35478260869565215
2022-2023,336,2023-05-03,Man City,West Ham,True,3,0,H,3,2.5095652173913043
2022-2023,337,2023-05-04,Man United,Brighton,False,0,1,H,0,1.0192572214580466
2022-2023,337,2023-05-04,Brighton,Man United,True,1,0,H,3,1.7125171939477304
2022-2023,338,2023-05-06,Chelsea,Bournemouth,False,3,1,A,3,1.5951471150171952
2022-2023,338,2023-05-06,Bournemouth,Chelsea,True,1,3,A,0,1.1337409247229653
2022-2023,339,2023-05-06,Leeds,Man City,False,1,2,H,0,0.3057195393399787
2022-2023,339,2023-05-06,Man City,Leeds,True,2,1,H,3,2.5810510016452146
2022-2023,340,2023-05-06,Crystal Palace,Tottenham,False,0,1,H,0,0.9249011857707509
2022-2023,340,2023-05-06,Tottenham,Crystal Palace,True,1,0,H,3,1.8260869565217392
2022-2023,341,2023-05-06,Aston Villa,Wolves,False,0,1,H,0,1.4311132483770135
2022-2023,341,2023-05-06,Wolves,Aston Villa,True,1,0,H,3,1.2803558547727816
2022-2023,342,2023-05-06,Brentford,Liverpool,False,0,1,H,0,0.6596858638743456
2022-2023,342,2023-05-06,Liverpool,Brentford,True,1,0,H,3,2.1518324607329844
2022-2023,343,2023-05-07,Arsenal,Newcastle,False,2,0,A,3,1.3339086433796852
2022-2023,343,2023-05-07,Newcastle,Arsenal,True,0,2,A,0,1.4133406554611958
2022-2023,344,2023-05-07,Man United,West Ham,False,0,1,H,0,1.6499133448873484
2022-2023,344,2023-05-07,West Ham,Man United,True,1,0,H,3,1.095776703457083
2022-2023,345,2023-05-08,Leicester,Fulham,False,3,5,H,0,1.3702819870341645
2022-2023,345,2023-05-08,Fulham,Leicester,True,5,3,H,3,1.3577536491269937
2022-2023,346,2023-05-08,Everton,Brighton,False,5,1,A,3,0.4972244250594766
2022-2023,346,2023-05-08,Brighton,Everton,True,1,5,A,0,2.3219666931007135
2022-2023,347,2023-05-08,Southampton,Nott'm Forest,False,3,4,H,0,1.1069042316258353
2022-2023,347,2023-05-08,Nott'm Forest,Southampton,True,4,3,H,3,1.6280623608017817
2022-2023,348,2023-05-13,Newcastle,Leeds,False,2,2,D,1,1.894300486431915
2022-2023,348,2023-05-13,Leeds,Newcastle,True,2,2,D,1,0.8805029522440113
2022-2023,349,2023-05-13,Tottenham,Aston Villa,False,1,2,H,0,1.229802513464991
2022-2023,349,2023-05-13,Aston Villa,Tottenham,True,2,1,H,3,1.5098743267504489
2022-2023,350,2023-05-13,Nott'm Forest,Chelsea,False,2,2,D,1,0.6842105263157894
2022-2023,350,2023-05-13,Chelsea,Nott'm Forest,True,2,2,D,1,2.1052631578947367
2022-2023,351,2023-05-13,Bournemouth,Crystal Palace,False,0,2,H,0,0.9338640538885488
2022-2023,351,2023-05-13,Crystal Palace,Bournemouth,True,2,0,H,3,1.804654011022658
2022-2023,352,2023-05-13,Wolves,Man United,False,0,2,H,0,0.5614678899082569
2022-2023,352,2023-05-13,Man United,Wolves,True,2,0,H,3,2.251376146788991
2022-2023,353,2023-05-13,Fulham,Southampton,False,2,0,A,3,1.4090909090909087
2022-2023,353,2023-05-13,Southampton,Fulham,True,0,2,A,0,1.3068181818181817
2022-2023,354,2023-05-14,West Ham,Brentford,False,0,2,H,0,1.0522388059701493
2022-2023,354,2023-05-14,Brentford,West Ham,True,2,0,H,3,1.6791044776119404
2022-2023,355,2023-05-14,Man City,Everton,False,3,0,A,3,2.2862489829129373
2022-2023,355,2023-05-14,Everton,Man City,True,0,3,A,0,0.5145646867371847
2022-2023,356,2023-05-14,Brighton,Arsenal,False,3,0,A,3,0.9033942558746736
2022-2023,356,2023-05-14,Arsenal,Brighton,True,0,3,A,0,1.8707571801566583
2022-2023,357,2023-05-15,Liverpool,Leicester,False,3,0,A,3,2.0236623417193718
2022-2023,357,2023-05-15,Leicester,Liverpool,True,0,3,A,0,0.7581268151144598
2022-2023,358,2023-05-18,Brighton,Newcastle,False,1,4,H,0,1.0681003584229392
2022-2023,358,2023-05-18,Newcastle,Brighton,True,4,1,H,3,1.6810035842293911
2022-2023,359,2023-05-20,Brentford,Tottenham,False,3,1,A,3,0.9558838207405929
2022-2023,359,2023-05-20,Tottenham,Brentford,True,1,3,A,0,1.8005789000898291
2022-2023,360,2023-05-20,Man United,Bournemouth,False,1,0,A,3,2.11764705882353
2022-2023,360,2023-05-20,Bournemouth,Man United,True,0,1,A,0,0.680672268907563
2022-2023,361,2023-05-20,Crystal Palace,Fulham,False,2,2,D,1,1.26882783158727
2022-2023,361,2023-05-20,Fulham,Crystal Palace,True,2,2,D,1,1.4502866179086773
2022-2023,362,2023-05-20,Aston Villa,Liverpool,False,1,1,D,1,0.6478318002628121
2022-2023,362,2023-05-20,Liverpool,Aston Villa,True,1,1,D,1,2.1616294349540084
2022-2023,363,2023-05-20,Everton,Wolves,False,1,1,D,1,1.3858093126385809
2022-2023,363,2023-05-20,Wolves,Everton,True,1,1,D,1,1.3259423503325942
2022-2023,364,2023-05-20,Arsenal,Nott'm Forest,False,0,1,H,0,2.0236623417193718
2022-2023,364,2023-05-20,Nott'm Forest,Arsenal,True,1,0,H,3,0.7581268151144598
2022-2023,365,2023-05-21,Leeds,West Ham,False,1,3,H,0,1.2646502835538755
2022-2023,365,2023-05-21,West Ham,Leeds,True,3,1,H,3,1.4631379962192819
2022-2023,366,2023-05-21,Southampton,Brighton,False,1,3,H,0,0.39450282942603077
2022-2023,366,2023-05-21,Brighton,Southampton,True,3,1,H,3,2.4698868229587716
2022-2023,367,2023-05-21,Chelsea,Man City,False,0,1,H,0,0.41547277936962745
2022-2023,367,2023-05-21,Man City,Chelsea,True,1,0,H,3,2.4269340974212033
2022-2023,368,2023-05-22,Leicester,Newcastle,False,0,0,D,1,0.575855855855856
2022-2023,368,2023-05-22,Newcastle,Leicester,True,0,0,D,1,2.2526126126126127
2022-2023,369,2023-05-24,Man City,Brighton,False,1,1,D,1,1.8484207226271652
2022-2023,369,2023-05-24,Brighton,Man City,True,1,1,D,1,0.9321263421898267
2022-2023,370,2023-05-25,Chelsea,Man United,False,1,4,H,0,0.7869211001148231
2022-2023,370,2023-05-25,Man United,Chelsea,True,4,1,H,3,1.9943681994641589
2022-2023,371,2023-05-28,Wolves,Arsenal,False,0,5,H,0,0.5381539486837722
2022-2023,371,2023-05-28,Arsenal,Wolves,True,5,0,H,3,2.2805731422859052
2022-2023,372,2023-05-28,Brighton,Aston Villa,False,1,2,H,0,1.0671641791044777
2022-2023,372,2023-05-28,Aston Villa,Brighton,True,2,1,H,3,1.6716417910447763
2022-2023,373,2023-05-28,Man City,Brentford,False,0,1,H,0,1.7830630386103006
2022-2023,373,2023-05-28,Brentford,Man City,True,1,0,H,3,0.9810002035692476
2022-2023,374,2023-05-28,Newcastle,Chelsea,False,1,1,D,1,1.4715940430226147
2022-2023,374,2023-05-28,Chelsea,Newcastle,True,1,1,D,1,1.256480970766685
2022-2023,375,2023-05-28,Nott'm Forest,Crystal Palace,False,1,1,D,1,0.810448187268056
2022-2023,375,2023-05-28,Crystal Palace,Nott'm Forest,True,1,1,D,1,1.9511846988295745
2022-2023,376,2023-05-28,Bournemouth,Everton,False,0,1,H,0,0.6557377049180328
2022-2023,376,2023-05-28,Everton,Bournemouth,True,1,0,H,3,2.1311475409836067
2022-2023,377,2023-05-28,Tottenham,Leeds,False,4,1,A,3,1.4765824025083283
2022-2023,377,2023-05-28,Leeds,Tottenham,True,1,4,A,0,1.2755242014501273
2022-2023,378,2023-05-28,West Ham,Leicester,False,1,2,H,0,1.0300568059250734
2022-2023,378,2023-05-28,Leicester,West Ham,True,2,1,H,3,1.7227295606529083
2022-2023,379,2023-05-28,Fulham,Man United,False,1,2,H,0,0.6867992766726944
2022-2023,379,2023-05-28,Man United,Fulham,True,2,1,H,3,2.0962025316455697
2022-2023,380,2023-05-28,Liverpool,Southampton,False,4,4,D,1,2.166436537440255
2022-2023,380,2023-05-28,Southampton,Liverpool,True,4,4,D,1,0.6347318109399894
