Season,MatchID,Date,Team,Opponent,is_home,goals_for,goals_against,result,Pts,xPts
2021-2022,314,2022-04-17,Newcastle,Leicester,True,2,1,H,3,1.5762711864406778
2021-2022,315,2022-04-17,Burnley,West Ham,False,1,1,D,1,0.8209658421672557
2021-2022,315,2022-04-17,West Ham,Burnley,True,1,1,D,1,1.9287396937573615
2021-2022,316,2022-04-19,Man United,Liverpool,False,0,4,H,0,0.5945945945945945
2021-2022,316,2022-04-19,Liverpool,Man United,True,4,0,H,3,2.2162162162162162
2021-2022,317,2022-04-20,Arsenal,Chelsea,False,4,2,A,3,0.9198668434114399
2021-2022,317,2022-04-20,Chelsea,Arsenal,True,2,4,A,0,1.8168797902983065
2021-2022,318,2022-04-20,Leicester,Everton,False,1,1,D,1,1.1633829889476213
2021-2022,318,2022-04-20,Everton,Leicester,True,1,1,D,1,1.555502162421912
2021-2022,319,2022-04-20,Crystal Palace,Newcastle,False,0,1,H,0,1.1633829889476213
2021-2022,319,2022-04-20,Newcastle,Crystal Palace,True,1,0,H,3,1.555502162421912
2021-2022,320,2022-04-20,Brighton,Man City,False,0,3,H,0,0.3001906837374012
2021-2022,320,2022-04-20,Man City,Brighton,True,3,0,H,3,2.5655134840642875
2021-2022,321,2022-04-21,Southampton,Burnley,False,0,2,H,0,1.3796005272229546
2021-2022,321,2022-04-21,Burnley,Southampton,True,2,0,H,3,1.3281962891615129
2021-2022,322,2022-04-23,Man United,Arsenal,False,1,3,H,0,1.0789473684210524
2021-2022,322,2022-04-23,Arsenal,Man United,True,3,1,H,3,1.651315789473684
2021-2022,323,2022-04-23,Aston Villa,Leicester,False,0,0,D,1,1.4212629896083133
2021-2022,323,2022-04-23,Leicester,Aston Villa,True,0,0,D,1,1.298960831334932
2021-2022,324,2022-04-23,Watford,Man City,False,1,5,H,0,0.20560747663551404
2021-2022,324,2022-04-23,Man City,Watford,True,5,1,H,3,2.698931909212283
2021-2022,325,2022-04-23,Newcastle,Norwich,False,3,0,A,3,1.6115781429117308
2021-2022,325,2022-04-23,Norwich,Newcastle,True,0,3,A,0,1.1008788689338938
2021-2022,326,2022-04-23,Tottenham,Brentford,False,0,0,D,1,1.8041362325196941
2021-2022,326,2022-04-23,Brentford,Tottenham,True,0,0,D,1,0.9256085423660194
2021-2022,327,2022-04-24,Southampton,Brighton,False,2,2,D,1,1.0757238307349668
2021-2022,327,2022-04-24,Brighton,Southampton,True,2,2,D,1,1.6436525612472164
2021-2022,328,2022-04-24,Wolves,Burnley,False,0,1,H,0,1.3103152213908988
2021-2022,328,2022-04-24,Burnley,Wolves,True,1,0,H,3,1.3728688826198945
2021-2022,329,2022-04-24,West Ham,Chelsea,False,0,1,H,0,0.6585942779905385
2021-2022,329,2022-04-24,Chelsea,West Ham,True,1,0,H,3,2.121761658031088
2021-2022,330,2022-04-24,Everton,Liverpool,False,0,2,H,0,0.3243738546120952
2021-2022,330,2022-04-24,Liverpool,Everton,True,2,0,H,3,2.540470372632865
2021-2022,331,2022-04-25,Leeds,Crystal Palace,False,0,0,D,1,1.0789473684210524
2021-2022,331,2022-04-25,Crystal Palace,Leeds,True,0,0,D,1,1.651315789473684
2021-2022,332,2022-04-28,Chelsea,Man United,False,1,1,D,1,1.5483870967741933
2021-2022,332,2022-04-28,Man United,Chelsea,True,1,1,D,1,1.17178390983288
2021-2022,333,2022-04-30,Liverpool,Newcastle,False,1,0,A,3,2.2849162011173187
2021-2022,333,2022-04-30,Newcastle,Liverpool,True,0,1,A,0,0.5251396648044694
2021-2022,334,2022-04-30,Norwich,Aston Villa,False,0,2,H,0,0.5303030303030303
2021-2022,334,2022-04-30,Aston Villa,Norwich,True,2,0,H,3,2.2575757575757573
2021-2022,335,2022-04-30,Crystal Palace,Southampton,False,2,1,A,3,1.2192262602579134
2021-2022,335,2022-04-30,Southampton,Crystal Palace,True,1,2,A,0,1.4900351699882768
2021-2022,336,2022-04-30,Burnley,Watford,False,2,1,A,3,1.3259423503325944
2021-2022,336,2022-04-30,Watford,Burnley,True,1,2,A,0,1.385809312638581
2021-2022,337,2022-04-30,Brighton,Wolves,False,3,0,A,3,1.3410416247737786
2021-2022,337,2022-04-30,Wolves,Brighton,True,0,3,A,0,1.3603458676855018
2021-2022,338,2022-04-30,Man City,Leeds,False,4,0,A,3,2.3486041517537584
2021-2022,338,2022-04-30,Leeds,Man City,True,0,4,A,0,0.49319971367215465
2021-2022,339,2022-05-01,Chelsea,Everton,False,0,1,H,0,1.8986384266263236
2021-2022,339,2022-05-01,Everton,Chelsea,True,1,0,H,3,0.8366111951588502
2021-2022,340,2022-05-01,Leicester,Tottenham,False,1,3,H,0,0.6099262507474587
2021-2022,340,2022-05-01,Tottenham,Leicester,True,3,1,H,3,2.1891568666533785
2021-2022,341,2022-05-01,Arsenal,West Ham,False,2,1,A,3,1.8385229027277408
2021-2022,341,2022-05-01,West Ham,Arsenal,True,1,2,A,0,0.9107694287184765
2021-2022,342,2022-05-02,Brentford,Man United,False,0,3,H,0,0.8700183936235437
2021-2022,342,2022-05-02,Man United,Brentford,True,3,0,H,3,1.8927038626609445
2021-2022,343,2022-05-07,Southampton,Brentford,False,0,3,H,0,1.1337409247229653
2021-2022,343,2022-05-07,Brentford,Southampton,True,3,0,H,3,1.5951471150171952
2021-2022,344,2022-05-07,Aston Villa,Burnley,False,3,1,A,3,1.4748201438848922
2021-2022,344,2022-05-07,Burnley,Aston Villa,True,1,3,A,0,1.237410071942446
2021-2022,345,2022-05-07,Wolves,Chelsea,False,2,2,D,1,0.4879089615931722
2021-2022,345,2022-05-07,Chelsea,Wolves,True,2,2,D,1,2.3229018492176388
2021-2022,346,2022-05-07,Watford,Crystal Palace,False,0,1,H,0,0.8048780487804877
2021-2022,346,2022-05-07,Crystal Palace,Watford,True,1,0,H,3,1.9583931133428982
2021-2022,347,2022-05-07,Man United,Brighton,False,0,4,H,0,1.436893203883495
2021-2022,347,2022-05-07,Brighton,Man United,True,4,0,H,3,1.29126213592233
2021-2022,348,2022-05-07,Tottenham,Liverpool,False,1,1,D,1,0.5945945945945945
2021-2022,348,2022-05-07,Liverpool,Tottenham,True,1,1,D,1,2.2162162162162162
2021-2022,349,2022-05-08,Leeds,Arsenal,False,1,2,H,0,0.6170212765957446
2021-2022,349,2022-05-08,Arsenal,Leeds,True,2,1,H,3,2.172288531395952
2021-2022,350,2022-05-08,Everton,Leicester,False,2,1,A,3,1.3259423503325944
2021-2022,350,2022-05-08,Leicester,Everton,True,1,2,A,0,1.385809312638581
2021-2022,351,2022-05-08,West Ham,Norwich,False,4,0,A,3,1.8711462450592884
2021-2022,351,2022-05-08,Norwich,West Ham,True,0,4,A,0,0.8798418972332015
2021-2022,352,2022-05-08,Newcastle,Man City,False,0,5,H,0,0.3001906837374012
2021-2022,352,2022-05-08,Man City,Newcastle,True,5,0,H,3,2.5655134840642875
2021-2022,353,2022-05-10,Liverpool,Aston Villa,False,2,1,A,3,2.2240644244433923
2021-2022,353,2022-05-10,Aston Villa,Liverpool,True,1,2,A,0,0.5769777356702985
2021-2022,354,2022-05-11,Chelsea,Leeds,False,3,0,A,3,1.949665154461007
2021-2022,354,2022-05-11,Leeds,Chelsea,True,0,3,A,0,0.8245841434435083
2021-2022,355,2022-05-11,Norwich,Leicester,False,0,3,H,0,0.6099262507474587
2021-2022,355,2022-05-11,Leicester,Norwich,True,3,0,H,3,2.1891568666533785
2021-2022,356,2022-05-11,Everton,Watford,False,0,0,D,1,1.804654011022658
2021-2022,356,2022-05-11,Watford,Everton,True,0,0,D,1,0.9338640538885488
2021-2022,357,2022-05-11,Man City,Wolves,False,5,1,A,3,2.4269340974212033
2021-2022,357,2022-05-11,Wolves,Man City,True,1,5,A,0,0.41547277936962745
2021-2022,358,2022-05-12,Arsenal,Tottenham,False,0,3,H,0,1.080393032603841
2021-2022,358,2022-05-12,Tottenham,Arsenal,True,3,0,H,3,1.6632425189816884
2021-2022,359,2022-05-15,Burnley,Tottenham,False,0,1,H,0,0.4972244250594766
2021-2022,359,2022-05-15,Tottenham,Burnley,True,1,0,H,3,2.3219666931007135
2021-2022,360,2022-05-15,Crystal Palace,Aston Villa,False,1,1,D,1,1.0316742081447963
2021-2022,360,2022-05-15,Aston Villa,Crystal Palace,True,1,1,D,1,1.69683257918552
2021-2022,361,2022-05-15,Brighton,Leeds,False,1,1,D,1,1.363825363825364
2021-2022,361,2022-05-15,Leeds,Brighton,True,1,1,D,1,1.363825363825364
2021-2022,362,2022-05-15,Leicester,Watford,False,5,1,A,3,1.7181768658071543
2021-2022,362,2022-05-15,Watford,Leicester,True,1,5,A,0,1.012711094970038
2021-2022,363,2022-05-15,Man City,West Ham,False,2,2,D,1,2.2363636363636363
2021-2022,363,2022-05-15,West Ham,Man City,True,2,2,D,1,0.5727272727272728
2021-2022,364,2022-05-15,Norwich,Wolves,False,1,1,D,1,0.637615894039735
2021-2022,364,2022-05-15,Wolves,Norwich,True,1,1,D,1,2.1626490066225164
2021-2022,365,2022-05-15,Brentford,Everton,False,3,2,A,3,1.0795433621800772
2021-2022,365,2022-05-15,Everton,Brentford,True,2,3,A,0,1.6562327379856376
2021-2022,366,2022-05-16,Arsenal,Newcastle,False,0,2,H,0,1.8168797902983065
2021-2022,366,2022-05-16,Newcastle,Arsenal,True,2,0,H,3,0.9198668434114399
2021-2022,367,2022-05-17,Liverpool,Southampton,False,2,1,A,3,2.2843354970960026
2021-2022,367,2022-05-17,Southampton,Liverpool,True,1,2,A,0,0.5452681926887598
2021-2022,368,2022-05-19,Crystal Palace,Everton,False,2,3,H,0,0.938726240266585
2021-2022,368,2022-05-19,Everton,Crystal Palace,True,3,2,H,3,1.7815294637695942
2021-2022,369,2022-05-19,Burnley,Aston Villa,False,1,1,D,1,1.064444853618118
2021-2022,369,2022-05-19,Aston Villa,Burnley,True,1,1,D,1,1.6637819922666173
2021-2022,370,2022-05-19,Leicester,Chelsea,False,1,1,D,1,0.5577439570277529
2021-2022,370,2022-05-19,Chelsea,Leicester,True,1,1,D,1,2.241718889883617
2021-2022,371,2022-05-22,Everton,Arsenal,False,1,5,H,0,0.5145646867371847
2021-2022,371,2022-05-22,Arsenal,Everton,True,5,1,H,3,2.2862489829129373
2021-2022,372,2022-05-22,Leeds,Brentford,False,2,1,A,3,1.3373175004866655
2021-2022,372,2022-05-22,Brentford,Leeds,True,1,2,A,0,1.4127700992797352
2021-2022,373,2022-05-22,West Ham,Brighton,False,1,3,H,0,1.2543644837664905
2021-2022,373,2022-05-22,Brighton,West Ham,True,3,1,H,3,1.4741685757168814
2021-2022,374,2022-05-22,Newcastle,Burnley,False,2,1,A,3,1.17178390983288
2021-2022,374,2022-05-22,Burnley,Newcastle,True,1,2,A,0,1.5483870967741933
2021-2022,375,2022-05-22,Watford,Chelsea,False,1,2,H,0,0.31823085221143466
2021-2022,375,2022-05-22,Chelsea,Watford,True,2,1,H,3,2.554476806903991
2021-2022,376,2022-05-22,Man United,Crystal Palace,False,0,1,H,0,1.526315789473684
2021-2022,376,2022-05-22,Crystal Palace,Man United,True,1,0,H,3,1.2105263157894737
2021-2022,377,2022-05-22,Southampton,Leicester,False,1,4,H,0,0.9865001687478906
2021-2022,377,2022-05-22,Leicester,Southampton,True,4,1,H,3,1.7762402969962876
2021-2022,378,2022-05-22,Wolves,Liverpool,False,1,3,H,0,0.2992416877308963
2021-2022,378,2022-05-22,Liverpool,Wolves,True,3,1,H,3,2.5899280575539567
2021-2022,379,2022-05-22,Aston Villa,Man City,False,2,3,H,0,0.28824242424242424
2021-2022,379,2022-05-22,Man City,Aston Villa,True,3,2,H,3,2.5922424242424245
2021-2022,380,2022-05-22,Tottenham,Norwich,False,5,0,A,3,2.41131498470948
2021-2022,380,2022-05-22,Norwich,Tottenham,True,0,5,A,0,0.4434250764525994
