Season,MatchID,Date,Team,Opponent,is_home,goals_for,goals_against,result,Pts,xPts
2020-2021,312,2021-04-17,Newcastle,West Ham,True,3,2,H,3,1.0789473684210527
2020-2021,313,2021-04-17,Sheffield United,Wolves,False,0,1,H,0,0.7602874859075535
2020-2021,313,2021-04-17,Wolves,Sheffield United,True,1,0,H,3,1.9706877113866965
2020-2021,314,2021-04-18,Fulham,Arsenal,False,1,1,D,1,0.8381010346926355
2020-2021,314,2021-04-18,Arsenal,Fulham,True,1,1,D,1,1.9135727328058432
2020-2021,315,2021-04-18,Burnley,Man United,False,1,3,H,0,0.4972244250594766
2020-2021,315,2021-04-18,Man United,Burnley,True,3,1,H,3,2.3219666931007135
2020-2021,316,2021-04-19,Liverpool,Leeds,False,1,1,D,1,1.930860972152255
2020-2021,316,2021-04-19,Leeds,Liverpool,True,1,1,D,1,0.8503520507984115
2020-2021,317,2021-04-20,Brighton,Chelsea,False,0,0,D,1,0.7118387909319899
2020-2021,317,2021-04-20,Chelsea,Brighton,True,0,0,D,1,2.0508816120906803
2020-2021,318,2021-04-21,Southampton,Tottenham,False,1,2,H,0,0.8798418972332017
2020-2021,318,2021-04-21,Tottenham,Southampton,True,2,1,H,3,1.871146245059289
2020-2021,319,2021-04-21,Man City,Aston Villa,False,2,1,A,3,2.2862489829129373
2020-2021,319,2021-04-21,Aston Villa,Man City,True,1,2,A,0,0.5145646867371847
2020-2021,320,2021-04-22,West Brom,Leicester,False,0,3,H,0,0.7043975234164151
2020-2021,320,2021-04-22,Leicester,West Brom,True,3,0,H,3,2.052706778853786
2020-2021,321,2021-04-23,Everton,Arsenal,False,1,0,A,3,1.0316742081447963
2020-2021,321,2021-04-23,Arsenal,Everton,True,0,1,A,0,1.69683257918552
2020-2021,322,2021-04-24,Newcastle,Liverpool,False,1,1,D,1,0.382121905140698
2020-2021,322,2021-04-24,Liverpool,Newcastle,True,1,1,D,1,2.472307845281893
2020-2021,323,2021-04-24,Chelsea,West Ham,False,1,0,A,3,1.8797792668506113
2020-2021,323,2021-04-24,West Ham,Chelsea,True,0,1,A,0,0.8581001182499015
2020-2021,324,2021-04-24,Brighton,Sheffield United,False,0,1,H,0,1.901856763925729
2020-2021,324,2021-04-24,Sheffield United,Brighton,True,1,0,H,3,0.8196286472148542
2020-2021,325,2021-04-25,Burnley,Wolves,False,4,0,A,3,1.0122038765254846
2020-2021,325,2021-04-25,Wolves,Burnley,True,0,4,A,0,1.7078248384781047
2020-2021,326,2021-04-25,Man United,Leeds,False,0,0,D,1,1.8426966292134832
2020-2021,326,2021-04-25,Leeds,Man United,True,0,0,D,1,0.9325842696629213
2020-2021,327,2021-04-25,West Brom,Aston Villa,False,2,2,D,1,0.9390862944162437
2020-2021,327,2021-04-25,Aston Villa,West Brom,True,2,2,D,1,1.7979695431472078
2020-2021,328,2021-04-26,Crystal Palace,Leicester,False,1,2,H,0,0.5493454087315354
2020-2021,328,2021-04-26,Leicester,Crystal Palace,True,2,1,H,3,2.233370460313693
2020-2021,329,2021-04-30,Leicester,Southampton,False,1,1,D,1,1.75
2020-2021,329,2021-04-30,Southampton,Leicester,True,1,1,D,1,1.0
2020-2021,330,2021-05-01,Man City,Crystal Palace,False,2,0,A,3,2.3345246604717653
2020-2021,330,2021-05-01,Crystal Palace,Man City,True,0,2,A,0,0.47533952823445325
2020-2021,331,2021-05-01,Leeds,Brighton,False,0,2,H,0,1.0789473684210524
2020-2021,331,2021-05-01,Brighton,Leeds,True,2,0,H,3,1.651315789473684
2020-2021,332,2021-05-01,Fulham,Chelsea,False,0,2,H,0,0.5945428434657731
2020-2021,332,2021-05-01,Chelsea,Fulham,True,2,0,H,3,2.190043082814744
2020-2021,333,2021-05-01,Aston Villa,Everton,False,2,1,A,3,1.0128068303094984
2020-2021,333,2021-05-01,Everton,Aston Villa,True,1,2,A,0,1.72358591248666
2020-2021,334,2021-05-02,Arsenal,Newcastle,False,2,0,A,3,1.6842105263157894
2020-2021,334,2021-05-02,Newcastle,Arsenal,True,0,2,A,0,1.0526315789473684
2020-2021,335,2021-05-02,Sheffield United,Tottenham,False,0,4,H,0,0.3968253968253968
2020-2021,335,2021-05-02,Tottenham,Sheffield United,True,4,0,H,3,2.444444444444444
2020-2021,336,2021-05-03,Wolves,West Brom,False,1,1,D,1,1.4304932735426008
2020-2021,336,2021-05-03,West Brom,Wolves,True,1,1,D,1,1.273950264981655
2020-2021,337,2021-05-03,West Ham,Burnley,False,2,1,A,3,1.555984555984556
2020-2021,337,2021-05-03,Burnley,West Ham,True,1,2,A,0,1.1806949806949807
2020-2021,338,2021-05-07,Newcastle,Leicester,False,4,2,A,3,0.5577439570277529
2020-2021,338,2021-05-07,Leicester,Newcastle,True,2,4,A,0,2.241718889883617
2020-2021,339,2021-05-08,Tottenham,Leeds,False,1,3,H,0,1.6676427525622255
2020-2021,339,2021-05-08,Leeds,Tottenham,True,3,1,H,3,1.0834553440702783
2020-2021,340,2021-05-08,Crystal Palace,Sheffield United,False,2,0,A,3,1.4582492940701897
2020-2021,340,2021-05-08,Sheffield United,Crystal Palace,True,0,2,A,0,1.2452601855586931
2020-2021,341,2021-05-08,Chelsea,Man City,False,2,1,A,3,0.9526462395543176
2020-2021,341,2021-05-08,Man City,Chelsea,True,1,2,A,0,1.7694986072423398
2020-2021,342,2021-05-08,Southampton,Liverpool,False,0,2,H,0,0.41547277936962745
2020-2021,342,2021-05-08,Liverpool,Southampton,True,2,0,H,3,2.4269340974212033
2020-2021,343,2021-05-09,Brighton,Wolves,False,1,2,H,0,1.5714285714285716
2020-2021,343,2021-05-09,Wolves,Brighton,True,2,1,H,3,1.142857142857143
2020-2021,344,2021-05-09,Man United,Aston Villa,False,3,1,A,3,1.8260869565217392
2020-2021,344,2021-05-09,Aston Villa,Man United,True,1,3,A,0,0.9249011857707509
2020-2021,345,2021-05-09,Everton,West Ham,False,1,0,A,3,1.1619121048573633
2020-2021,345,2021-05-09,West Ham,Everton,True,0,1,A,0,1.566692367000771
2020-2021,346,2021-05-09,West Brom,Arsenal,False,1,3,H,0,0.6142322097378277
2020-2021,346,2021-05-09,Arsenal,West Brom,True,3,1,H,3,2.1760299625468162
2020-2021,347,2021-05-10,Burnley,Fulham,False,2,0,A,3,1.1440677966101696
2020-2021,347,2021-05-10,Fulham,Burnley,True,0,2,A,0,1.5762711864406778
2020-2021,348,2021-05-11,Leicester,Man United,False,2,1,A,3,1.298960831334932
2020-2021,348,2021-05-11,Man United,Leicester,True,1,2,A,0,1.4212629896083133
2020-2021,349,2021-05-11,Crystal Palace,Southampton,False,1,3,H,0,1.0795433621800772
2020-2021,349,2021-05-11,Southampton,Crystal Palace,True,3,1,H,3,1.6562327379856376
2020-2021,350,2021-05-12,Arsenal,Chelsea,False,1,0,A,3,0.8048780487804877
2020-2021,350,2021-05-12,Chelsea,Arsenal,True,0,1,A,0,1.9583931133428982
2020-2021,351,2021-05-13,Everton,Aston Villa,False,0,0,D,1,1.380191693290735
2020-2021,351,2021-05-13,Aston Villa,Everton,True,0,0,D,1,1.3394568690095847
2020-2021,352,2021-05-13,Liverpool,Man United,False,4,2,A,3,1.5459770114942528
2020-2021,352,2021-05-13,Man United,Liverpool,True,2,4,A,0,1.2011494252873565
2020-2021,353,2021-05-14,Man City,Newcastle,False,4,3,A,3,2.4269340974212033
2020-2021,353,2021-05-14,Newcastle,Man City,True,3,4,A,0,0.41547277936962745
2020-2021,354,2021-05-15,Leeds,Burnley,False,4,0,A,3,1.6063169768753522
2020-2021,354,2021-05-15,Burnley,Leeds,True,0,4,A,0,1.1410039481105472
2020-2021,355,2021-05-15,Fulham,Southampton,False,1,3,H,0,1.0526315789473684
2020-2021,355,2021-05-15,Southampton,Fulham,True,3,1,H,3,1.6842105263157894
2020-2021,356,2021-05-15,West Ham,Brighton,False,1,1,D,1,1.4962583694367861
2020-2021,356,2021-05-15,Brighton,West Ham,True,1,1,D,1,1.2410397794407246
2020-2021,357,2021-05-16,Aston Villa,Crystal Palace,False,2,3,H,0,1.526315789473684
2020-2021,357,2021-05-16,Crystal Palace,Aston Villa,True,3,2,H,3,1.2105263157894737
2020-2021,358,2021-05-16,Wolves,Tottenham,False,0,2,H,0,0.6585942779905385
2020-2021,358,2021-05-16,Tottenham,Wolves,True,2,0,H,3,2.121761658031088
2020-2021,359,2021-05-16,Liverpool,West Brom,False,2,1,A,3,2.472307845281893
2020-2021,359,2021-05-16,West Brom,Liverpool,True,1,2,A,0,0.382121905140698
2020-2021,360,2021-05-16,Sheffield United,Everton,False,1,0,A,3,0.529839883551674
2020-2021,360,2021-05-16,Everton,Sheffield United,True,0,1,A,0,2.2721979621542943
2020-2021,361,2021-05-18,Fulham,Man United,False,1,1,D,1,0.4721311475409836
2020-2021,361,2021-05-18,Man United,Fulham,True,1,1,D,1,2.3704918032786884
2020-2021,362,2021-05-18,Leeds,Southampton,False,2,0,A,3,1.388952819332566
2020-2021,362,2021-05-18,Southampton,Leeds,True,0,2,A,0,1.3665132336018413
2020-2021,363,2021-05-18,Man City,Brighton,False,2,3,H,0,2.172288531395952
2020-2021,363,2021-05-18,Brighton,Man City,True,3,2,H,3,0.6170212765957446
2020-2021,364,2021-05-18,Leicester,Chelsea,False,1,2,H,0,0.8215613382899627
2020-2021,364,2021-05-18,Chelsea,Leicester,True,2,1,H,3,1.9256505576208178
2020-2021,365,2021-05-19,Wolves,Everton,False,0,1,H,0,0.9390862944162437
2020-2021,365,2021-05-19,Everton,Wolves,True,1,0,H,3,1.7979695431472078
2020-2021,366,2021-05-19,Sheffield United,Newcastle,False,0,1,H,0,0.848027842227378
2020-2021,366,2021-05-19,Newcastle,Sheffield United,True,1,0,H,3,1.902552204176334
2020-2021,367,2021-05-19,Aston Villa,Tottenham,False,2,1,A,3,0.6842105263157894
2020-2021,367,2021-05-19,Tottenham,Aston Villa,True,1,2,A,0,2.1052631578947367
2020-2021,368,2021-05-19,Arsenal,Crystal Palace,False,3,1,A,3,2.105263157894737
2020-2021,368,2021-05-19,Crystal Palace,Arsenal,True,1,3,A,0,0.6842105263157895
2020-2021,369,2021-05-19,Liverpool,Burnley,False,3,0,A,3,2.469886822958771
2020-2021,369,2021-05-19,Burnley,Liverpool,True,0,3,A,0,0.39450282942603077
2020-2021,370,2021-05-19,West Ham,West Brom,False,3,1,A,3,1.9943681994641589
2020-2021,370,2021-05-19,West Brom,West Ham,True,1,3,A,0,0.7869211001148231
2020-2021,371,2021-05-23,Brighton,Arsenal,False,0,2,H,0,0.7581268151144598
2020-2021,371,2021-05-23,Arsenal,Brighton,True,2,0,H,3,2.0236623417193718
2020-2021,372,2021-05-23,Chelsea,Aston Villa,False,1,2,H,0,2.1551255571257744
2020-2021,372,2021-05-23,Aston Villa,Chelsea,True,2,1,H,3,0.6399608653114469
2020-2021,373,2021-05-23,Newcastle,Fulham,False,2,0,A,3,1.1121978224764715
2020-2021,373,2021-05-23,Fulham,Newcastle,True,0,2,A,0,1.6381251153349328
2020-2021,374,2021-05-23,West Brom,Leeds,False,1,3,H,0,0.615916955017301
2020-2021,374,2021-05-23,Leeds,West Brom,True,3,1,H,3,2.2041522491349483
2020-2021,375,2021-05-23,Tottenham,Leicester,False,4,2,A,3,1.100719424460432
2020-2021,375,2021-05-23,Leicester,Tottenham,True,2,4,A,0,1.6618705035971224
2020-2021,376,2021-05-23,Crystal Palace,Liverpool,False,0,2,H,0,0.2992416877308963
2020-2021,376,2021-05-23,Liverpool,Crystal Palace,True,2,0,H,3,2.5899280575539567
2020-2021,377,2021-05-23,Everton,Man City,False,0,5,H,0,0.6310640032613128
2020-2021,377,2021-05-23,Man City,Everton,True,5,0,H,3,2.1781492050550346
2020-2021,378,2021-05-23,Burnley,Sheffield United,False,0,1,H,0,1.4528301886792452
2020-2021,378,2021-05-23,Sheffield United,Burnley,True,1,0,H,3,1.2830188679245282
2020-2021,379,2021-05-23,Southampton,West Ham,False,0,3,H,0,0.8048780487804877
2020-2021,379,2021-05-23,West Ham,Southampton,True,3,0,H,3,1.9583931133428982
2020-2021,380,2021-05-23,Man United,Wolves,False,2,1,A,3,1.322645290581162
2020-2021,380,2021-05-23,Wolves,Man United,True,1,2,A,0,1.4068136272545089
