player_name,team,start_date,end_date,type,source
N'Golo Kanté,Chelsea FC,2020-09-21,2020-09-24,injury-rest,https://www.transfermarkt.com/ngolo-kante/verletzungen/spieler/225083
N'Golo Kanté,Chelsea FC,2020-07-01,2020-07-30,injury-hamstring-injury,https://www.transfermarkt.com/ngolo-kante/verletzungen/spieler/225083
N'Golo Kanté,Chelsea FC,2020-07-01,2020-08-06,injury-muscle-injury,https://www.transfermarkt.com/ngolo-kante/verletzungen/spieler/225083
Ethan Ampadu,Chelsea FC,2020-11-23,2020-12-12,injury-groin-injury,https://www.transfermarkt.com/ethan-ampadu/verletzungen/spieler/392771
Ethan Ampadu,Chelsea FC,2020-07-01,2020-11-21,injury-knock,https://www.transfermarkt.com/ethan-ampadu/verletzungen/spieler/392771
Billy Gilmour,Chelsea FC,2021-06-21,2021-01-07,injury-corona-virus,https://www.transfermarkt.com/billy-gilmour/verletzungen/spieler/423744
Billy Gilmour,Chelsea FC,2020-09-07,2020-11-17,injury-knee-injury,https://www.transfermarkt.com/billy-gilmour/verletzungen/spieler/423744
Mateo Kovacic,Chelsea FC,2021-03-12,2021-06-30,injury-corona-virus,https://www.transfermarkt.com/mateo-kovacic/verletzungen/spieler/51471
Mateo Kovacic,Chelsea FC,2020-07-01,2020-10-07,injury-calf-injury,https://www.transfermarkt.com/mateo-kovacic/verletzungen/spieler/51471
Ross Barkley,Chelsea FC,2020-11-21,2021-01-19,injury-hamstring-injury,https://www.transfermarkt.com/ross-barkley/verletzungen/spieler/131978
Ross Barkley,Chelsea FC,2020-07-15,2020-07-23,injury-ill,https://www.transfermarkt.com/ross-barkley/verletzungen/spieler/131978
Ruben Loftus-Cheek,Chelsea FC,2020-07-31,2020-09-13,injury-knock,https://www.transfermarkt.com/ruben-loftus-cheek/verletzungen/spieler/202886
Mason Mount,Chelsea FC,2021-06-21,2021-06-28,injury-quarantine,https://www.transfermarkt.com/mason-mount/verletzungen/spieler/346483
Tino Anjorin,Chelsea FC,2021-03-11,2021-06-30,injury-metatarsal-fracture,https://www.transfermarkt.com/tino-anjorin/verletzungen/spieler/433181
Callum Hudson-Odoi,Chelsea FC,2020-07-01,2020-12-21,injury-hip-injury,https://www.transfermarkt.com/callum-hudson-odoi/verletzungen/spieler/392768
Izzy Brown,Chelsea FC,2020-09-28,2020-10-30,injury-knee-injury,https://www.transfermarkt.com/izzy-brown/verletzungen/spieler/245805
Charly Musonda Jr.,Chelsea FC,2020-07-01,2021-06-30,injury-knee-surgery,https://www.transfermarkt.com/charly-musonda-jr-/verletzungen/spieler/177862
Kai Havertz,Chelsea FC,2021-03-09,2021-06-09,injury-cold,https://www.transfermarkt.com/kai-havertz/verletzungen/spieler/309400
Kai Havertz,Chelsea FC,2021-01-02,2021-02-20,injury-knock,https://www.transfermarkt.com/kai-havertz/verletzungen/spieler/309400
Kai Havertz,Chelsea FC,2020-07-01,2020-11-22,injury-corona-virus,https://www.transfermarkt.com/kai-havertz/verletzungen/spieler/309400
Kai Havertz,Chelsea FC,2020-07-01,2020-12-06,injury-muscular-problems,https://www.transfermarkt.com/kai-havertz/verletzungen/spieler/309400
Tammy Abraham,Chelsea FC,2021-02-21,2021-05-04,injury-ankle-injury,https://www.transfermarkt.com/tammy-abraham/verletzungen/spieler/331726
Olivier Giroud,Chelsea FC,2021-02-10,2021-06-10,injury-back-injury,https://www.transfermarkt.com/olivier-giroud/verletzungen/spieler/82442
Olivier Giroud,Chelsea FC,2021-02-09,2021-06-30,injury-corona-virus,https://www.transfermarkt.com/olivier-giroud/verletzungen/spieler/82442
Wayne Hennessey,Crystal Palace,2020-10-16,2021-02-15,injury-hamstring-strain,https://www.transfermarkt.com/wayne-hennessey/verletzungen/spieler/45494
Mamadou Sakho,Crystal Palace,2020-07-12,2020-12-27,injury-calf-injury,https://www.transfermarkt.com/mamadou-sakho/verletzungen/spieler/47713
Mamadou Sakho,Crystal Palace,2020-07-21,2020-09-14,injury-hamstring-injury,https://www.transfermarkt.com/mamadou-sakho/verletzungen/spieler/47713
Mamadou Sakho,Crystal Palace,2020-07-01,2020-10-03,injury-hamstring-strain,https://www.transfermarkt.com/mamadou-sakho/verletzungen/spieler/47713
Nathan Ferguson,Crystal Palace,2021-05-24,2021-06-30,injury-achilles-tendon-surgery,https://www.transfermarkt.com/nathan-ferguson/verletzungen/spieler/507254
Nathan Ferguson,Crystal Palace,2020-11-09,2021-05-05,injury-hamstring-injury,https://www.transfermarkt.com/nathan-ferguson/verletzungen/spieler/507254
James Tomkins,Crystal Palace,2021-01-18,2021-06-30,injury-ill,https://www.transfermarkt.com/james-tomkins/verletzungen/spieler/61592
James Tomkins,Crystal Palace,2020-07-01,2020-11-26,injury-hip-injury,https://www.transfermarkt.com/james-tomkins/verletzungen/spieler/61592
James Tomkins,Crystal Palace,2020-09-02,2020-10-25,injury-hamstring-injury,https://www.transfermarkt.com/james-tomkins/verletzungen/spieler/61592
Scott Dann,Crystal Palace,2020-07-01,2020-10-01,injury-ankle-injury,https://www.transfermarkt.com/scott-dann/verletzungen/spieler/62688
Gary Cahill,Crystal Palace,2020-12-20,2021-01-13,injury-knock,https://www.transfermarkt.com/gary-cahill/verletzungen/spieler/27511
Gary Cahill,Crystal Palace,2020-08-07,2020-10-17,injury-hamstring-injury,https://www.transfermarkt.com/gary-cahill/verletzungen/spieler/27511
Patrick van Aanholt,Crystal Palace,2020-07-17,2020-10-17,injury-shoulder-injury,https://www.transfermarkt.com/patrick-van-aanholt/verletzungen/spieler/52119
Tyrick Mitchell,Crystal Palace,2020-11-24,2020-12-15,injury-knock,https://www.transfermarkt.com/tyrick-mitchell/verletzungen/spieler/730893
Tyrick Mitchell,Crystal Palace,2020-10-25,2020-11-22,injury-knock,https://www.transfermarkt.com/tyrick-mitchell/verletzungen/spieler/730893
Tyrick Mitchell,Crystal Palace,2020-07-01,2020-07-03,injury-thigh-problems,https://www.transfermarkt.com/tyrick-mitchell/verletzungen/spieler/730893
Nathaniel Clyne,Crystal Palace,2021-01-31,2021-01-02,injury-knock,https://www.transfermarkt.com/nathaniel-clyne/verletzungen/spieler/85177
Joel Ward,Crystal Palace,2021-01-31,2021-06-30,injury-knock,https://www.transfermarkt.com/joel-ward/verletzungen/spieler/92572
Joel Ward,Crystal Palace,2020-10-19,2020-11-22,injury-groin-injury,https://www.transfermarkt.com/joel-ward/verletzungen/spieler/92572
Martin Kelly,Crystal Palace,2020-07-01,2021-01-25,injury-calf-injury,https://www.transfermarkt.com/martin-kelly/verletzungen/spieler/78959
Martin Kelly,Crystal Palace,2020-07-01,2020-10-07,injury-calf-injury,https://www.transfermarkt.com/martin-kelly/verletzungen/spieler/78959
Luka Milivojevic,Crystal Palace,2020-07-17,2020-07-25,injury-knee-injury,https://www.transfermarkt.com/luka-milivojevic/verletzungen/spieler/74300
Jaïro Riedewald,Crystal Palace,2020-10-25,2020-10-29,injury-knock,https://www.transfermarkt.com/jairo-riedewald/verletzungen/spieler/241481
Jaïro Riedewald,Crystal Palace,2020-09-13,2020-09-25,injury-knock,https://www.transfermarkt.com/jairo-riedewald/verletzungen/spieler/241481
Jaïro Riedewald,Crystal Palace,2020-07-01,2020-10-01,injury-hamstring-injury,https://www.transfermarkt.com/jairo-riedewald/verletzungen/spieler/241481
James McArthur,Crystal Palace,2021-01-27,2021-05-31,injury-knock,https://www.transfermarkt.com/james-mcarthur/verletzungen/spieler/41416
Max Meyer,Crystal Palace,2020-07-01,2020-10-01,injury-ankle-injury,https://www.transfermarkt.com/max-meyer/verletzungen/spieler/146164
Jeffrey Schlupp,Crystal Palace,2021-03-01,2021-01-03,injury-hamstring-injury,https://www.transfermarkt.com/jeffrey-schlupp/verletzungen/spieler/157506
Jeffrey Schlupp,Crystal Palace,2020-09-20,2020-10-17,injury-knock,https://www.transfermarkt.com/jeffrey-schlupp/verletzungen/spieler/157506
Eberechi Eze,Crystal Palace,2021-05-19,2021-06-30,injury-achilles-tendon-problems,https://www.transfermarkt.com/eberechi-eze/verletzungen/spieler/479999
Eberechi Eze,Crystal Palace,2020-11-19,2020-11-22,injury-knock,https://www.transfermarkt.com/eberechi-eze/verletzungen/spieler/479999
Eberechi Eze,Crystal Palace,2020-10-09,2020-11-09,injury-groin-injury,https://www.transfermarkt.com/eberechi-eze/verletzungen/spieler/479999
Wilfried Zaha,Crystal Palace,2021-04-02,2021-04-03,injury-hamstring-strain,https://www.transfermarkt.com/wilfried-zaha/verletzungen/spieler/145988
Wilfried Zaha,Crystal Palace,2021-01-15,2021-01-25,injury-knock,https://www.transfermarkt.com/wilfried-zaha/verletzungen/spieler/145988
Wilfried Zaha,Crystal Palace,2020-10-15,2020-10-17,injury-knock,https://www.transfermarkt.com/wilfried-zaha/verletzungen/spieler/145988
Christian Benteke,Crystal Palace,2020-11-09,2020-09-25,injury-ankle-injury,https://www.transfermarkt.com/christian-benteke/verletzungen/spieler/50201
Jordan Ayew,Crystal Palace,2020-10-19,2020-10-29,injury-virus,https://www.transfermarkt.com/jordan-ayew/verletzungen/spieler/108354
Connor Wickham,Crystal Palace,2020-11-09,2021-01-03,injury-knock,https://www.transfermarkt.com/connor-wickham/verletzungen/spieler/95435
Jordan Pickford,Everton FC,2021-01-28,2021-02-18,injury-chest-injury,https://www.transfermarkt.com/jordan-pickford/verletzungen/spieler/130164
Jonas Lössl,Everton FC,2021-01-09,2021-06-30,injury-unknown-injury,https://www.transfermarkt.com/jonas-lossl/verletzungen/spieler/48870
Mason Holgate,Everton FC,2020-07-07,2020-07-15,injury-calf-injury,https://www.transfermarkt.com/mason-holgate/verletzungen/spieler/348623
Yerry Mina,Everton FC,2021-02-18,2021-06-30,injury-calf-injury,https://www.transfermarkt.com/yerry-mina/verletzungen/spieler/289446
Yerry Mina,Everton FC,2020-07-13,2020-12-09,injury-muscle-injury,https://www.transfermarkt.com/yerry-mina/verletzungen/spieler/289446
Jean-Philippe Gbamin,Everton FC,2020-07-01,2021-02-04,injury-achilles-tendon-rupture,https://www.transfermarkt.com/jean-philippe-gbamin/verletzungen/spieler/182894
Jarrad Branthwaite,Everton FC,2021-01-07,2021-02-08,injury-ankle-surgery,https://www.transfermarkt.com/jarrad-branthwaite/verletzungen/spieler/661053
Lucas Digne,Everton FC,2020-11-26,2021-06-30,injury-ankle-injury,https://www.transfermarkt.com/lucas-digne/verletzungen/spieler/126664
Lucas Digne,Everton FC,2020-09-02,2020-07-03,injury-calf-injury,https://www.transfermarkt.com/lucas-digne/verletzungen/spieler/126664
Niels Nkounkou,Everton FC,2021-01-20,2021-03-02,injury-hamstring-injury,https://www.transfermarkt.com/niels-nkounkou/verletzungen/spieler/591193
Jonjoe Kenny,Everton FC,2020-07-01,2020-10-12,injury-knee-problems,https://www.transfermarkt.com/jonjoe-kenny/verletzungen/spieler/258883
Jonjoe Kenny,Everton FC,2020-07-01,2020-10-31,injury-ankle-injury,https://www.transfermarkt.com/jonjoe-kenny/verletzungen/spieler/258883
Jonjoe Kenny,Everton FC,2020-07-01,2020-12-02,injury-torn-ankle-ligaments,https://www.transfermarkt.com/jonjoe-kenny/verletzungen/spieler/258883
Séamus Coleman,Everton FC,2020-08-11,2020-12-18,injury-muscle-injury,https://www.transfermarkt.com/seamus-coleman/verletzungen/spieler/68390
Allan,Everton FC,2020-12-17,2021-02-13,injury-muscle-injury,https://www.transfermarkt.com/allan/verletzungen/spieler/126422
Allan,Everton FC,2020-07-01,2020-10-16,injury-groin-injury,https://www.transfermarkt.com/allan/verletzungen/spieler/126422
André Gomes,Everton FC,2020-09-27,2020-10-16,injury-bruise,https://www.transfermarkt.com/andre-gomes/verletzungen/spieler/221025
Fabian Delph,Everton FC,2020-07-01,2021-03-02,injury-hamstring-injury,https://www.transfermarkt.com/fabian-delph/verletzungen/spieler/50362
Fabian Delph,Everton FC,2020-07-01,2020-11-27,injury-bruise,https://www.transfermarkt.com/fabian-delph/verletzungen/spieler/50362
Fabian Delph,Everton FC,2020-07-01,2020-09-23,injury-calf-injury,https://www.transfermarkt.com/fabian-delph/verletzungen/spieler/50362
Tyler Onyango,Everton FC,2021-03-04,2021-04-10,injury-ankle-injury,https://www.transfermarkt.com/tyler-onyango/verletzungen/spieler/663225
James Rodríguez,Everton FC,2021-01-05,2021-05-14,injury-calf-injury,https://www.transfermarkt.com/james-rodriguez/verletzungen/spieler/88103
James Rodríguez,Everton FC,2021-02-22,2021-01-04,injury-calf-injury,https://www.transfermarkt.com/james-rodriguez/verletzungen/spieler/88103
James Rodríguez,Everton FC,2020-07-01,2020-12-31,injury-calf-strain,https://www.transfermarkt.com/james-rodriguez/verletzungen/spieler/88103
James Rodríguez,Everton FC,2020-10-18,2020-10-24,injury-knock,https://www.transfermarkt.com/james-rodriguez/verletzungen/spieler/88103
James Rodríguez,Everton FC,2020-10-15,2020-10-16,injury-knock,https://www.transfermarkt.com/james-rodriguez/verletzungen/spieler/88103
Abdoulaye Doucouré,Everton FC,2021-04-03,2021-06-30,injury-foot-injury,https://www.transfermarkt.com/abdoulaye-doucoure/verletzungen/spieler/127187
Alex Iwobi,Everton FC,2021-01-10,2021-06-30,injury-calf-injury,https://www.transfermarkt.com/alex-iwobi/verletzungen/spieler/242631
Alex Iwobi,Everton FC,2021-03-26,2021-03-29,injury-corona-virus,https://www.transfermarkt.com/alex-iwobi/verletzungen/spieler/242631
Theo Walcott,Everton FC,2021-01-02,2021-03-25,injury-hamstring-injury,https://www.transfermarkt.com/theo-walcott/verletzungen/spieler/33713
Theo Walcott,Everton FC,2020-07-11,2020-11-22,injury-hamstring-injury,https://www.transfermarkt.com/theo-walcott/verletzungen/spieler/33713
Theo Walcott,Everton FC,2020-08-06,2020-08-07,injury-abdominal-muscle-strain,https://www.transfermarkt.com/theo-walcott/verletzungen/spieler/33713
Richarlison,Everton FC,2021-02-01,2021-06-30,injury-bruise,https://www.transfermarkt.com/richarlison/verletzungen/spieler/378710
Richarlison,Everton FC,2020-12-25,2020-12-31,injury-head-injury,https://www.transfermarkt.com/richarlison/verletzungen/spieler/378710
Dominic Calvert-Lewin,Everton FC,2021-02-01,2021-01-26,injury-muscle-injury,https://www.transfermarkt.com/dominic-calvert-lewin/verletzungen/spieler/306024
Joshua King,Everton FC,2020-10-07,2020-07-14,injury-hamstring-injury,https://www.transfermarkt.com/joshua-king/verletzungen/spieler/91059
Cenk Tosun,Everton FC,2021-03-28,2021-06-30,injury-corona-virus,https://www.transfermarkt.com/cenk-tosun/verletzungen/spieler/45671
Cenk Tosun,Everton FC,2021-02-19,2021-03-17,injury-edema-in-the-knee,https://www.transfermarkt.com/cenk-tosun/verletzungen/spieler/45671
Cenk Tosun,Everton FC,2021-01-02,2021-06-30,injury-quarantine,https://www.transfermarkt.com/cenk-tosun/verletzungen/spieler/45671
Cenk Tosun,Everton FC,2020-07-01,2020-10-26,injury-cruciate-ligament-surgery,https://www.transfermarkt.com/cenk-tosun/verletzungen/spieler/45671
Wesley Fofana,Leicester City,2021-04-08,2021-06-30,injury-broken-fibula,https://www.transfermarkt.com/wesley-fofana/verletzungen/spieler/475411
Wesley Fofana,Leicester City,2021-03-02,2021-01-03,injury-hamstring-strain,https://www.transfermarkt.com/wesley-fofana/verletzungen/spieler/475411
Wesley Fofana,Leicester City,2020-12-27,2021-02-01,injury-knee-injury,https://www.transfermarkt.com/wesley-fofana/verletzungen/spieler/475411
Wesley Fofana,Leicester City,2020-09-11,2020-11-21,injury-knee-injury,https://www.transfermarkt.com/wesley-fofana/verletzungen/spieler/475411
Jonny Evans,Leicester City,2021-01-08,2021-06-30,injury-foot-injury,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Jonny Evans,Leicester City,2021-06-05,2021-06-30,injury-muscle-injury,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Jonny Evans,Leicester City,2021-01-28,2021-01-29,injury-knock,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Jonny Evans,Leicester City,2020-10-26,2020-07-11,injury-back-injury,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Jonny Evans,Leicester City,2020-10-15,2020-10-17,injury-knock,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Jonny Evans,Leicester City,2020-10-09,2020-09-26,injury-hamstring-strain,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Daniel Amartey,Leicester City,2020-07-01,2020-12-19,injury-hamstring-injury,https://www.transfermarkt.com/daniel-amartey/verletzungen/spieler/214056
Daniel Amartey,Leicester City,2020-07-01,2020-12-09,injury-ankle-injury,https://www.transfermarkt.com/daniel-amartey/verletzungen/spieler/214056
Wes Morgan,Leicester City,2021-01-22,2021-06-30,injury-back-injury,https://www.transfermarkt.com/wes-morgan/verletzungen/spieler/10003
Wes Morgan,Leicester City,2020-07-09,2020-09-18,injury-hamstring-strain,https://www.transfermarkt.com/wes-morgan/verletzungen/spieler/10003
Christian Fuchs,Leicester City,2020-07-18,2020-12-09,injury-groin-injury,https://www.transfermarkt.com/christian-fuchs/verletzungen/spieler/6636
Ricardo Pereira,Leicester City,2020-11-03,2021-01-15,injury-cruciate-ligament-tear,https://www.transfermarkt.com/ricardo-pereira/verletzungen/spieler/215876
Timothy Castagne,Leicester City,2021-06-13,2021-06-30,injury-fracture-of-the-eye-socket,https://www.transfermarkt.com/timothy-castagne/verletzungen/spieler/262226
Timothy Castagne,Leicester City,2021-01-02,2021-02-19,injury-hamstring-strain,https://www.transfermarkt.com/timothy-castagne/verletzungen/spieler/262226
Timothy Castagne,Leicester City,2020-10-27,2020-12-19,injury-hamstring-strain,https://www.transfermarkt.com/timothy-castagne/verletzungen/spieler/262226
Wilfred Ndidi,Leicester City,2021-01-28,2021-06-30,injury-hamstring-strain,https://www.transfermarkt.com/wilfred-ndidi/verletzungen/spieler/274839
Nampalys Mendy,Leicester City,2021-05-11,2021-06-30,injury-groin-problems,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Nampalys Mendy,Leicester City,2021-01-08,2021-06-30,injury-groin-problems,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Nampalys Mendy,Leicester City,2021-01-17,2021-01-23,injury-neck-injury,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Nampalys Mendy,Leicester City,2020-07-01,2020-08-03,injury-knee-injury,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Dennis Praet,Leicester City,2020-09-28,2020-10-18,injury-knee-injury,https://www.transfermarkt.com/dennis-praet/verletzungen/spieler/129588
Marc Albrighton,Leicester City,2020-07-13,2020-07-25,injury-knock,https://www.transfermarkt.com/marc-albrighton/verletzungen/spieler/61560
James Maddison,Leicester City,2021-02-21,2021-06-30,injury-hip-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
James Maddison,Leicester City,2021-04-01,2021-01-15,injury-knee-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
James Maddison,Leicester City,2020-12-27,2021-02-01,injury-knee-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
James Maddison,Leicester City,2020-07-12,2020-12-12,injury-knee-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
James Maddison,Leicester City,2020-07-01,2020-07-11,injury-hamstring-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
James Maddison,Leicester City,2020-07-01,2020-12-09,injury-hip-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
James Maddison,Leicester City,2020-10-01,2020-11-01,injury-head-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
Harvey Barnes,Leicester City,2021-02-28,2021-06-30,injury-knee-injury,https://www.transfermarkt.com/harvey-barnes/verletzungen/spieler/398065
Cengiz Ünder,Leicester City,2021-05-03,2021-04-13,injury-unknown-injury,https://www.transfermarkt.com/cengiz-under/verletzungen/spieler/341647
Ayoze Pérez,Leicester City,2021-02-13,2021-06-30,injury-knee-injury,https://www.transfermarkt.com/ayoze-perez/verletzungen/spieler/246968
Jamie Vardy,Leicester City,2021-01-21,2021-04-02,injury-groin-surgery,https://www.transfermarkt.com/jamie-vardy/verletzungen/spieler/197838
Jamie Vardy,Leicester City,2021-04-01,2021-01-14,injury-groin-injury,https://www.transfermarkt.com/jamie-vardy/verletzungen/spieler/197838
Jamie Vardy,Leicester City,2020-10-19,2020-10-22,injury-calf-strain,https://www.transfermarkt.com/jamie-vardy/verletzungen/spieler/197838
Alisson,Liverpool FC,2021-01-02,2021-05-02,injury-ill,https://www.transfermarkt.com/alisson/verletzungen/spieler/105470
Alisson,Liverpool FC,2020-11-29,2020-12-12,injury-hip-injury,https://www.transfermarkt.com/alisson/verletzungen/spieler/105470
Alisson,Liverpool FC,2020-07-01,2020-10-23,injury-shoulder-injury,https://www.transfermarkt.com/alisson/verletzungen/spieler/105470
Alisson,Liverpool FC,2020-09-21,2020-09-27,injury-ill,https://www.transfermarkt.com/alisson/verletzungen/spieler/105470
Adrián,Liverpool FC,2021-03-12,2021-06-30,injury-calf-injury,https://www.transfermarkt.com/adrian/verletzungen/spieler/71271
Virgil van Dijk,Liverpool FC,2020-10-19,2021-06-30,injury-cruciate-ligament-tear,https://www.transfermarkt.com/virgil-van-dijk/verletzungen/spieler/139208
Joe Gomez,Liverpool FC,2021-03-11,2021-05-12,injury-calf-injury,https://www.transfermarkt.com/joe-gomez/verletzungen/spieler/256178
Joe Gomez,Liverpool FC,2020-11-11,2021-06-30,injury-patellar-tendon-problems,https://www.transfermarkt.com/joe-gomez/verletzungen/spieler/256178
Ozan Kabak,Liverpool FC,2021-04-11,2021-06-30,injury-influenza,https://www.transfermarkt.com/ozan-kabak/verletzungen/spieler/361260
Ozan Kabak,Liverpool FC,2021-03-05,2021-05-27,injury-muscle-injury,https://www.transfermarkt.com/ozan-kabak/verletzungen/spieler/361260
Rhys Williams,Liverpool FC,2020-11-15,2020-11-24,injury-groin-injury,https://www.transfermarkt.com/rhys-williams/verletzungen/spieler/503679
Ben Davies,Liverpool FC,2020-10-20,2020-11-22,injury-hamstring-injury,https://www.transfermarkt.com/ben-davies/verletzungen/spieler/257097
Ben Davies,Liverpool FC,2020-12-07,2020-12-08,injury-hamstring-injury,https://www.transfermarkt.com/ben-davies/verletzungen/spieler/257097
Andrew Robertson,Liverpool FC,2020-11-14,2020-11-18,injury-hip-injury,https://www.transfermarkt.com/andrew-robertson/verletzungen/spieler/234803
Konstantinos Tsimikas,Liverpool FC,2020-10-12,2021-01-20,injury-knee-injury,https://www.transfermarkt.com/konstantinos-tsimikas/verletzungen/spieler/338070
Konstantinos Tsimikas,Liverpool FC,2020-07-01,2020-09-19,injury-quarantine,https://www.transfermarkt.com/konstantinos-tsimikas/verletzungen/spieler/338070
Neco Williams,Liverpool FC,2020-11-19,2020-11-21,injury-ankle-injury,https://www.transfermarkt.com/neco-williams/verletzungen/spieler/503680
Neco Williams,Liverpool FC,2020-07-11,2020-09-11,injury-ill,https://www.transfermarkt.com/neco-williams/verletzungen/spieler/503680
Neco Williams,Liverpool FC,2020-12-09,2020-09-20,injury-quarantine,https://www.transfermarkt.com/neco-williams/verletzungen/spieler/503680
Neco Williams,Liverpool FC,2020-07-21,2020-07-23,injury-ill,https://www.transfermarkt.com/neco-williams/verletzungen/spieler/503680
Trent Alexander-Arnold,Liverpool FC,2021-03-06,2021-06-30,injury-hamstring-injury,https://www.transfermarkt.com/trent-alexander-arnold/verletzungen/spieler/314353
Trent Alexander-Arnold,Liverpool FC,2020-09-11,2020-07-12,injury-calf-injury,https://www.transfermarkt.com/trent-alexander-arnold/verletzungen/spieler/314353
Fabinho,Liverpool FC,2021-01-26,2021-06-02,injury-muscular-problems,https://www.transfermarkt.com/fabinho/verletzungen/spieler/225693
Fabinho,Liverpool FC,2020-10-27,2020-11-21,injury-hamstring-injury,https://www.transfermarkt.com/fabinho/verletzungen/spieler/225693
Jordan Henderson,Liverpool FC,2021-02-26,2021-05-19,injury-groin-surgery,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Jordan Henderson,Liverpool FC,2020-11-16,2020-11-27,injury-knock,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Jordan Henderson,Liverpool FC,2020-09-07,2020-08-30,injury-knee-injury,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Jordan Henderson,Liverpool FC,2020-07-01,2020-10-03,injury-hamstring-injury,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Marko Grujić,Liverpool FC,2021-01-08,2021-06-30,injury-muscle-injury,https://www.transfermarkt.com/marko-grujic/verletzungen/spieler/222813
Naby Keïta,Liverpool FC,2020-12-20,2021-02-18,injury-ankle-injury,https://www.transfermarkt.com/naby-keita/verletzungen/spieler/302215
Naby Keïta,Liverpool FC,2020-10-12,2020-12-15,injury-ligament-injury,https://www.transfermarkt.com/naby-keita/verletzungen/spieler/302215
Thiago Alcántara,Liverpool FC,2020-10-17,2020-12-28,injury-knee-injury,https://www.transfermarkt.com/thiago-alcantara/verletzungen/spieler/60444
Thiago Alcántara,Liverpool FC,2020-09-23,2020-10-16,injury-corona-virus,https://www.transfermarkt.com/thiago-alcantara/verletzungen/spieler/60444
Curtis Jones,Liverpool FC,2021-02-11,2021-06-30,injury-eye-injury,https://www.transfermarkt.com/curtis-jones/verletzungen/spieler/433188
Alex Oxlade-Chamberlain,Liverpool FC,2020-08-21,2020-12-12,injury-knee-injury,https://www.transfermarkt.com/alex-oxlade-chamberlain/verletzungen/spieler/143424
James Milner,Liverpool FC,2021-02-05,2021-05-17,injury-unknown-injury,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
James Milner,Liverpool FC,2020-11-28,2020-12-26,injury-hamstring-injury,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
James Milner,Liverpool FC,2020-09-21,2020-09-27,injury-calf-injury,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
James Milner,Liverpool FC,2020-09-07,2020-07-21,injury-hamstring-strain,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
Xherdan Shaqiri,Liverpool FC,2020-11-16,2020-12-26,injury-muscle-injury,https://www.transfermarkt.com/xherdan-shaqiri/verletzungen/spieler/86792
Xherdan Shaqiri,Liverpool FC,2020-07-01,2020-10-01,injury-hamstring-strain,https://www.transfermarkt.com/xherdan-shaqiri/verletzungen/spieler/86792
Sadio Mané,Liverpool FC,2021-01-30,2021-06-02,injury-knock,https://www.transfermarkt.com/sadio-mane/verletzungen/spieler/200512
Sadio Mané,Liverpool FC,2020-07-01,2020-10-16,injury-corona-virus,https://www.transfermarkt.com/sadio-mane/verletzungen/spieler/200512
Sadio Mané,Liverpool FC,2020-07-01,2020-11-02,injury-hamstring-injury,https://www.transfermarkt.com/sadio-mane/verletzungen/spieler/200512
Diogo Jota,Liverpool FC,2021-05-13,2021-05-24,injury-foot-injury,https://www.transfermarkt.com/diogo-jota/verletzungen/spieler/340950
Diogo Jota,Liverpool FC,2020-07-12,2021-01-03,injury-knee-bruise,https://www.transfermarkt.com/diogo-jota/verletzungen/spieler/340950
Takumi Minamino,Liverpool FC,2021-04-09,2021-06-30,injury-thigh-problems,https://www.transfermarkt.com/takumi-minamino/verletzungen/spieler/165793
Mohamed Salah,Liverpool FC,2020-11-13,2020-11-24,injury-corona-virus,https://www.transfermarkt.com/mohamed-salah/verletzungen/spieler/148455
Roberto Firmino,Liverpool FC,2021-03-11,2021-06-30,injury-hamstring-injury,https://www.transfermarkt.com/roberto-firmino/verletzungen/spieler/131789
Roberto Firmino,Liverpool FC,2021-05-03,2021-01-04,injury-knee-injury,https://www.transfermarkt.com/roberto-firmino/verletzungen/spieler/131789
