player_name,team,start_date,end_date,type,source
Neco Williams,Liverpool FC,2020-01-29,2020-01-02,injury-ill,https://www.transfermarkt.com/neco-williams/verletzungen/spieler/503680
Neco Williams,Liverpool FC,2020-01-18,2020-01-20,injury-fitness,https://www.transfermarkt.com/neco-williams/verletzungen/spieler/503680
Trent Alexander-Arnold,Liverpool FC,2019-10-21,2019-10-28,injury-ill,https://www.transfermarkt.com/trent-alexander-arnold/verletzungen/spieler/314353
Nathaniel Clyne,Liverpool FC,2019-07-24,2020-06-30,injury-cruciate-ligament-tear,https://www.transfermarkt.com/nathaniel-clyne/verletzungen/spieler/85177
Fabinho,Liverpool FC,2019-11-28,2020-01-18,injury-ankle-injury,https://www.transfermarkt.com/fabinho/verletzungen/spieler/225693
Jordan Henderson,Liverpool FC,2020-02-10,2020-03-10,injury-hip-problems,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Jordan Henderson,Liverpool FC,2020-02-19,2020-06-30,injury-hamstring-injury,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Jordan Henderson,Liverpool FC,2019-07-01,2019-08-02,injury-ligament-injury,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Jordan Henderson,Liverpool FC,2019-07-01,2019-11-01,injury-calf-stiffness,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Georginio Wijnaldum,Liverpool FC,2019-12-12,2019-12-23,injury-knock,https://www.transfermarkt.com/georginio-wijnaldum/verletzungen/spieler/49499
Georginio Wijnaldum,Liverpool FC,2019-07-01,2019-11-02,injury-knee-injury,https://www.transfermarkt.com/georginio-wijnaldum/verletzungen/spieler/49499
Alex Oxlade-Chamberlain,Liverpool FC,2019-12-23,2020-04-01,injury-ankle-injury,https://www.transfermarkt.com/alex-oxlade-chamberlain/verletzungen/spieler/143424
Alex Oxlade-Chamberlain,Liverpool FC,2019-07-01,2019-07-10,injury-head-injury,https://www.transfermarkt.com/alex-oxlade-chamberlain/verletzungen/spieler/143424
Alex Oxlade-Chamberlain,Liverpool FC,2019-07-01,2019-11-05,injury-knock,https://www.transfermarkt.com/alex-oxlade-chamberlain/verletzungen/spieler/143424
Alex Oxlade-Chamberlain,Liverpool FC,2019-09-03,2019-12-04,injury-hamstring-injury,https://www.transfermarkt.com/alex-oxlade-chamberlain/verletzungen/spieler/143424
Alex Oxlade-Chamberlain,Liverpool FC,2019-07-01,2019-07-03,injury-cruciate-ligament-tear,https://www.transfermarkt.com/alex-oxlade-chamberlain/verletzungen/spieler/143424
James Milner,Liverpool FC,2020-06-22,2020-06-30,injury-hamstring-injury,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
James Milner,Liverpool FC,2020-02-19,2020-02-03,injury-hamstring-injury,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
Xherdan Shaqiri,Liverpool FC,2019-12-28,2020-06-30,injury-hamstring-strain,https://www.transfermarkt.com/xherdan-shaqiri/verletzungen/spieler/86792
Xherdan Shaqiri,Liverpool FC,2019-09-23,2019-11-26,injury-calf-injury,https://www.transfermarkt.com/xherdan-shaqiri/verletzungen/spieler/86792
Ben Woodburn,Liverpool FC,2019-07-10,2020-01-03,injury-broken-foot,https://www.transfermarkt.com/ben-woodburn/verletzungen/spieler/344015
Isaac Christie-Davies,Liverpool FC,2020-01-16,2020-06-10,injury-knee-surgery,https://www.transfermarkt.com/isaac-christie-davies/verletzungen/spieler/264660
Isaac Christie-Davies,Liverpool FC,2019-08-08,2019-10-24,injury-knee-injury,https://www.transfermarkt.com/isaac-christie-davies/verletzungen/spieler/264660
Sadio Mané,Liverpool FC,2020-02-10,2020-06-30,injury-corona-virus,https://www.transfermarkt.com/sadio-mane/verletzungen/spieler/200512
Sadio Mané,Liverpool FC,2020-01-26,2020-06-30,injury-hamstring-injury,https://www.transfermarkt.com/sadio-mane/verletzungen/spieler/200512
Sadio Mané,Liverpool FC,2020-01-24,2020-02-14,injury-muscle-injury,https://www.transfermarkt.com/sadio-mane/verletzungen/spieler/200512
Sadio Mané,Liverpool FC,2019-09-23,2019-09-27,injury-hamstring-strain,https://www.transfermarkt.com/sadio-mane/verletzungen/spieler/200512
Takumi Minamino,Liverpool FC,2019-12-13,2019-12-31,injury-thigh-problems,https://www.transfermarkt.com/takumi-minamino/verletzungen/spieler/165793
Mohamed Salah,Liverpool FC,2019-11-11,2019-11-22,injury-ankle-injury,https://www.transfermarkt.com/mohamed-salah/verletzungen/spieler/148455
Mohamed Salah,Liverpool FC,2019-07-01,2019-10-22,injury-ankle-problems,https://www.transfermarkt.com/mohamed-salah/verletzungen/spieler/148455
Mohamed Salah,Liverpool FC,2019-07-01,2019-11-05,injury-concussion,https://www.transfermarkt.com/mohamed-salah/verletzungen/spieler/148455
Divock Origi,Liverpool FC,2019-09-15,2019-09-27,injury-ankle-injury,https://www.transfermarkt.com/divock-origi/verletzungen/spieler/148368
Rhian Brewster,Liverpool FC,2019-11-20,2020-04-01,injury-ankle-injury,https://www.transfermarkt.com/rhian-brewster/verletzungen/spieler/406560
Ederson,Manchester City,2019-12-30,2020-06-30,injury-ill,https://www.transfermarkt.com/ederson/verletzungen/spieler/238223
Ederson,Manchester City,2019-08-12,2019-12-14,injury-ill,https://www.transfermarkt.com/ederson/verletzungen/spieler/238223
Ederson,Manchester City,2019-07-01,2019-11-22,injury-muscular-problems,https://www.transfermarkt.com/ederson/verletzungen/spieler/238223
Claudio Bravo,Manchester City,2019-07-01,2019-12-05,injury-fitness,https://www.transfermarkt.com/claudio-bravo/verletzungen/spieler/40423
Aymeric Laporte,Manchester City,2020-02-27,2020-06-15,injury-hamstring-injury,https://www.transfermarkt.com/aymeric-laporte/verletzungen/spieler/176553
Aymeric Laporte,Manchester City,2020-01-23,2020-02-20,injury-knock,https://www.transfermarkt.com/aymeric-laporte/verletzungen/spieler/176553
Aymeric Laporte,Manchester City,2019-08-29,2020-01-20,injury-knee-injury,https://www.transfermarkt.com/aymeric-laporte/verletzungen/spieler/176553
Aymeric Laporte,Manchester City,2019-07-01,2019-11-03,injury-muscle-injury,https://www.transfermarkt.com/aymeric-laporte/verletzungen/spieler/176553
John Stones,Manchester City,2020-06-19,2020-06-27,injury-ankle-injury,https://www.transfermarkt.com/john-stones/verletzungen/spieler/186590
John Stones,Manchester City,2020-01-19,2020-01-25,injury-foot-injury,https://www.transfermarkt.com/john-stones/verletzungen/spieler/186590
John Stones,Manchester City,2019-08-12,2020-03-01,injury-knock,https://www.transfermarkt.com/john-stones/verletzungen/spieler/186590
John Stones,Manchester City,2019-09-17,2019-10-22,injury-muscle-injury,https://www.transfermarkt.com/john-stones/verletzungen/spieler/186590
John Stones,Manchester City,2019-08-16,2019-09-13,injury-muscle-injury,https://www.transfermarkt.com/john-stones/verletzungen/spieler/186590
Nicolás Otamendi,Manchester City,2019-12-31,2020-06-01,injury-knock,https://www.transfermarkt.com/nicolas-otamendi/verletzungen/spieler/54781
Nicolás Otamendi,Manchester City,2019-10-10,2019-10-21,injury-knock,https://www.transfermarkt.com/nicolas-otamendi/verletzungen/spieler/54781
Eric García,Manchester City,2020-06-17,2020-06-29,injury-head-injury,https://www.transfermarkt.com/eric-garcia/verletzungen/spieler/466794
Tosin Adarabioyo,Manchester City,2019-12-08,2019-09-09,injury-unknown-injury,https://www.transfermarkt.com/tosin-adarabioyo/verletzungen/spieler/258878
Benjamin Mendy,Manchester City,2020-04-10,2020-06-30,injury-muscle-injury,https://www.transfermarkt.com/benjamin-mendy/verletzungen/spieler/157495
Benjamin Mendy,Manchester City,2020-03-07,2020-06-30,injury-knock,https://www.transfermarkt.com/benjamin-mendy/verletzungen/spieler/157495
Benjamin Mendy,Manchester City,2020-01-19,2020-02-18,injury-foot-injury,https://www.transfermarkt.com/benjamin-mendy/verletzungen/spieler/157495
Benjamin Mendy,Manchester City,2019-07-01,2019-11-17,injury-knee-injury,https://www.transfermarkt.com/benjamin-mendy/verletzungen/spieler/157495
Benjamin Mendy,Manchester City,2019-07-01,2019-10-18,injury-hamstring-injury,https://www.transfermarkt.com/benjamin-mendy/verletzungen/spieler/157495
Benjamin Mendy,Manchester City,2019-07-01,2019-09-17,injury-knee-injury,https://www.transfermarkt.com/benjamin-mendy/verletzungen/spieler/157495
Oleksandr Zinchenko,Manchester City,2020-02-12,2020-06-30,injury-knock,https://www.transfermarkt.com/oleksandr-zinchenko/verletzungen/spieler/203853
Kyle Walker,Manchester City,2019-07-10,2019-10-28,injury-knock,https://www.transfermarkt.com/kyle-walker/verletzungen/spieler/95424
Rodri,Manchester City,2019-10-22,2019-09-11,injury-muscle-injury,https://www.transfermarkt.com/rodri/verletzungen/spieler/357565
Fernandinho,Manchester City,2020-01-23,2020-01-02,injury-knock,https://www.transfermarkt.com/fernandinho/verletzungen/spieler/26267
İlkay Gündoğan,Manchester City,2019-07-09,2019-12-09,injury-influenza,https://www.transfermarkt.com/ilkay-gundogan/verletzungen/spieler/53622
Kevin De Bruyne,Manchester City,2020-02-03,2020-06-30,injury-back-injury,https://www.transfermarkt.com/kevin-de-bruyne/verletzungen/spieler/88755
David Silva,Manchester City,2020-04-12,2020-06-30,injury-muscle-injury,https://www.transfermarkt.com/david-silva/verletzungen/spieler/35518
David Silva,Manchester City,2019-08-12,2019-12-31,injury-knock,https://www.transfermarkt.com/david-silva/verletzungen/spieler/35518
David Silva,Manchester City,2019-11-24,2019-11-25,injury-ill,https://www.transfermarkt.com/david-silva/verletzungen/spieler/35518
David Silva,Manchester City,2019-07-01,2019-09-11,injury-muscle-strain,https://www.transfermarkt.com/david-silva/verletzungen/spieler/35518
Raheem Sterling,Manchester City,2020-02-02,2020-02-24,injury-hamstring-injury,https://www.transfermarkt.com/raheem-sterling/verletzungen/spieler/134425
Leroy Sané,Manchester City,2019-07-01,2020-06-30,injury-cruciate-ligament-tear,https://www.transfermarkt.com/leroy-sane/verletzungen/spieler/192565
Phil Foden,Manchester City,2019-09-15,2019-09-25,injury-ill,https://www.transfermarkt.com/phil-foden/verletzungen/spieler/406635
Gabriel Jesus,Manchester City,2019-12-22,2019-12-28,injury-ill,https://www.transfermarkt.com/gabriel-jesus/verletzungen/spieler/363205
Gabriel Jesus,Manchester City,2019-08-18,2019-09-13,injury-hamstring-injury,https://www.transfermarkt.com/gabriel-jesus/verletzungen/spieler/363205
Sergio Agüero,Manchester City,2020-06-23,2020-06-30,injury-knee-injury,https://www.transfermarkt.com/sergio-aguero/verletzungen/spieler/26399
Sergio Agüero,Manchester City,2019-11-24,2019-12-20,injury-muscle-injury,https://www.transfermarkt.com/sergio-aguero/verletzungen/spieler/26399
Sergio Agüero,Manchester City,2019-07-01,2019-08-04,injury-thigh-problems,https://www.transfermarkt.com/sergio-aguero/verletzungen/spieler/26399
David de Gea,Manchester United,2019-10-16,2019-10-19,injury-groin-strain,https://www.transfermarkt.com/david-de-gea/verletzungen/spieler/59377
Sergio Romero,Manchester United,2019-07-01,2019-11-05,injury-knee-injury,https://www.transfermarkt.com/sergio-romero/verletzungen/spieler/30690
Lee Grant,Manchester United,2020-01-27,2020-06-30,injury-knock,https://www.transfermarkt.com/lee-grant/verletzungen/spieler/13460
Joel Pereira,Manchester United,2019-08-25,2019-09-09,injury-knock,https://www.transfermarkt.com/joel-pereira/verletzungen/spieler/192611
Joel Pereira,Manchester United,2019-07-01,2019-08-16,injury-back-injury,https://www.transfermarkt.com/joel-pereira/verletzungen/spieler/192611
Victor Lindelöf,Manchester United,2020-05-07,2020-06-30,injury-back-injury,https://www.transfermarkt.com/victor-lindelof/verletzungen/spieler/184573
Victor Lindelöf,Manchester United,2020-01-20,2020-01-25,injury-ill,https://www.transfermarkt.com/victor-lindelof/verletzungen/spieler/184573
Victor Lindelöf,Manchester United,2019-07-01,2019-09-11,injury-back-injury,https://www.transfermarkt.com/victor-lindelof/verletzungen/spieler/184573
Axel Tuanzebe,Manchester United,2020-06-18,2020-06-30,injury-ankle-injury,https://www.transfermarkt.com/axel-tuanzebe/verletzungen/spieler/342046
Axel Tuanzebe,Manchester United,2019-12-18,2020-05-03,injury-hamstring-strain,https://www.transfermarkt.com/axel-tuanzebe/verletzungen/spieler/342046
Axel Tuanzebe,Manchester United,2019-10-19,2019-11-23,injury-hip-injury,https://www.transfermarkt.com/axel-tuanzebe/verletzungen/spieler/342046
Phil Jones,Manchester United,2019-09-26,2019-10-19,injury-knock,https://www.transfermarkt.com/phil-jones/verletzungen/spieler/117996
Max Taylor,Manchester United,2019-07-01,2019-10-20,injury-cancer,https://www.transfermarkt.com/max-taylor/verletzungen/spieler/460683
Luke Shaw,Manchester United,2020-03-01,2020-06-30,injury-ill,https://www.transfermarkt.com/luke-shaw/verletzungen/spieler/183288
Luke Shaw,Manchester United,2019-10-18,2019-11-27,injury-muscle-injury,https://www.transfermarkt.com/luke-shaw/verletzungen/spieler/183288
Aaron Wan-Bissaka,Manchester United,2020-02-03,2020-06-30,injury-back-injury,https://www.transfermarkt.com/aaron-wan-bissaka/verletzungen/spieler/477758
Aaron Wan-Bissaka,Manchester United,2019-09-27,2019-10-19,injury-tonsillitis,https://www.transfermarkt.com/aaron-wan-bissaka/verletzungen/spieler/477758
Aaron Wan-Bissaka,Manchester United,2019-07-01,2019-09-13,injury-back-injury,https://www.transfermarkt.com/aaron-wan-bissaka/verletzungen/spieler/477758
Diogo Dalot,Manchester United,2019-10-18,2020-02-01,injury-groin-injury,https://www.transfermarkt.com/diogo-dalot/verletzungen/spieler/357147
Diogo Dalot,Manchester United,2019-07-01,2019-09-17,injury-hip-injury,https://www.transfermarkt.com/diogo-dalot/verletzungen/spieler/357147
Timothy Fosu-Mensah,Manchester United,2019-07-01,2020-06-30,injury-cruciate-ligament-surgery,https://www.transfermarkt.com/timothy-fosu-mensah/verletzungen/spieler/315131
Nemanja Matić,Manchester United,2019-10-20,2019-11-12,injury-unknown-injury,https://www.transfermarkt.com/nemanja-matic/verletzungen/spieler/74683
Nemanja Matić,Manchester United,2019-07-01,2019-10-03,injury-muscle-stiffness,https://www.transfermarkt.com/nemanja-matic/verletzungen/spieler/74683
James Garner,Manchester United,2019-08-30,2019-10-09,injury-unknown-injury,https://www.transfermarkt.com/james-garner/verletzungen/spieler/505219
Scott McTominay,Manchester United,2019-12-27,2020-02-22,injury-knee-injury,https://www.transfermarkt.com/scott-mctominay/verletzungen/spieler/315969
Jesse Lingard,Manchester United,2019-07-01,2019-10-23,injury-hamstring-injury,https://www.transfermarkt.com/jesse-lingard/verletzungen/spieler/141660
Jesse Lingard,Manchester United,2019-07-09,2019-09-18,injury-ill,https://www.transfermarkt.com/jesse-lingard/verletzungen/spieler/141660
Jesse Lingard,Manchester United,2019-07-01,2019-11-05,injury-knee-injury,https://www.transfermarkt.com/jesse-lingard/verletzungen/spieler/141660
Marcus Rashford,Manchester United,2020-01-16,2020-05-06,injury-back-injury,https://www.transfermarkt.com/marcus-rashford/verletzungen/spieler/258923
Marcus Rashford,Manchester United,2019-09-22,2019-09-30,injury-hip-injury,https://www.transfermarkt.com/marcus-rashford/verletzungen/spieler/258923
Mason Greenwood,Manchester United,2020-05-11,2020-06-30,injury-bruise,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Mason Greenwood,Manchester United,2020-02-19,2020-02-22,injury-ill,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Mason Greenwood,Manchester United,2019-07-10,2019-10-19,injury-back-injury,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Mason Greenwood,Manchester United,2019-09-20,2019-09-23,injury-tonsillitis,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Mason Greenwood,Manchester United,2019-07-01,2019-11-05,injury-bruise,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Mason Greenwood,Manchester United,2019-11-03,2019-12-04,injury-ill,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Daniel James,Manchester United,2020-02-28,2020-06-30,injury-knock,https://www.transfermarkt.com/daniel-james/verletzungen/spieler/319301
Daniel James,Manchester United,2019-10-09,2019-09-21,injury-ankle-injury,https://www.transfermarkt.com/daniel-james/verletzungen/spieler/319301
Anthony Martial,Manchester United,2019-08-25,2019-10-20,injury-hamstring-strain,https://www.transfermarkt.com/anthony-martial/verletzungen/spieler/182877
Odion Ighalo,Manchester United,2019-07-18,2019-11-09,injury-hamstring-injury,https://www.transfermarkt.com/odion-ighalo/verletzungen/spieler/62121
Karl Darlow,Newcastle United,2019-09-12,2019-12-23,injury-knock,https://www.transfermarkt.com/karl-darlow/verletzungen/spieler/99397
Jamaal Lascelles,Newcastle United,2019-09-11,2020-01-13,injury-knee-injury,https://www.transfermarkt.com/jamaal-lascelles/verletzungen/spieler/183318
Fabian Schär,Newcastle United,2020-02-01,2020-01-17,injury-hamstring-strain,https://www.transfermarkt.com/fabian-schar/verletzungen/spieler/135343
Fabian Schär,Newcastle United,2019-12-29,2019-12-31,injury-knock,https://www.transfermarkt.com/fabian-schar/verletzungen/spieler/135343
Fabian Schär,Newcastle United,2019-10-20,2019-11-24,injury-knee-injury,https://www.transfermarkt.com/fabian-schar/verletzungen/spieler/135343
Fabian Schär,Newcastle United,2019-09-15,2019-09-20,injury-calf-injury,https://www.transfermarkt.com/fabian-schar/verletzungen/spieler/135343
Fabian Schär,Newcastle United,2019-07-01,2019-11-05,injury-knock,https://www.transfermarkt.com/fabian-schar/verletzungen/spieler/135343
Jetro Willems,Newcastle United,2020-01-18,2020-06-30,injury-cruciate-ligament-tear,https://www.transfermarkt.com/jetro-willems/verletzungen/spieler/146258
Jetro Willems,Newcastle United,2020-02-01,2020-06-30,injury-groin-injury,https://www.transfermarkt.com/jetro-willems/verletzungen/spieler/146258
Jetro Willems,Newcastle United,2019-12-15,2019-12-25,injury-knee-injury,https://www.transfermarkt.com/jetro-willems/verletzungen/spieler/146258
Jetro Willems,Newcastle United,2019-08-29,2019-08-30,injury-hamstring-injury,https://www.transfermarkt.com/jetro-willems/verletzungen/spieler/146258
Federico Fernández,Newcastle United,2020-01-12,2020-06-30,injury-corona-virus,https://www.transfermarkt.com/federico-fernandez/verletzungen/spieler/85475
Federico Fernández,Newcastle United,2019-07-01,2019-11-01,injury-hip-injury,https://www.transfermarkt.com/federico-fernandez/verletzungen/spieler/85475
Ciaran Clark,Newcastle United,2020-02-16,2020-06-30,injury-ankle-injury,https://www.transfermarkt.com/ciaran-clark/verletzungen/spieler/98240
Ciaran Clark,Newcastle United,2019-09-12,2020-06-30,injury-calf-injury,https://www.transfermarkt.com/ciaran-clark/verletzungen/spieler/98240
Ciaran Clark,Newcastle United,2019-07-01,2019-11-01,injury-ankle-injury,https://www.transfermarkt.com/ciaran-clark/verletzungen/spieler/98240
Florian Lejeune,Newcastle United,2020-06-13,2020-06-30,injury-thigh-problems,https://www.transfermarkt.com/florian-lejeune/verletzungen/spieler/127108
Florian Lejeune,Newcastle United,2020-01-23,2020-01-30,injury-groin-injury,https://www.transfermarkt.com/florian-lejeune/verletzungen/spieler/127108
Paul Dummett,Newcastle United,2019-12-22,2020-06-30,injury-groin-injury,https://www.transfermarkt.com/paul-dummett/verletzungen/spieler/170321
DeAndre Yedlin,Newcastle United,2020-05-01,2020-01-23,injury-hand-injury,https://www.transfermarkt.com/deandre-yedlin/verletzungen/spieler/255916
DeAndre Yedlin,Newcastle United,2019-11-27,2019-10-12,injury-hip-injury,https://www.transfermarkt.com/deandre-yedlin/verletzungen/spieler/255916
DeAndre Yedlin,Newcastle United,2019-07-01,2019-09-28,injury-groin-problems,https://www.transfermarkt.com/deandre-yedlin/verletzungen/spieler/255916
Emil Krafth,Newcastle United,2020-01-21,2020-06-20,injury-ankle-injury,https://www.transfermarkt.com/emil-krafth/verletzungen/spieler/184528
Javier Manquillo,Newcastle United,2020-02-07,2020-04-07,injury-knock,https://www.transfermarkt.com/javier-manquillo/verletzungen/spieler/162029
Javier Manquillo,Newcastle United,2020-02-01,2020-02-28,injury-hamstring-strain,https://www.transfermarkt.com/javier-manquillo/verletzungen/spieler/162029
Isaac Hayden,Newcastle United,2020-05-07,2020-06-30,injury-hamstring-strain,https://www.transfermarkt.com/isaac-hayden/verletzungen/spieler/206225
Nabil Bentaleb,Newcastle United,2019-07-01,2019-11-20,injury-meniscus-tear,https://www.transfermarkt.com/nabil-bentaleb/verletzungen/spieler/245537
Jack Colback,Newcastle United,2019-12-18,2020-01-03,injury-knee-injury,https://www.transfermarkt.com/jack-colback/verletzungen/spieler/61644
Joelinton,Newcastle United,2020-02-07,2020-04-07,injury-ankle-injury,https://www.transfermarkt.com/joelinton/verletzungen/spieler/333241
Joelinton,Newcastle United,2020-02-17,2020-02-21,injury-hamstring-strain,https://www.transfermarkt.com/joelinton/verletzungen/spieler/333241
Joelinton,Newcastle United,2020-06-02,2020-02-15,injury-shoulder-injury,https://www.transfermarkt.com/joelinton/verletzungen/spieler/333241
Joelinton,Newcastle United,2019-12-29,2019-12-31,injury-calf-problems,https://www.transfermarkt.com/joelinton/verletzungen/spieler/333241
Sean Longstaff,Newcastle United,2020-01-07,2020-06-30,injury-hamstring-injury,https://www.transfermarkt.com/sean-longstaff/verletzungen/spieler/346707
Sean Longstaff,Newcastle United,2019-07-01,2019-09-28,injury-ankle-injury,https://www.transfermarkt.com/sean-longstaff/verletzungen/spieler/346707
Jonjo Shelvey,Newcastle United,2020-01-18,2020-02-28,injury-hamstring-strain,https://www.transfermarkt.com/jonjo-shelvey/verletzungen/spieler/71292
Jonjo Shelvey,Newcastle United,2019-09-12,2019-12-20,injury-calf-injury,https://www.transfermarkt.com/jonjo-shelvey/verletzungen/spieler/71292
Jonjo Shelvey,Newcastle United,2019-12-08,2019-08-16,injury-knee-injury,https://www.transfermarkt.com/jonjo-shelvey/verletzungen/spieler/71292
Jonjo Shelvey,Newcastle United,2019-07-01,2019-08-03,injury-hamstring-strain,https://www.transfermarkt.com/jonjo-shelvey/verletzungen/spieler/71292
Matty Longstaff,Newcastle United,2020-06-29,2020-04-07,injury-hamstring-strain,https://www.transfermarkt.com/matty-longstaff/verletzungen/spieler/484387
Matt Ritchie,Newcastle United,2020-06-24,2020-01-07,injury-knock,https://www.transfermarkt.com/matt-ritchie/verletzungen/spieler/92469
Matt Ritchie,Newcastle United,2020-06-18,2020-06-20,injury-knock,https://www.transfermarkt.com/matt-ritchie/verletzungen/spieler/92469
Matt Ritchie,Newcastle United,2019-08-28,2020-03-01,injury-ankle-injury,https://www.transfermarkt.com/matt-ritchie/verletzungen/spieler/92469
Matt Ritchie,Newcastle United,2019-07-01,2019-10-08,injury-hamstring-injury,https://www.transfermarkt.com/matt-ritchie/verletzungen/spieler/92469
Matt Ritchie,Newcastle United,2019-07-30,2019-10-08,injury-hamstring-injury,https://www.transfermarkt.com/matt-ritchie/verletzungen/spieler/92469
Christian Atsu,Newcastle United,2020-02-21,2020-01-03,injury-ill,https://www.transfermarkt.com/christian-atsu/verletzungen/spieler/186997
Christian Atsu,Newcastle United,2019-12-08,2019-08-24,injury-hamstring-injury,https://www.transfermarkt.com/christian-atsu/verletzungen/spieler/186997
Miguel Almirón,Newcastle United,2020-06-07,2020-06-30,injury-hamstring-strain,https://www.transfermarkt.com/miguel-almiron/verletzungen/spieler/272999
Miguel Almirón,Newcastle United,2020-06-02,2020-02-15,injury-knock,https://www.transfermarkt.com/miguel-almiron/verletzungen/spieler/272999
Miguel Almirón,Newcastle United,2020-05-01,2020-06-30,injury-groin-injury,https://www.transfermarkt.com/miguel-almiron/verletzungen/spieler/272999
Miguel Almirón,Newcastle United,2019-09-12,2019-12-20,injury-hamstring-injury,https://www.transfermarkt.com/miguel-almiron/verletzungen/spieler/272999
Miguel Almirón,Newcastle United,2019-08-26,2019-08-30,injury-ankle-injury,https://www.transfermarkt.com/miguel-almiron/verletzungen/spieler/272999
Miguel Almirón,Newcastle United,2019-07-01,2019-08-06,injury-hamstring-injury,https://www.transfermarkt.com/miguel-almiron/verletzungen/spieler/272999
Dwight Gayle,Newcastle United,2020-05-09,2020-06-30,injury-inner-ligament-injury,https://www.transfermarkt.com/dwight-gayle/verletzungen/spieler/196522
Dwight Gayle,Newcastle United,2020-01-05,2020-06-20,injury-calf-injury,https://www.transfermarkt.com/dwight-gayle/verletzungen/spieler/196522
Dwight Gayle,Newcastle United,2020-02-01,2020-06-30,injury-hamstring-strain,https://www.transfermarkt.com/dwight-gayle/verletzungen/spieler/196522
Yoshinori Muto,Newcastle United,2020-04-01,2020-02-19,injury-hip-injury,https://www.transfermarkt.com/yoshinori-muto/verletzungen/spieler/230541
Andy Carroll,Newcastle United,2020-06-07,2020-06-30,injury-muscle-injury,https://www.transfermarkt.com/andy-carroll/verletzungen/spieler/48066
Andy Carroll,Newcastle United,2020-01-15,2020-06-15,injury-knock,https://www.transfermarkt.com/andy-carroll/verletzungen/spieler/48066
Andy Carroll,Newcastle United,2020-02-01,2020-06-30,injury-groin-injury,https://www.transfermarkt.com/andy-carroll/verletzungen/spieler/48066
Andy Carroll,Newcastle United,2019-07-01,2019-09-20,injury-ankle-surgery,https://www.transfermarkt.com/andy-carroll/verletzungen/spieler/48066
Tim Krul,Norwich City,2019-09-22,2019-10-18,injury-back-injury,https://www.transfermarkt.com/tim-krul/verletzungen/spieler/33027
Tim Krul,Norwich City,2019-07-01,2019-09-13,injury-knock,https://www.transfermarkt.com/tim-krul/verletzungen/spieler/33027
Ben Godfrey,Norwich City,2019-12-15,2020-01-17,injury-torn-knee-ligaments,https://www.transfermarkt.com/ben-godfrey/verletzungen/spieler/343475
Ben Godfrey,Norwich City,2019-10-22,2019-10-26,injury-groin-injury,https://www.transfermarkt.com/ben-godfrey/verletzungen/spieler/343475
Ben Godfrey,Norwich City,2019-11-09,2019-09-13,injury-groin-injury,https://www.transfermarkt.com/ben-godfrey/verletzungen/spieler/343475
Christoph Zimmermann,Norwich City,2020-06-18,2020-06-30,injury-muscle-strain,https://www.transfermarkt.com/christoph-zimmermann/verletzungen/spieler/77812
Christoph Zimmermann,Norwich City,2020-02-16,2020-06-03,injury-hamstring-injury,https://www.transfermarkt.com/christoph-zimmermann/verletzungen/spieler/77812
Christoph Zimmermann,Norwich City,2019-07-01,2019-11-22,injury-ankle-injury,https://www.transfermarkt.com/christoph-zimmermann/verletzungen/spieler/77812
Christoph Zimmermann,Norwich City,2019-10-07,2019-08-26,injury-knee-surgery,https://www.transfermarkt.com/christoph-zimmermann/verletzungen/spieler/77812
Grant Hanley,Norwich City,2020-06-15,2020-01-10,injury-hamstring-injury,https://www.transfermarkt.com/grant-hanley/verletzungen/spieler/121385
Grant Hanley,Norwich City,2020-05-01,2020-06-30,injury-ill,https://www.transfermarkt.com/grant-hanley/verletzungen/spieler/121385
Grant Hanley,Norwich City,2019-09-29,2019-12-18,injury-groin-strain,https://www.transfermarkt.com/grant-hanley/verletzungen/spieler/121385
Grant Hanley,Norwich City,2019-08-26,2019-10-09,injury-groin-strain,https://www.transfermarkt.com/grant-hanley/verletzungen/spieler/121385
Timm Klose,Norwich City,2019-08-27,2020-06-30,injury-knee-injury,https://www.transfermarkt.com/timm-klose/verletzungen/spieler/65255
Timm Klose,Norwich City,2019-07-08,2019-08-23,injury-groin-injury,https://www.transfermarkt.com/timm-klose/verletzungen/spieler/65255
Jamal Lewis,Norwich City,2020-05-01,2020-06-30,injury-tonsillitis,https://www.transfermarkt.com/jamal-lewis/verletzungen/spieler/346018
Jamal Lewis,Norwich City,2019-11-18,2019-11-30,injury-knee-injury,https://www.transfermarkt.com/jamal-lewis/verletzungen/spieler/346018
Sam Byram,Norwich City,2020-02-16,2020-06-30,injury-hamstring-injury,https://www.transfermarkt.com/sam-byram/verletzungen/spieler/236953
