player_name,team,start_date,end_date,type,source
Victor Lindelöf,Manchester United,2021-12-26,2022-05-01,injury-corona-virus,https://www.transfermarkt.com/victor-lindelof/verletzungen/spieler/184573
Victor Lindelöf,Manchester United,2021-11-12,2021-12-21,injury-heart-problems,https://www.transfermarkt.com/victor-lindelof/verletzungen/spieler/184573
Eric Bailly,Manchester United,2022-03-02,2022-02-16,injury-ankle-injury,https://www.transfermarkt.com/eric-bailly/verletzungen/spieler/286384
Phil Jones,Manchester United,2021-07-01,2021-09-09,injury-knee-injury,https://www.transfermarkt.com/phil-jones/verletzungen/spieler/117996
Teden Mengi,Manchester United,2022-03-15,2022-01-10,injury-hamstring-injury,https://www.transfermarkt.com/teden-mengi/verletzungen/spieler/548470
Luke Shaw,Manchester United,2022-02-04,2022-05-13,injury-leg-injury,https://www.transfermarkt.com/luke-shaw/verletzungen/spieler/183288
Luke Shaw,Manchester United,2022-02-03,2022-03-16,injury-corona-virus,https://www.transfermarkt.com/luke-shaw/verletzungen/spieler/183288
Luke Shaw,Manchester United,2022-01-18,2022-01-31,injury-hamstring-injury,https://www.transfermarkt.com/luke-shaw/verletzungen/spieler/183288
Luke Shaw,Manchester United,2021-11-20,2021-07-12,injury-head-injury,https://www.transfermarkt.com/luke-shaw/verletzungen/spieler/183288
Alex Telles,Manchester United,2022-03-12,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/alex-telles/verletzungen/spieler/255755
Alex Telles,Manchester United,2022-03-02,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/alex-telles/verletzungen/spieler/255755
Alex Telles,Manchester United,2021-07-20,2021-09-16,injury-ankle-injury,https://www.transfermarkt.com/alex-telles/verletzungen/spieler/255755
Alex Telles,Manchester United,2021-07-01,2021-07-04,injury-ill,https://www.transfermarkt.com/alex-telles/verletzungen/spieler/255755
Aaron Wan-Bissaka,Manchester United,2022-01-14,2022-01-23,injury-ill,https://www.transfermarkt.com/aaron-wan-bissaka/verletzungen/spieler/477758
Nemanja Matić,Manchester United,2021-10-12,2021-12-17,injury-ill,https://www.transfermarkt.com/nemanja-matic/verletzungen/spieler/74683
Paul Pogba,Manchester United,2022-05-09,2022-06-30,injury-knee-surgery,https://www.transfermarkt.com/paul-pogba/verletzungen/spieler/122153
Paul Pogba,Manchester United,2022-04-18,2022-05-23,injury-calf-injury,https://www.transfermarkt.com/paul-pogba/verletzungen/spieler/122153
Paul Pogba,Manchester United,2021-08-11,2022-03-02,injury-hamstring-injury,https://www.transfermarkt.com/paul-pogba/verletzungen/spieler/122153
Paul Pogba,Manchester United,2021-08-04,2021-11-04,injury-muscle-injury,https://www.transfermarkt.com/paul-pogba/verletzungen/spieler/122153
Scott McTominay,Manchester United,2022-06-04,2022-04-18,injury-foot-injury,https://www.transfermarkt.com/scott-mctominay/verletzungen/spieler/315969
Scott McTominay,Manchester United,2022-02-22,2022-02-03,injury-ill,https://www.transfermarkt.com/scott-mctominay/verletzungen/spieler/315969
Scott McTominay,Manchester United,2021-08-26,2021-09-16,injury-groin-injury,https://www.transfermarkt.com/scott-mctominay/verletzungen/spieler/315969
Donny van de Beek,Manchester United,2022-03-09,2022-06-30,injury-shingles,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Donny van de Beek,Manchester United,2022-04-21,2022-05-16,injury-thigh-problems,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Donny van de Beek,Manchester United,2022-03-31,2022-06-30,injury-thigh-problems,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Donny van de Beek,Manchester United,2021-07-06,2021-12-07,injury-groin-injury,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Hannibal,Manchester United,2022-06-01,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/hannibal/verletzungen/spieler/607224
Tahith Chong,Manchester United,2021-07-01,2022-02-21,injury-groin-surgery,https://www.transfermarkt.com/tahith-chong/verletzungen/spieler/344830
Jadon Sancho,Manchester United,2022-01-11,2022-06-30,injury-ill,https://www.transfermarkt.com/jadon-sancho/verletzungen/spieler/401173
Jadon Sancho,Manchester United,2022-04-26,2022-06-30,injury-tonsillitis,https://www.transfermarkt.com/jadon-sancho/verletzungen/spieler/401173
Marcus Rashford,Manchester United,2022-04-09,2022-06-30,injury-muscle-injury,https://www.transfermarkt.com/marcus-rashford/verletzungen/spieler/258923
Marcus Rashford,Manchester United,2022-04-05,2022-05-19,injury-bronchitis,https://www.transfermarkt.com/marcus-rashford/verletzungen/spieler/258923
Marcus Rashford,Manchester United,2022-01-13,2022-01-17,injury-dead-leg,https://www.transfermarkt.com/marcus-rashford/verletzungen/spieler/258923
Marcus Rashford,Manchester United,2021-07-14,2021-10-15,injury-shoulder-injury,https://www.transfermarkt.com/marcus-rashford/verletzungen/spieler/258923
Amad Diallo,Manchester United,2022-02-03,2022-06-30,injury-unknown-injury,https://www.transfermarkt.com/amad-diallo/verletzungen/spieler/536835
Amad Diallo,Manchester United,2021-08-28,2021-08-10,injury-thigh-problems,https://www.transfermarkt.com/amad-diallo/verletzungen/spieler/536835
Mason Greenwood,Manchester United,2021-11-19,2021-11-27,injury-corona-virus,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Mason Greenwood,Manchester United,2021-07-01,2021-10-07,injury-unknown-injury,https://www.transfermarkt.com/mason-greenwood/verletzungen/spieler/532826
Cristiano Ronaldo,Manchester United,2022-03-03,2022-06-30,injury-hip-flexor-problems,https://www.transfermarkt.com/cristiano-ronaldo/verletzungen/spieler/8198
Cristiano Ronaldo,Manchester United,2021-08-26,2021-08-30,injury-arm-injury,https://www.transfermarkt.com/cristiano-ronaldo/verletzungen/spieler/8198
Anthony Martial,Manchester United,2022-02-21,2022-06-30,injury-muscle-injury,https://www.transfermarkt.com/anthony-martial/verletzungen/spieler/182877
Anthony Martial,Manchester United,2021-07-01,2021-12-13,injury-knee-injury,https://www.transfermarkt.com/anthony-martial/verletzungen/spieler/182877
Anthony Martial,Manchester United,2021-10-15,2021-10-29,injury-fitness,https://www.transfermarkt.com/anthony-martial/verletzungen/spieler/182877
Edinson Cavani,Manchester United,2022-01-04,2022-04-30,injury-calf-injury,https://www.transfermarkt.com/edinson-cavani/verletzungen/spieler/48280
Freddie Woodman,Newcastle United,2021-09-13,2021-12-20,injury-hip-injury,https://www.transfermarkt.com/freddie-woodman/verletzungen/spieler/226049
Martin Dúbravka,Newcastle United,2022-03-22,2022-01-04,injury-angina,https://www.transfermarkt.com/martin-dubravka/verletzungen/spieler/74960
Martin Dúbravka,Newcastle United,2021-07-13,2021-09-20,injury-foot-injury,https://www.transfermarkt.com/martin-dubravka/verletzungen/spieler/74960
Karl Darlow,Newcastle United,2022-05-09,2022-05-11,injury-ankle-injury,https://www.transfermarkt.com/karl-darlow/verletzungen/spieler/99397
Dan Burn,Newcastle United,2021-12-26,2021-12-28,injury-shoulder-injury,https://www.transfermarkt.com/dan-burn/verletzungen/spieler/134270
Dan Burn,Newcastle United,2021-10-27,2021-11-19,injury-knee-injury,https://www.transfermarkt.com/dan-burn/verletzungen/spieler/134270
Dan Burn,Newcastle United,2021-07-31,2021-09-18,injury-torn-knee-ligaments,https://www.transfermarkt.com/dan-burn/verletzungen/spieler/134270
Fabian Schär,Newcastle United,2022-03-23,2022-01-04,injury-adductor-pain,https://www.transfermarkt.com/fabian-schar/verletzungen/spieler/135343
Ciaran Clark,Newcastle United,2021-12-21,2022-01-01,injury-corona-virus,https://www.transfermarkt.com/ciaran-clark/verletzungen/spieler/98240
Federico Fernández,Newcastle United,2021-12-13,2022-02-15,injury-thigh-problems,https://www.transfermarkt.com/federico-fernandez/verletzungen/spieler/85475
Jamal Lewis,Newcastle United,2022-01-03,2022-01-05,injury-groin-surgery,https://www.transfermarkt.com/jamal-lewis/verletzungen/spieler/346018
Jamal Lewis,Newcastle United,2021-12-17,2022-01-14,injury-hamstring-injury,https://www.transfermarkt.com/jamal-lewis/verletzungen/spieler/346018
Paul Dummett,Newcastle United,2021-07-28,2022-01-01,injury-calf-injury,https://www.transfermarkt.com/paul-dummett/verletzungen/spieler/170321
Javier Manquillo,Newcastle United,2021-07-02,2021-10-03,injury-ankle-injury,https://www.transfermarkt.com/javier-manquillo/verletzungen/spieler/162029
Isaac Hayden,Newcastle United,2021-12-28,2022-04-20,injury-knee-surgery,https://www.transfermarkt.com/isaac-hayden/verletzungen/spieler/206225
Bruno Guimarães,Newcastle United,2021-07-01,2021-11-01,injury-corona-virus,https://www.transfermarkt.com/bruno-guimaraes/verletzungen/spieler/520624
Joe Willock,Newcastle United,2022-01-05,2022-05-25,injury-knee-injury,https://www.transfermarkt.com/joe-willock/verletzungen/spieler/340329
Joe Willock,Newcastle United,2022-04-04,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/joe-willock/verletzungen/spieler/340329
Joe Willock,Newcastle United,2021-12-21,2021-12-31,injury-corona-virus,https://www.transfermarkt.com/joe-willock/verletzungen/spieler/340329
Joelinton,Newcastle United,2022-05-22,2022-06-15,injury-laceration,https://www.transfermarkt.com/joelinton/verletzungen/spieler/333241
Joelinton,Newcastle United,2022-01-22,2022-05-02,injury-groin-injury,https://www.transfermarkt.com/joelinton/verletzungen/spieler/333241
Jonjo Shelvey,Newcastle United,2022-01-05,2022-05-25,injury-calf-problems,https://www.transfermarkt.com/jonjo-shelvey/verletzungen/spieler/71292
Jonjo Shelvey,Newcastle United,2021-12-17,2021-12-26,injury-muscle-injury,https://www.transfermarkt.com/jonjo-shelvey/verletzungen/spieler/71292
Jonjo Shelvey,Newcastle United,2021-08-15,2021-10-15,injury-calf-injury,https://www.transfermarkt.com/jonjo-shelvey/verletzungen/spieler/71292
Matt Ritchie,Newcastle United,2021-12-21,2022-01-01,injury-corona-virus,https://www.transfermarkt.com/matt-ritchie/verletzungen/spieler/92469
Allan Saint-Maximin,Newcastle United,2022-02-14,2022-04-03,injury-knock,https://www.transfermarkt.com/allan-saint-maximin/verletzungen/spieler/272642
Allan Saint-Maximin,Newcastle United,2021-12-28,2022-05-01,injury-calf-injury,https://www.transfermarkt.com/allan-saint-maximin/verletzungen/spieler/272642
Ryan Fraser,Newcastle United,2021-07-01,2021-11-01,injury-groin-injury,https://www.transfermarkt.com/ryan-fraser/verletzungen/spieler/146795
Callum Wilson,Newcastle United,2022-01-11,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/callum-wilson/verletzungen/spieler/123682
Callum Wilson,Newcastle United,2021-12-27,2022-01-05,injury-calf-injury,https://www.transfermarkt.com/callum-wilson/verletzungen/spieler/123682
Callum Wilson,Newcastle United,2021-08-30,2021-10-17,injury-hamstring-injury,https://www.transfermarkt.com/callum-wilson/verletzungen/spieler/123682
Callum Wilson,Newcastle United,2021-07-01,2021-11-01,injury-hamstring-injury,https://www.transfermarkt.com/callum-wilson/verletzungen/spieler/123682
Daniel Barden,Norwich City,2021-10-18,2022-03-17,injury-testicular-cancer,https://www.transfermarkt.com/daniel-barden/verletzungen/spieler/504042
Ozan Kabak,Norwich City,2022-03-30,2022-05-23,injury-hamstring-injury,https://www.transfermarkt.com/ozan-kabak/verletzungen/spieler/361260
Ozan Kabak,Norwich City,2021-07-01,2021-11-29,injury-influenza,https://www.transfermarkt.com/ozan-kabak/verletzungen/spieler/361260
Grant Hanley,Norwich City,2021-10-31,2021-11-24,injury-groin-injury,https://www.transfermarkt.com/grant-hanley/verletzungen/spieler/121385
Rocky Bushiri,Norwich City,2021-07-01,2021-10-23,injury-meniscus-injury,https://www.transfermarkt.com/rocky-bushiri/verletzungen/spieler/511802
Mathias Normann,Norwich City,2021-11-27,2022-04-02,injury-pelvic-injury,https://www.transfermarkt.com/mathias-normann/verletzungen/spieler/257805
Mathias Normann,Norwich City,2021-07-01,2021-09-05,injury-muscle-injury,https://www.transfermarkt.com/mathias-normann/verletzungen/spieler/257805
Pierre Lees-Melou,Norwich City,2021-12-12,2021-12-18,injury-corona-virus,https://www.transfermarkt.com/pierre-lees-melou/verletzungen/spieler/377393
Pierre Lees-Melou,Norwich City,2021-07-01,2021-10-01,injury-wrist-fracture,https://www.transfermarkt.com/pierre-lees-melou/verletzungen/spieler/377393
Jacob Lungi Sørensen,Norwich City,2022-01-21,2022-01-03,injury-knee-injury,https://www.transfermarkt.com/jacob-lungi-sorensen/verletzungen/spieler/390664
Kenny McLean,Norwich City,2021-09-05,2021-10-08,injury-knee-injury,https://www.transfermarkt.com/kenny-mclean/verletzungen/spieler/126600
Daniel Adshead,Norwich City,2021-11-27,2022-03-31,injury-metatarsal-fracture,https://www.transfermarkt.com/daniel-adshead/verletzungen/spieler/532464
Przemyslaw Placheta,Norwich City,2021-08-15,2021-09-25,injury-ill,https://www.transfermarkt.com/przemyslaw-placheta/verletzungen/spieler/383109
Milot Rashica,Norwich City,2021-07-01,2021-12-01,injury-hamstring-injury,https://www.transfermarkt.com/milot-rashica/verletzungen/spieler/291739
Josh Sargent,Norwich City,2022-03-30,2022-01-07,injury-ankle-injury,https://www.transfermarkt.com/josh-sargent/verletzungen/spieler/393325
Alex McCarthy,Southampton FC,2021-07-01,2022-06-05,injury-hamstring-injury,https://www.transfermarkt.com/alex-mccarthy/verletzungen/spieler/95976
Fraser Forster,Southampton FC,2021-07-01,2021-12-25,injury-unknown-injury,https://www.transfermarkt.com/fraser-forster/verletzungen/spieler/52570
Mohammed Salisu,Southampton FC,2022-02-26,2022-06-03,injury-thigh-problems,https://www.transfermarkt.com/mohammed-salisu/verletzungen/spieler/563963
Jack Stephens,Southampton FC,2021-12-13,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/jack-stephens/verletzungen/spieler/163744
Jack Stephens,Southampton FC,2021-09-18,2021-11-30,injury-knee-injury,https://www.transfermarkt.com/jack-stephens/verletzungen/spieler/163744
Romain Perraud,Southampton FC,2022-02-13,2022-02-24,injury-virus,https://www.transfermarkt.com/romain-perraud/verletzungen/spieler/318523
Tino Livramento,Southampton FC,2022-04-25,2022-06-30,injury-cruciate-ligament-tear,https://www.transfermarkt.com/tino-livramento/verletzungen/spieler/503981
Tino Livramento,Southampton FC,2022-06-01,2022-03-02,injury-knee-problems,https://www.transfermarkt.com/tino-livramento/verletzungen/spieler/503981
Kyle Walker-Peters,Southampton FC,2021-07-01,2021-10-02,injury-hamstring-strain,https://www.transfermarkt.com/kyle-walker-peters/verletzungen/spieler/341051
Stuart Armstrong,Southampton FC,2021-11-19,2021-12-22,injury-calf-injury,https://www.transfermarkt.com/stuart-armstrong/verletzungen/spieler/130765
Nathan Tella,Southampton FC,2022-01-22,2022-03-17,injury-groin-injury,https://www.transfermarkt.com/nathan-tella/verletzungen/spieler/340322
Nathan Tella,Southampton FC,2021-12-17,2021-12-27,injury-corona-virus,https://www.transfermarkt.com/nathan-tella/verletzungen/spieler/340322
Armando Broja,Southampton FC,2022-05-30,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/armando-broja/verletzungen/spieler/571743
Armando Broja,Southampton FC,2021-11-11,2021-11-18,injury-fitness,https://www.transfermarkt.com/armando-broja/verletzungen/spieler/571743
Michael Obafemi,Southampton FC,2021-09-20,2021-10-21,injury-unknown-injury,https://www.transfermarkt.com/michael-obafemi/verletzungen/spieler/444208
Dan Nlundulu,Southampton FC,2022-01-29,2022-06-30,injury-hamstring-injury,https://www.transfermarkt.com/dan-nlundulu/verletzungen/spieler/346482
Shane Long,Southampton FC,2021-07-01,2021-09-19,injury-corona-virus,https://www.transfermarkt.com/shane-long/verletzungen/spieler/37304
Cristian Romero,Tottenham Hotspur,2021-11-17,2022-05-02,injury-hamstring-injury,https://www.transfermarkt.com/cristian-romero/verletzungen/spieler/355915
Cristian Romero,Tottenham Hotspur,2021-09-09,2021-09-17,injury-quarantine,https://www.transfermarkt.com/cristian-romero/verletzungen/spieler/355915
Cristian Romero,Tottenham Hotspur,2021-08-20,2021-08-25,injury-knee-injury,https://www.transfermarkt.com/cristian-romero/verletzungen/spieler/355915
Cristian Romero,Tottenham Hotspur,2021-07-01,2021-10-07,injury-knee-injury,https://www.transfermarkt.com/cristian-romero/verletzungen/spieler/355915
Davinson Sánchez,Tottenham Hotspur,2021-09-09,2021-09-17,injury-quarantine,https://www.transfermarkt.com/davinson-sanchez/verletzungen/spieler/341429
Ben Davies,Tottenham Hotspur,2022-03-28,2022-03-31,injury-hamstring-strain,https://www.transfermarkt.com/ben-davies/verletzungen/spieler/192765
Ben Davies,Tottenham Hotspur,2021-07-01,2021-11-10,injury-ill,https://www.transfermarkt.com/ben-davies/verletzungen/spieler/192765
Japhet Tanganga,Tottenham Hotspur,2022-04-02,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/japhet-tanganga/verletzungen/spieler/346478
Joe Rodon,Tottenham Hotspur,2022-04-11,2022-06-30,injury-flu,https://www.transfermarkt.com/joe-rodon/verletzungen/spieler/297212
Joe Rodon,Tottenham Hotspur,2021-08-16,2021-07-09,injury-unknown-injury,https://www.transfermarkt.com/joe-rodon/verletzungen/spieler/297212
Sergio Reguilón,Tottenham Hotspur,2022-04-30,2022-06-30,injury-groin-problems,https://www.transfermarkt.com/sergio-reguilon/verletzungen/spieler/282429
Sergio Reguilón,Tottenham Hotspur,2022-02-15,2022-02-22,injury-corona-virus,https://www.transfermarkt.com/sergio-reguilon/verletzungen/spieler/282429
Ryan Sessegnon,Tottenham Hotspur,2021-12-21,2022-06-30,injury-muscle-injury,https://www.transfermarkt.com/ryan-sessegnon/verletzungen/spieler/392775
Ryan Sessegnon,Tottenham Hotspur,2021-07-01,2021-11-14,injury-bruise,https://www.transfermarkt.com/ryan-sessegnon/verletzungen/spieler/392775
Ryan Sessegnon,Tottenham Hotspur,2021-07-01,2021-08-15,injury-thigh-problems,https://www.transfermarkt.com/ryan-sessegnon/verletzungen/spieler/392775
Emerson Royal,Tottenham Hotspur,2021-07-01,2021-12-13,injury-unknown-injury,https://www.transfermarkt.com/emerson-royal/verletzungen/spieler/476344
Pierre-Emile Højbjerg,Tottenham Hotspur,2021-08-11,2021-11-22,injury-knee-injury,https://www.transfermarkt.com/pierre-emile-hojbjerg/verletzungen/spieler/167799
Oliver Skipp,Tottenham Hotspur,2022-05-02,2022-06-30,injury-inflammation-of-pubic-bone,https://www.transfermarkt.com/oliver-skipp/verletzungen/spieler/406638
Tanguy Ndombélé,Tottenham Hotspur,2022-04-15,2022-04-28,injury-dead-leg,https://www.transfermarkt.com/tanguy-ndombele/verletzungen/spieler/450936
Tanguy Ndombélé,Tottenham Hotspur,2022-01-03,2022-06-30,injury-dead-leg,https://www.transfermarkt.com/tanguy-ndombele/verletzungen/spieler/450936
Tanguy Ndombélé,Tottenham Hotspur,2021-08-08,2021-08-28,injury-knock,https://www.transfermarkt.com/tanguy-ndombele/verletzungen/spieler/450936
Rodrigo Bentancur,Tottenham Hotspur,2022-03-12,2022-06-30,injury-adductor-pain,https://www.transfermarkt.com/rodrigo-bentancur/verletzungen/spieler/354362
Rodrigo Bentancur,Tottenham Hotspur,2022-05-23,2022-06-13,injury-back-problems,https://www.transfermarkt.com/rodrigo-bentancur/verletzungen/spieler/354362
Rodrigo Bentancur,Tottenham Hotspur,2022-02-25,2022-04-03,injury-ankle-injury,https://www.transfermarkt.com/rodrigo-bentancur/verletzungen/spieler/354362
Harry Winks,Tottenham Hotspur,2022-02-09,2022-06-30,injury-ankle-injury,https://www.transfermarkt.com/harry-winks/verletzungen/spieler/249126
Dejan Kulusevski,Tottenham Hotspur,2021-07-12,2021-12-15,injury-surgery,https://www.transfermarkt.com/dejan-kulusevski/verletzungen/spieler/431755
Giovani Lo Celso,Tottenham Hotspur,2021-12-25,2021-12-30,injury-shin-injury,https://www.transfermarkt.com/giovani-lo-celso/verletzungen/spieler/348795
Giovani Lo Celso,Tottenham Hotspur,2021-11-18,2021-12-15,injury-knee-injury,https://www.transfermarkt.com/giovani-lo-celso/verletzungen/spieler/348795
Giovani Lo Celso,Tottenham Hotspur,2021-09-09,2021-09-17,injury-quarantine,https://www.transfermarkt.com/giovani-lo-celso/verletzungen/spieler/348795
Dele Alli,Tottenham Hotspur,2022-04-09,2022-06-30,injury-hamstring-strain,https://www.transfermarkt.com/dele-alli/verletzungen/spieler/207929
Dele Alli,Tottenham Hotspur,2021-07-01,2021-09-02,injury-tendon-irritation,https://www.transfermarkt.com/dele-alli/verletzungen/spieler/207929
Heung-min Son,Tottenham Hotspur,2022-02-11,2022-06-30,injury-facial-fracture,https://www.transfermarkt.com/heung-min-son/verletzungen/spieler/91845
Heung-min Son,Tottenham Hotspur,2022-06-01,2022-03-02,injury-hamstring-injury,https://www.transfermarkt.com/heung-min-son/verletzungen/spieler/91845
Heung-min Son,Tottenham Hotspur,2021-07-01,2021-09-20,injury-calf-strain,https://www.transfermarkt.com/heung-min-son/verletzungen/spieler/91845
Bryan Gil,Tottenham Hotspur,2022-04-04,2022-04-14,injury-hip-injury,https://www.transfermarkt.com/bryan-gil/verletzungen/spieler/537382
Bryan Gil,Tottenham Hotspur,2021-07-01,2021-12-23,injury-corona-virus,https://www.transfermarkt.com/bryan-gil/verletzungen/spieler/537382
Bryan Gil,Tottenham Hotspur,2021-10-25,2021-11-18,injury-hamstring-injury,https://www.transfermarkt.com/bryan-gil/verletzungen/spieler/537382
Steven Bergwijn,Tottenham Hotspur,2021-12-27,2022-01-16,injury-calf-injury,https://www.transfermarkt.com/steven-bergwijn/verletzungen/spieler/284165
Steven Bergwijn,Tottenham Hotspur,2021-09-16,2021-11-10,injury-ankle-injury,https://www.transfermarkt.com/steven-bergwijn/verletzungen/spieler/284165
Steven Bergwijn,Tottenham Hotspur,2021-07-09,2021-09-14,injury-ankle-injury,https://www.transfermarkt.com/steven-bergwijn/verletzungen/spieler/284165
William Troost-Ekong,Watford FC,2022-01-04,2022-04-20,injury-hamstring-injury,https://www.transfermarkt.com/william-troost-ekong/verletzungen/spieler/192875
Nicolas N'Koulou,Watford FC,2021-11-21,2022-05-21,injury-hamstring-injury,https://www.transfermarkt.com/nicolas-nkoulou/verletzungen/spieler/60577
Peter Etebo,Watford FC,2021-09-27,2022-02-28,injury-knee-injury,https://www.transfermarkt.com/peter-etebo/verletzungen/spieler/409106
Peter Etebo,Watford FC,2021-07-01,2021-12-05,injury-corona-virus,https://www.transfermarkt.com/peter-etebo/verletzungen/spieler/409106
Peter Etebo,Watford FC,2021-07-01,2021-10-01,injury-hamstring-strain,https://www.transfermarkt.com/peter-etebo/verletzungen/spieler/409106
Ozan Tufan,Watford FC,2021-12-11,2021-11-17,injury-knee-injury,https://www.transfermarkt.com/ozan-tufan/verletzungen/spieler/236471
Domingos Quina,Watford FC,2021-07-01,2021-12-02,injury-hamstring-injury,https://www.transfermarkt.com/domingos-quina/verletzungen/spieler/391719
Juraj Kucka,Watford FC,2021-08-16,2021-08-26,injury-leg-injury,https://www.transfermarkt.com/juraj-kucka/verletzungen/spieler/74943
Kwadwo Baah,Watford FC,2022-05-09,2022-06-30,injury-muscular-problems,https://www.transfermarkt.com/kwadwo-baah/verletzungen/spieler/711247
Kwadwo Baah,Watford FC,2021-07-01,2022-03-14,injury-broken-ankle,https://www.transfermarkt.com/kwadwo-baah/verletzungen/spieler/711247
Ismaïla Sarr,Watford FC,2022-02-27,2022-03-16,injury-hamstring-injury,https://www.transfermarkt.com/ismaila-sarr/verletzungen/spieler/410225
Ismaïla Sarr,Watford FC,2021-11-21,2022-01-01,injury-ligament-injury,https://www.transfermarkt.com/ismaila-sarr/verletzungen/spieler/410225
Samuel Kalu,Watford FC,2022-01-11,2022-06-30,injury-ankle-sprain,https://www.transfermarkt.com/samuel-kalu/verletzungen/spieler/424051
Samuel Kalu,Watford FC,2021-10-09,2021-09-17,injury-quarantine,https://www.transfermarkt.com/samuel-kalu/verletzungen/spieler/424051
Issa Diop,West Ham United,2022-04-18,2022-02-05,injury-ankle-injury,https://www.transfermarkt.com/issa-diop/verletzungen/spieler/272622
Craig Dawson,West Ham United,2022-01-08,2022-04-09,injury-hamstring-injury,https://www.transfermarkt.com/craig-dawson/verletzungen/spieler/121477
Angelo Ogbonna,West Ham United,2021-08-11,2022-06-30,injury-cruciate-ligament-tear,https://www.transfermarkt.com/angelo-ogbonna/verletzungen/spieler/48002
Angelo Ogbonna,West Ham United,2021-11-02,2021-12-04,injury-ankle-injury,https://www.transfermarkt.com/angelo-ogbonna/verletzungen/spieler/48002
Arthur Masuaku,West Ham United,2022-04-11,2022-06-30,injury-bone-edema,https://www.transfermarkt.com/arthur-masuaku/verletzungen/spieler/181380
Vladimír Coufal,West Ham United,2022-02-14,2022-01-04,injury-groin-surgery,https://www.transfermarkt.com/vladimir-coufal/verletzungen/spieler/157672
Vladimír Coufal,West Ham United,2021-07-01,2021-10-27,injury-groin-injury,https://www.transfermarkt.com/vladimir-coufal/verletzungen/spieler/157672
Alex Král,West Ham United,2021-07-01,2021-08-04,injury-hip-injury,https://www.transfermarkt.com/alex-kral/verletzungen/spieler/337333
Nikola Vlašić,West Ham United,2021-08-14,2021-08-18,injury-foot-bruise,https://www.transfermarkt.com/nikola-vlasic/verletzungen/spieler/293200
Nikola Vlašić,West Ham United,2021-07-24,2021-07-27,injury-bruise,https://www.transfermarkt.com/nikola-vlasic/verletzungen/spieler/293200
José Sá,Wolverhampton Wanderers,2022-05-24,2022-06-30,injury-unknown-injury,https://www.transfermarkt.com/jose-sa/verletzungen/spieler/249994
Matija Sarkic,Wolverhampton Wanderers,2022-03-01,2022-01-06,injury-shoulder-injury,https://www.transfermarkt.com/matija-sarkic/verletzungen/spieler/293257
Maximilian Kilman,Wolverhampton Wanderers,2022-04-22,2022-05-31,injury-bruise-on-ankle,https://www.transfermarkt.com/maximilian-kilman/verletzungen/spieler/525247
Willy Boly,Wolverhampton Wanderers,2021-12-18,2022-02-25,injury-leg-injury,https://www.transfermarkt.com/willy-boly/verletzungen/spieler/142310
Willy Boly,Wolverhampton Wanderers,2021-07-25,2021-08-14,injury-hamstring-injury,https://www.transfermarkt.com/willy-boly/verletzungen/spieler/142310
Yerson Mosquera,Wolverhampton Wanderers,2021-09-22,2022-02-25,injury-hamstring-injury,https://www.transfermarkt.com/yerson-mosquera/verletzungen/spieler/716276
Yerson Mosquera,Wolverhampton Wanderers,2021-07-01,2021-08-14,injury-hamstring-injury,https://www.transfermarkt.com/yerson-mosquera/verletzungen/spieler/716276
Rayan Aït-Nouri,Wolverhampton Wanderers,2021-12-14,2021-12-31,injury-groin-injury,https://www.transfermarkt.com/rayan-ait-nouri/verletzungen/spieler/578391
Rayan Aït-Nouri,Wolverhampton Wanderers,2021-07-01,2021-10-02,injury-groin-injury,https://www.transfermarkt.com/rayan-ait-nouri/verletzungen/spieler/578391
Hugo Bueno,Wolverhampton Wanderers,2021-07-01,2021-08-14,injury-unknown-injury,https://www.transfermarkt.com/hugo-bueno/verletzungen/spieler/698678
Nélson Semedo,Wolverhampton Wanderers,2022-04-30,2022-06-30,injury-hamstring-injury,https://www.transfermarkt.com/nelson-semedo/verletzungen/spieler/231572
Jonny Otto,Wolverhampton Wanderers,2021-07-01,2022-06-02,injury-knee-injury,https://www.transfermarkt.com/jonny-otto/verletzungen/spieler/175446
Rúben Neves,Wolverhampton Wanderers,2022-03-19,2022-04-25,injury-knee-injury,https://www.transfermarkt.com/ruben-neves/verletzungen/spieler/225161
Leander Dendoncker,Wolverhampton Wanderers,2021-07-01,2021-11-01,injury-knock,https://www.transfermarkt.com/leander-dendoncker/verletzungen/spieler/168157
Bruno Jordão,Wolverhampton Wanderers,2021-07-01,2021-11-29,injury-unknown-injury,https://www.transfermarkt.com/bruno-jordao/verletzungen/spieler/415646
