player_name,team_id,season,beta_unavailable,se_unavailable,pvalue_unavailable,n_matches,n_unavail,n_avail,cov_type,n_opp_clusters
Julio Enciso,Brighton,2024,0.37115824763472266,0.6163410117849613,0.5470435098263994,33,11,22,cluster,18
Julio Enciso,Ipswich,2024,-0.022078494192963524,0.28606196737007267,0.9384797079472822,38,13,25,cluster,19
Julio Soler,Bournemouth,2024,-0.010989351757844046,0.5688456821506466,0.9845868765374471,38,15,23,cluster,19
Julián Araujo,Bournemouth,2024,-0.06149366012953571,0.19039428255464844,0.746709932274497,38,22,16,cluster,19
Junior Firpo,Leeds,2021,-0.30441092696297367,0.22225509282409142,0.17079725286622593,38,5,33,cluster,19
Junior Firpo,Leeds,2022,-0.26231800371070535,0.32845895947004705,0.4245035302233765,36,12,24,cluster,19
Junior Stanislas,Bournemouth,2019,0.10914218537745982,0.3415275323723435,0.7492938045178481,38,21,17,cluster,19
Jurriën Timber,Arsenal,2024,0.23676503786184416,0.27124905362785157,0.3827341881452214,34,20,14,cluster,18
Justin Kluivert,Bournemouth,2023,0.2724158986942743,0.16327270327167076,0.09522210839058756,38,3,35,cluster,19
Justin Kluivert,Bournemouth,2024,-0.4157807890552103,0.8526426103972804,0.6258063976497527,34,16,18,cluster,19
Jérémy Doku,Man City,2024,0.2745869650333401,0.30638417743012,0.37013643057464285,35,26,9,cluster,19
Jóhann Berg Gudmundsson,Burnley,2019,-0.1271632150561984,0.20693621508276458,0.5388820652302345,38,20,18,cluster,19
Jóhann Berg Gudmundsson,Burnley,2020,0.047324012373956115,0.1498636692575544,0.7521691810636255,36,27,9,cluster,19
Jóhann Berg Gudmundsson,Burnley,2021,-0.5268211711834606,0.8866270500040789,0.5523878732338258,29,23,6,cluster,18
Jóhann Berg Gudmundsson,Burnley,2023,-0.6251390339286519,0.6938981408819098,0.3676367410575935,29,4,25,cluster,19
Jørgen Strand Larsen,Wolves,2024,0.18751667735555347,0.15969840953246112,0.24031792286951192,38,22,16,cluster,19
Jürgen Locadia,Brighton,2019,0.0024805627105884964,0.30281919988345873,0.9934641510339571,38,4,34,cluster,19
Jürgen Locadia,Brighton,2021,0.26388193488086653,0.7960494952640075,0.740274879296877,32,20,12,cluster,18
Kai Havertz,Arsenal,2023,-0.19339213914334574,0.10601586999345433,0.06812470819490539,38,3,35,cluster,19
Kai Havertz,Arsenal,2024,0.12289315018923802,0.2570542300233207,0.6325914282283513,34,25,9,cluster,18
Kai Havertz,Chelsea,2020,-0.1118886145347534,0.18674153044247963,0.5490641973314675,38,30,8,cluster,19
Kai Havertz,Chelsea,2021,0.20332898024724255,0.3729837007706208,0.5856560433916496,31,3,28,cluster,18
Kai Havertz,Chelsea,2022,0.15484074266741377,0.20025054081741536,0.4393832695000035,30,13,17,cluster,18
Kalvin Phillips,Ipswich,2024,0.1264823741584987,0.28114056682542027,0.6527896442069848,38,6,32,cluster,19
Kalvin Phillips,Leeds,2020,-0.16045611607836607,0.26028952896156604,0.5375959500413209,38,21,17,cluster,19
Kalvin Phillips,Leeds,2021,0.06880768355918088,0.33292504972381615,0.8362627471490061,34,27,7,cluster,18
Kalvin Phillips,Man City,2022,-0.14073185417873357,0.25660664317433507,0.583393811758951,38,4,34,cluster,19
Kalvin Phillips,Man City,2024,-0.1523068320912933,0.32366417920407886,0.6379474396203644,34,4,30,cluster,19
Kamaldeen Sulemana,Southampton,2022,0.1743914226954399,0.3478717258572442,0.6161532764388282,38,7,31,cluster,19
Kamaldeen Sulemana,Southampton,2024,0.01766754120885025,0.30911154542211283,0.9544210263927692,31,6,25,cluster,19
Kaoru Mitoma,Brighton,2023,0.05746817959992293,0.2687845456453835,0.8306970952177755,38,17,21,cluster,19
Kaoru Mitoma,Brighton,2024,0.7752044198537498,0.4948239588405205,0.1172019759287368,34,13,21,cluster,18
Karl Darlow,Newcastle,2019,0.09093383810087274,0.2685846053572232,0.734936074987462,38,14,24,cluster,19
Karl Darlow,Newcastle,2020,-0.1225743047141774,0.23117674648973513,0.59596009504096,34,7,27,cluster,19
Karl Hein,Arsenal,2021,0.09374668534575781,0.4296215950160351,0.8272673852336474,38,13,25,cluster,19
Karlan Grant,West Brom,2020,-0.23868059133682978,0.281197228377299,0.3959918303980925,38,3,35,cluster,19
Kasey McAteer,Leicester,2022,-0.2462072123568184,0.8749596230371571,0.7784092501973978,38,20,18,cluster,19
Kasey McAteer,Leicester,2024,0.04942615477334539,0.5908698696871977,0.9333348597453724,36,21,15,cluster,19
Kayky,Man City,2021,-0.034508587492873444,0.2818417769469025,0.9025508976576233,38,9,29,cluster,19
Keane Lewis-Potter,Brentford,2022,-0.13197792410258763,0.23185137062609618,0.5691966446203112,38,23,15,cluster,19
Keinan Davis,Aston Villa,2019,-0.2898008255215067,0.3633075847982007,0.4250599974479389,38,26,12,cluster,19
Keinan Davis,Aston Villa,2020,-0.16917823150118266,0.17910953226062454,0.3448877433311056,37,14,23,cluster,19
Keinan Davis,Aston Villa,2021,-0.007354419807035538,0.5131123049703036,0.9885643414638269,33,6,27,cluster,19
Keinan Davis,Aston Villa,2022,-0.1915320305254885,0.69693439875382,0.7834539595156169,24,7,17,cluster,17
Kell Watts,Newcastle,2022,-0.14356061129131148,0.23820914938325016,0.5467307476939032,38,10,28,cluster,19
Ken Sema,Watford,2019,-0.16848800412232628,0.231230941789717,0.466211608568022,38,5,33,cluster,19
Kenedy,Chelsea,2019,-0.06776731983968406,0.37126899011777,0.8551676774979351,38,5,33,cluster,19
Kenneth Zohore,West Brom,2020,0.15697336784583857,0.22309213768212727,0.4816658845493571,38,16,22,cluster,19
Kenny McLean,Norwich,2019,0.08133206286565489,0.40024777240679305,0.838975362880491,38,7,31,cluster,19
Kenny McLean,Norwich,2021,-0.08338236853808394,0.44227218432491516,0.8504597940206009,34,3,31,cluster,19
Kenny Tete,Fulham,2020,0.08259649754262734,0.15926632739024268,0.6040354165771851,38,15,23,cluster,19
Kenny Tete,Fulham,2022,0.23149631094323847,0.500278070213775,0.6435541295193223,35,7,28,cluster,19
Kenny Tete,Fulham,2023,-0.19230680324649357,0.4985859992256724,0.6997156193025469,34,5,29,cluster,19
Kenny Tete,Fulham,2024,-0.10004457529188185,0.544025740755525,0.854094440537523,27,18,9,cluster,18
Kepa Arrizabalaga,Bournemouth,2024,0.1411448635900453,0.319942272800094,0.659099136231426,38,14,24,cluster,19
Kepa Arrizabalaga,Chelsea,2020,0.2724335115786167,0.22743342590028814,0.23097133924197621,38,5,33,cluster,19
Kevin Danso,Southampton,2019,-0.3304961744185221,0.4982038374598043,0.507090151322775,38,11,27,cluster,19
Kevin Danso,Tottenham,2024,0.020775885549142465,0.3967296365695327,0.9582355759719796,38,5,33,cluster,19
Kevin De Bruyne,Man City,2019,0.18904836576122963,0.15408133647289426,0.21984560453812163,38,11,27,cluster,19
Kevin De Bruyne,Man City,2020,0.1106388351136153,0.31749444828106477,0.7274835868585866,33,29,4,cluster,18
Kevin De Bruyne,Man City,2021,0.20572387341671505,0.5297814852069862,0.6977804576183777,29,7,22,cluster,17
Kevin De Bruyne,Man City,2022,0.3411151425318647,0.3239337782096499,0.2923227776301738,29,4,25,cluster,18
Kevin De Bruyne,Man City,2023,-0.12932587557999728,0.20580488375439848,0.5297480259536211,21,2,19,cluster,14
Kevin De Bruyne,Man City,2024,0.49361500856668794,0.4957347776515584,0.3193842727557019,22,2,20,cluster,17
Kevin Mbabu,Fulham,2023,-0.24139719810976712,0.307333844901137,0.4321862857568991,38,20,18,cluster,19
Kevin McDonald,Fulham,2020,0.10555993889210627,0.2495944630538038,0.6723493956723199,38,18,20,cluster,19
Kevin Schade,Brentford,2022,-0.005368067782630798,0.17053172312324996,0.9748880086065685,38,11,27,cluster,19
Kevin Schade,Brentford,2023,-0.24283909550199906,0.5926186285251073,0.6819724961588494,32,29,3,cluster,18
Kevin Schade,Brentford,2024,-0.08826490140269216,0.6817001387359427,0.8969797442694117,31,4,27,cluster,18
Keylor Navas,Nott'm Forest,2022,0.02563717074000979,0.26805740801666483,0.9238060206133429,38,12,26,cluster,19
Kieffer Moore,Bournemouth,2023,-0.016366937174823182,0.7034119972354657,0.981436557403056,38,2,36,cluster,19
Kieran Tierney,Arsenal,2019,0.09574945302699917,0.3420313381507731,0.7795208457540196,38,30,8,cluster,19
Kieran Tierney,Arsenal,2020,-0.3434137116949445,0.27596464671816007,0.2133479769932135,34,16,18,cluster,18
Kieran Tierney,Arsenal,2021,0.14747871695648107,0.3331212916508659,0.6579698841332882,32,15,17,cluster,19
Kieran Tierney,Arsenal,2022,0.08351906446312118,0.8681569878761309,0.9233595698188967,28,15,13,cluster,17
Kieran Tierney,Arsenal,2023,-0.05425994377765764,0.5920343754081808,0.9269761333612504,27,12,15,cluster,18
Kieran Tierney,Arsenal,2024,-1.1175737523655167,1.3458633329895109,0.4063257512459719,20,7,13,cluster,15
Kiernan Dewsbury-Hall,Chelsea,2024,0.1177126492693493,0.3984495664098847,0.7676679225929539,38,4,34,cluster,19
Kiernan Dewsbury-Hall,Leicester,2021,-0.13513056729354328,0.25107930613802126,0.5904398468433661,38,8,30,cluster,19
Kiko Casilla,Leeds,2020,0.1527862307477793,0.605458141770786,0.8007719880604297,38,3,35,cluster,19
Kiko Femenía,Watford,2019,-0.17263946201659544,0.48630284086375725,0.7225865818140706,38,3,35,cluster,19
Kjell Scherpen,Brighton,2021,-0.2724491146814149,0.23601409973483797,0.2483458726636688,38,26,12,cluster,19
Kobbie Mainoo,Man United,2023,0.35120532979124974,0.39505582353167223,0.37400212389281895,38,9,29,cluster,19
Kobbie Mainoo,Man United,2024,0.3887642522359924,0.34597257712265095,0.261146612264896,35,4,31,cluster,19
Konstantinos Mavropanos,Arsenal,2019,-0.4294375092628339,0.4605025715351957,0.3510570298925094,38,4,34,cluster,19
Konstantinos Mavropanos,West Ham,2023,-0.12364929111567247,0.3333130157131616,0.7106595151674044,38,5,33,cluster,19
Konstantinos Tsimikas,Liverpool,2020,-0.13959827982025352,0.16837337850328438,0.4070481204755282,38,15,23,cluster,19
Konstantinos Tsimikas,Liverpool,2022,-0.21270120829816538,0.21898898277645934,0.3314052528636643,34,2,32,cluster,19
Konstantinos Tsimikas,Liverpool,2023,-0.21913218720553818,0.527445997141298,0.677805922366971,32,20,12,cluster,19
Konstantinos Tsimikas,Liverpool,2024,-0.27951718577173623,0.33879512498848297,0.4093528098142599,25,2,23,cluster,18
Kortney Hause,Aston Villa,2019,-0.13308445166385152,0.19385962713198465,0.4923984573140584,38,23,15,cluster,19
Kortney Hause,Aston Villa,2020,-0.16579123983202224,0.12339404606933466,0.17908039278510202,37,24,13,cluster,19
Kortney Hause,Aston Villa,2021,0.1839159967184251,0.2034931947731514,0.3661044660067707,33,24,9,cluster,19
Kortney Hause,Aston Villa,2024,1.0671879903509414,0.35571827268538336,0.002698969600127156,26,12,14,cluster,18
Kristoffer Ajer,Brentford,2022,0.20992472840095078,0.27237490959704347,0.44087304942947947,38,21,17,cluster,19
Kristoffer Ajer,Brentford,2023,-0.1868245427695111,0.2932771593569831,0.5241093138496686,32,18,14,cluster,18
Kristoffer Ajer,Brentford,2024,-0.17184086579943736,0.45215529878770094,0.7039095404128108,31,12,19,cluster,18
Kwadwo Baah,Watford,2021,0.04222793059510771,0.25098930403573516,0.866389803606483,38,32,6,cluster,19
Kyle Bartley,West Brom,2020,0.15697336784583857,0.22309213768212727,0.4816658845493571,38,16,22,cluster,19
Kyle Taylor,Bournemouth,2019,0.09068912726116773,0.49725755256053933,0.8552856331065997,38,10,28,cluster,19
Kyle Walker,Man City,2019,0.131290947836662,0.12411128909614465,0.2901244922667594,38,17,21,cluster,19
Kyle Walker,Man City,2020,0.07518432428349749,0.21298055825138681,0.7240807415510013,33,17,16,cluster,18
Kyle Walker,Man City,2021,-0.06360834879662705,0.13975771311422533,0.6490135502901178,29,9,20,cluster,17
Kyle Walker,Man City,2022,0.16615639318524078,0.5712062134888776,0.7711378360156265,29,12,17,cluster,18
Kyle Walker,Man City,2023,0.17753806018917878,0.8537401492793064,0.8352654507461306,21,6,15,cluster,14
Kyle Walker,Man City,2024,-0.36756002685185196,0.47081475851963117,0.43498527709067836,22,10,12,cluster,17
Kyle Walker-Peters,Southampton,2019,0.3133447055167172,0.26805423980627185,0.2424197155731065,38,9,29,cluster,19
Kyle Walker-Peters,Southampton,2020,-0.2422115455432559,0.2797630600196763,0.3866141844258544,34,17,17,cluster,19
Kyle Walker-Peters,Southampton,2021,-0.3196943438989679,0.43546964443348773,0.46286529342832494,32,6,26,cluster,18
Kyle Walker-Peters,Southampton,2022,-0.1692301035527543,0.5310478252747478,0.7499752050322535,28,3,25,cluster,17
Kyle Walker-Peters,Tottenham,2019,-0.25619539402791736,0.1655567309638415,0.12174803255987286,38,4,34,cluster,19
Layvin Kurzawa,Fulham,2022,-0.13802459021262925,0.392322106084051,0.7249774128896549,38,13,25,cluster,19
Leander Dendoncker,Aston Villa,2022,-0.012713727261895708,0.23927120847225797,0.9576241730391714,38,11,27,cluster,19
Leander Dendoncker,Aston Villa,2023,0.033623657297142215,0.7366056779024088,0.9635918046321718,34,15,19,cluster,19
Leander Dendoncker,Wolves,2019,0.41739274796716697,0.1424356631671774,0.003385314346558816,38,4,34,cluster,19
Leander Dendoncker,Wolves,2020,-0.2617768207240623,0.36150324573239884,0.4689834229653649,35,24,11,cluster,19
Leander Dendoncker,Wolves,2021,0.6231192899402511,0.7140914680531099,0.382878792677361,30,9,21,cluster,18
Leander Dendoncker,Wolves,2022,0.25095008068801494,0.3415443408295346,0.4624910921052948,26,7,19,cluster,17
Leandro Trossard,Brighton,2019,-0.10179874553937288,0.2225832157580106,0.6474184898800255,38,16,22,cluster,19
Leandro Trossard,Brighton,2020,0.03365702604847709,0.1259691372730644,0.7893269563374277,36,17,19,cluster,19
Leandro Trossard,Brighton,2021,-0.04241947021658224,0.39873450077369726,0.915276694126602,29,14,15,cluster,17
Lee Grant,Man United,2019,-0.5271756297114887,0.36387280868270055,0.14739597378923314,38,9,29,cluster,19
Lee Grant,Man United,2020,-0.15369631806952005,0.35642169597085094,0.6663080981510683,36,9,27,cluster,19
Leif Davis,Ipswich,2024,-0.34982465075620367,0.22297976185975107,0.11667991439886982,38,2,36,cluster,19
Leon Bailey,Aston Villa,2022,-0.019257110401537058,0.335247870653595,0.9541935770008981,33,9,24,cluster,19
Leon Bailey,Aston Villa,2023,-0.060188265800454326,0.5986422667933013,0.9199146041440164,30,15,15,cluster,19
Leon Bailey,Aston Villa,2024,0.9093405026195954,0.7320102548633711,0.2141439522327392,29,11,18,cluster,19
Leon Balogun,Brighton,2019,-0.11605152356382797,0.3741162330524657,0.756407512650405,38,16,22,cluster,19
Leroy Sané,Man City,2019,-0.027465282984138306,0.33591079563351306,0.934834685412294,38,31,7,cluster,19
Levi Colwill,Brighton,2022,0.01838529569943312,0.5045489572091334,0.9709322600294868,38,4,34,cluster,19
Levi Colwill,Chelsea,2023,0.08401666736098695,0.30179589351453023,0.7807137362795645,38,20,18,cluster,19
Levi Colwill,Chelsea,2024,0.13072051914488533,0.659217579562524,0.8428131132014849,29,7,22,cluster,18
Lewis Cook,Bournemouth,2019,0.03734673013497136,0.44499201989463066,0.9331146780781324,38,4,34,cluster,19
Lewis Dunk,Brighton,2020,-0.3267959085840823,0.33232493639480926,0.3254290177433873,38,22,16,cluster,19
Lewis Dunk,Brighton,2021,0.5020165472683867,0.2862770068384437,0.07949835942097416,35,20,15,cluster,18
Lewis Dunk,Brighton,2024,-0.21033381351732502,0.33749018760708654,0.5331337719055205,36,7,29,cluster,18
Lewis Hall,Newcastle,2024,0.12390594366979563,0.234623492285384,0.597426152224495,38,7,31,cluster,19
Lewis Miley,Newcastle,2023,0.17484579958120433,0.29935825991724124,0.5591740699716897,38,16,22,cluster,19
Lewis Miley,Newcastle,2024,-0.24411947322975136,0.2817515000547729,0.3862514388054049,36,6,30,cluster,19
Liam Cooper,Leeds,2020,-0.12097457399329264,0.18355796165256227,0.5098612150929128,38,8,30,cluster,19
Liam Cooper,Leeds,2021,0.06880768355918088,0.33292504972381615,0.8362627471490061,34,27,7,cluster,18
Lisandro Martínez,Man United,2022,-0.21565998338482129,0.27585526576174824,0.4343399269213909,38,11,27,cluster,19
Lisandro Martínez,Man United,2023,-0.19574359446819173,0.1886350542143227,0.29941715466155894,35,23,12,cluster,19
Lisandro Martínez,Man United,2024,0.019330707099919464,0.6337305858444618,0.9756658718474548,30,11,19,cluster,18
Lloyd Kelly,Bournemouth,2019,-0.3908971043586528,0.21999364519499975,0.07559187853323132,38,34,4,cluster,19
Lloyd Kelly,Bournemouth,2022,0.06723845308250331,0.3979358410567156,0.8658217526667179,34,27,7,cluster,19
Lloyd Kelly,Newcastle,2024,-0.13026808199966472,0.5104688328865957,0.7985740235096602,38,2,36,cluster,19
Loris Karius,Liverpool,2019,-0.12643730626959065,0.3239880625611501,0.6963494901751152,38,2,36,cluster,19
Lovre Kalinic,Aston Villa,2020,-0.2301924374076983,0.1969723478661035,0.24254323582951154,38,2,36,cluster,19
Loïc Badé,Nott'm Forest,2022,0.07620143868531537,0.241188675775684,0.7520471423111192,38,31,7,cluster,19
Lucas Bergvall,Tottenham,2024,0.23047773752504255,0.5933464497032155,0.6976926392960735,38,18,20,cluster,19
Lucas Digne,Aston Villa,2021,0.27115059933128494,0.21423407926825563,0.20562966121294035,38,14,24,cluster,19
Lucas Digne,Aston Villa,2022,-0.1712435193954605,0.19766919761122273,0.3863181957397994,33,11,22,cluster,19
Lucas Digne,Aston Villa,2023,0.06013647872683564,0.8901931680357305,0.9461403439940594,30,15,15,cluster,19
Lucas Digne,Everton,2019,-0.24031543641223185,0.338374741472601,0.4775770149528873,38,20,18,cluster,19
Lucas Digne,Everton,2020,-0.09809098892957324,0.4729660674475821,0.8357010711677156,32,25,7,cluster,18
Lucas Digne,Everton,2021,-0.019081059536144862,0.5581378809684912,0.9727280332660871,29,9,20,cluster,17
Lucas Paquetá,West Ham,2024,0.16073625251439957,0.45873349245063566,0.7260450092914064,38,14,24,cluster,19
Ludwig Augustinsson,Aston Villa,2022,0.0566244287821408,0.3698595526258724,0.878321694536929,38,13,25,cluster,19
Luis Díaz,Liverpool,2022,-0.24581961745741748,0.2199988809481731,0.26383719056550314,38,21,17,cluster,19
Luis Sinisterra,Bournemouth,2023,0.02500702088394001,0.2216430250037799,0.9101687734086548,38,17,21,cluster,19
Luis Sinisterra,Bournemouth,2024,0.012318884410915137,0.43011326708919795,0.9771508930625011,34,26,8,cluster,19
Luis Sinisterra,Leeds,2022,0.022414015401345133,0.23318151084178965,0.9234231943517832,38,20,18,cluster,19
Lukas Rupp,Norwich,2019,-0.23631973569393036,0.4655351072211396,0.6117126227759877,38,14,24,cluster,19
Luke Ayling,Leeds,2021,-0.10192688769633466,0.28925284605398455,0.7245533772850827,38,9,29,cluster,19
Luke Freeman,Sheffield United,2019,-0.3119903099780778,0.47762811727148546,0.5136224596680667,38,4,34,cluster,19
Luke Shaw,Man United,2019,-0.21065118648100442,0.32465189788400745,0.5164337376134478,38,14,24,cluster,19
Luke Shaw,Man United,2020,-0.0022762599293197905,0.21786677660411427,0.9916638982759587,36,11,25,cluster,19
Luke Shaw,Man United,2021,-0.5015318571346514,0.2892927283044604,0.08298049849075875,33,29,4,cluster,19
Luke Shaw,Man United,2022,-0.1941541926703153,0.347183675092381,0.5760073832817693,27,10,17,cluster,17
Luke Shaw,Man United,2023,-0.01029370252362018,0.6769286069704781,0.9878674505534428,25,19,6,cluster,17
Luke Shaw,Man United,2024,0.1921076941203657,0.9751721214048655,0.8438285118237214,23,16,7,cluster,16
Lyle Foster,Burnley,2023,-0.007950550008757967,0.37200022706056834,0.9829485636493803,38,8,30,cluster,19
Lys Mousset,Sheffield United,2019,-0.11138087363638786,0.2654520768111166,0.6747854442742838,38,18,20,cluster,19
Lys Mousset,Sheffield United,2020,0.0035945379908509933,0.22636104644737504,0.9873303915126915,35,24,11,cluster,19
Mads Bech Sørensen,Brentford,2022,-0.07818237630423358,0.29319357902885246,0.7897325918042931,38,8,30,cluster,19
Mads Hermansen,Leicester,2024,0.12184887597149244,0.20662727209237336,0.5553892846867614,38,11,27,cluster,19
Mads Roerslev,Brentford,2024,-0.01324225706510801,0.3137197389624836,0.9663309175825241,38,11,27,cluster,19
Mahmoud Trezeguet,Aston Villa,2019,0.023857352130430942,0.45915213469468097,0.9585609002735459,38,11,27,cluster,19
Mahmoud Trezeguet,Aston Villa,2020,-0.35452428367254346,0.4361588524810726,0.41631384518713066,37,16,21,cluster,19
Malo Gusto,Chelsea,2023,-0.03163175267556351,0.24941812761069468,0.8990811340339658,38,23,15,cluster,19
Malo Gusto,Chelsea,2024,-0.7922611604837211,0.40962773757993426,0.05310078795337704,29,7,22,cluster,18
Mamadou Sakho,Crystal Palace,2019,0.0062851307385194816,0.18738563456805712,0.9732430468064891,38,18,20,cluster,19
Mamadou Sakho,Crystal Palace,2020,-0.10273179746201505,0.26408662811060724,0.6972702664474335,36,14,22,cluster,19
Mamadou Sarr,Chelsea,2024,-0.1520838722202552,0.7298457937346474,0.8349337627825829,38,11,27,cluster,19
Manor Solomon,Fulham,2022,-0.15545332797817746,0.4199939408314996,0.711283908238265,38,20,18,cluster,19
Manuel Akanji,Man City,2022,-0.11865407653404547,0.2740749739453217,0.665068810679452,38,10,28,cluster,19
Manuel Akanji,Man City,2023,0.3525616889194998,0.44396065382425487,0.4271207837985024,36,7,29,cluster,19
Manuel Akanji,Man City,2024,0.11714894269989962,0.4780487384080563,0.8064126969591401,31,11,20,cluster,19
Manuel Lanzini,West Ham,2019,0.18814551735035556,0.2453624137101151,0.4431965138239854,38,12,26,cluster,19
Manuel Lanzini,West Ham,2020,-0.011360438197169864,0.18592964727135083,0.9512789834129471,35,9,26,cluster,19
Manuel Ugarte,Man United,2024,0.1732386712066426,0.47005735197903625,0.7124647018442571,38,4,34,cluster,19
Marc Albrighton,Leicester,2019,0.08862959939214565,0.4492647579965425,0.8436107844400306,38,15,23,cluster,19
Marc Cucurella,Chelsea,2022,0.2236507350810365,0.258963161844332,0.3877861290277118,38,11,27,cluster,19
Marc Cucurella,Chelsea,2023,-0.0580537935992963,0.4677007729203395,0.9012155674128928,32,3,29,cluster,19
Marc Guiu,Chelsea,2024,-0.131985944917626,0.5928703475401756,0.8238297619346792,38,11,27,cluster,19
Marc Guéhi,Crystal Palace,2023,-0.02045646404109437,0.32704565686744635,0.9501254343683706,38,7,31,cluster,19
Marcel Sabitzer,Man United,2022,-0.18057154793535712,0.6216841990810253,0.7714678476239091,38,12,26,cluster,19
Marco van Ginkel,Chelsea,2019,-0.46655650706131613,0.9272319223874614,0.6148438295202967,38,31,7,cluster,19
Marcos Alonso,Chelsea,2019,-0.08504119408959292,0.2891729425369603,0.7686935622642307,38,6,32,cluster,19
Marcos Alonso,Chelsea,2021,-0.034294280221930144,0.26090093398564046,0.8954228167278263,35,16,19,cluster,19
Marcos Senesi,Bournemouth,2023,0.24385534721882918,0.25144293601599277,0.3321343204609666,38,5,33,cluster,19
Marcos Senesi,Bournemouth,2024,0.09546313988721503,0.35930552473865834,0.7904795624664815,34,14,20,cluster,19
Marcus Bettinelli,Chelsea,2022,-0.11115392284555331,0.2896532182915862,0.7011650286908069,38,7,31,cluster,19
Marcus Bettinelli,Chelsea,2023,0.016340627120948525,0.547189258597523,0.9761764393225697,32,7,25,cluster,19
Marcus Rashford,Aston Villa,2024,-0.16722777927667182,0.3119279689634486,0.5918823612881288,38,12,26,cluster,19
Marcus Rashford,Man United,2019,-0.2608262202285059,0.1586055490195236,0.10007375175638165,38,13,25,cluster,19
Marcus Rashford,Man United,2020,-0.19559360219468092,0.5729460588324695,0.732815852258815,36,7,29,cluster,19
Marcus Rashford,Man United,2021,-0.07831996312241217,0.26121888954818445,0.7643106169330246,33,16,17,cluster,19
Marcus Rashford,Man United,2022,1.2118611526500873,0.6081749537092337,0.04630314979002663,27,4,23,cluster,17
Marcus Rashford,Man United,2023,0.026248455354466946,0.6556234374016179,0.9680645282974221,25,5,20,cluster,17
Marcus Rashford,Man United,2024,-0.7915025761724996,0.36252470530886244,0.029013239978351087,23,6,17,cluster,16
Marcus Tavernier,Bournemouth,2022,-0.13012316937874346,0.3323373134633095,0.6953985334657372,38,24,14,cluster,19
Marcus Tavernier,Bournemouth,2024,-0.27046871035836406,0.3199609109730916,0.39793332592149666,35,25,10,cluster,19
Marek Rodák,Fulham,2020,0.1462954020184501,0.18655372731062625,0.43292286245144984,38,8,30,cluster,19
Mario Vrancic,Norwich,2019,0.6438961530326212,0.46693701554986167,0.16790135139066442,38,2,36,cluster,19
Mark Flekken,Brentford,2023,-0.018553388613647845,0.5997430240598746,0.9753209276376347,38,8,30,cluster,19
Mark Noble,West Ham,2019,-0.3180083827099346,0.3562825578405515,0.37208559605953895,38,17,21,cluster,19
Mark Noble,West Ham,2020,0.013075761512013256,0.3016887992011035,0.9654290024567758,35,3,32,cluster,19
Mark O'Mahony,Brighton,2023,0.03740545969657681,0.2713255609634287,0.8903495553890672,38,20,18,cluster,19
Marko Grujić,Liverpool,2020,0.16304540619587948,0.25645366757749577,0.5249267047718889,38,21,17,cluster,19
Martial Godo,Fulham,2022,-0.30877137254555354,0.47295137788773084,0.5138460803104159,38,15,23,cluster,19
Martin Dúbravka,Newcastle,2020,-0.32560234886879935,0.33642000471728284,0.3331218907741955,38,26,12,cluster,19
Martin Dúbravka,Newcastle,2021,0.27240295807363846,0.5444858991740863,0.6168681692440371,31,15,16,cluster,18
Martin Dúbravka,Newcastle,2023,0.3755145582219903,0.25561577980199346,0.14181689704792713,31,14,17,cluster,18
Martin Dúbravka,Newcastle,2024,-0.20371817821900445,0.3480596549380663,0.5583482125706569,31,8,23,cluster,17
Martin Kelly,Crystal Palace,2019,0.11629766889503121,0.21391805779226697,0.5866787524637519,38,11,27,cluster,19
Martin Kelly,Crystal Palace,2020,0.019253320628209447,0.31994029620557785,0.9520139832064196,36,17,19,cluster,19
Martin Ødegaard,Arsenal,2020,0.13285034283996844,0.1575715507547659,0.3991662426792051,38,20,18,cluster,19
Martin Ødegaard,Arsenal,2022,-0.4554467206744137,0.30971867893549865,0.14142166425284494,32,9,23,cluster,19
Martin Ødegaard,Arsenal,2023,-0.25492435717462447,0.6050528250753744,0.673517203210937,35,13,22,cluster,19
Martin Ødegaard,Arsenal,2024,-0.5124187474401851,0.4560953323819203,0.26122925687048015,28,6,22,cluster,17
Marçal,Wolves,2020,-0.05988468251270923,0.23565313342258873,0.7994011864907719,38,14,24,cluster,19
Mason Greenwood,Man United,2019,0.005677450907880965,0.41852512869971265,0.9891767275507014,38,19,19,cluster,19
Mason Greenwood,Man United,2020,-0.3362551953614048,0.40836725081842706,0.4102727659866877,36,29,7,cluster,19
Mason Greenwood,Man United,2021,0.0038224722081573884,0.4460033700634514,0.9931618135050456,33,7,26,cluster,19
Mason Holgate,Everton,2022,-0.3388399754415852,0.3940916753039123,0.38989936501482747,31,6,25,cluster,18
Mason Mount,Chelsea,2019,-0.30240091145899006,0.016849931628300174,5.091474358705106e-72,38,2,36,cluster,19
Mason Mount,Chelsea,2020,-0.08927739409492402,0.21609710540216046,0.6795073128176676,34,2,32,cluster,18
Mason Mount,Chelsea,2022,-0.2550187826948195,0.5218522400909783,0.625068224647557,27,6,21,cluster,18
Mason Mount,Man United,2023,-0.1729576507995156,0.2235138543839045,0.43904211243677804,38,21,17,cluster,19
Mason Mount,Man United,2024,0.16625818003109955,0.25194536956780395,0.5093194544952999,35,12,23,cluster,19
Massimo Luongo,Ipswich,2024,-0.16977390532181436,0.3711618293763973,0.6473748814463558,38,35,3,cluster,19
