player_id,player_name,team_id,season,n_matches,n_starts,start_rate_all,n_hard,n_hard_starts,start_rate_hard,n_easy,n_easy_starts,start_rate_easy,rotation_elasticity
619,Sergio Agüero,Man City,2019,24.0,18.0,0.75,10.0,7.0,0.7,10.0,9.0,0.9,-0.20000000000000007
619,Sergio Agüero,Man City,2020,12.0,7.0,0.5833333333333334,5.0,3.0,0.6,4.0,1.0,0.25,0.35
62,Lukas Rupp,Norwich,2019,14.0,9.0,0.6428571428571429,6.0,6.0,1.0,5.0,2.0,0.4,0.6
62,Lukas Rupp,Norwich,2021,19.0,7.0,0.3684210526315789,6.0,3.0,0.5,5.0,1.0,0.2,0.3
620,Kelechi Iheanacho,Leicester,2019,20.0,12.0,0.6,6.0,3.0,0.5,9.0,6.0,0.6666666666666666,-0.16666666666666663
620,Kelechi Iheanacho,Leicester,2020,25.0,16.0,0.64,7.0,3.0,0.42857142857142855,10.0,7.0,0.7,-0.2714285714285714
620,Kelechi Iheanacho,Leicester,2021,26.0,13.0,0.5,13.0,8.0,0.6153846153846154,7.0,2.0,0.2857142857142857,0.3296703296703297
620,Kelechi Iheanacho,Leicester,2022,28.0,11.0,0.39285714285714285,12.0,5.0,0.4166666666666667,9.0,3.0,0.3333333333333333,0.08333333333333337
6219,Enes Ünal,Bournemouth,2023,17.0,3.0,0.17647058823529413,4.0,2.0,0.5,8.0,1.0,0.125,0.375
6219,Enes Ünal,Bournemouth,2024,17.0,2.0,0.11764705882352941,6.0,1.0,0.16666666666666666,5.0,1.0,0.2,-0.033333333333333354
6221,Pau Torres,Aston Villa,2023,29.0,27.0,0.9310344827586207,10.0,9.0,0.9,9.0,8.0,0.8888888888888888,0.011111111111111183
6221,Pau Torres,Aston Villa,2024,24.0,23.0,0.9583333333333334,9.0,9.0,1.0,8.0,8.0,1.0,0.0
6249,Davinson Sánchez,Tottenham,2019,29.0,27.0,0.9310344827586207,13.0,13.0,1.0,10.0,8.0,0.8,0.19999999999999996
6249,Davinson Sánchez,Tottenham,2020,18.0,17.0,0.9444444444444444,7.0,7.0,1.0,8.0,7.0,0.875,0.125
6249,Davinson Sánchez,Tottenham,2021,23.0,17.0,0.7391304347826086,9.0,6.0,0.6666666666666666,10.0,8.0,0.8,-0.13333333333333341
6249,Davinson Sánchez,Tottenham,2022,18.0,8.0,0.4444444444444444,4.0,0.0,0.0,7.0,4.0,0.5714285714285714,-0.5714285714285714
6252,Lyanco,Southampton,2021,15.0,9.0,0.6,6.0,4.0,0.6666666666666666,6.0,2.0,0.3333333333333333,0.3333333333333333
6252,Lyanco,Southampton,2022,21.0,11.0,0.5238095238095238,8.0,4.0,0.5,7.0,4.0,0.5714285714285714,-0.0714285714285714
6253,Gianluca Scamacca,West Ham,2022,16.0,11.0,0.6875,3.0,2.0,0.6666666666666666,8.0,6.0,0.75,-0.08333333333333337
6273,Robin Koch,Leeds,2020,17.0,13.0,0.7647058823529411,7.0,5.0,0.7142857142857143,2.0,1.0,0.5,0.2142857142857143
6273,Robin Koch,Leeds,2021,20.0,17.0,0.85,8.0,8.0,1.0,4.0,3.0,0.75,0.25
6273,Robin Koch,Leeds,2022,36.0,36.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,0.0
6274,Andriy Yarmolenko,West Ham,2019,23.0,10.0,0.43478260869565216,5.0,1.0,0.2,10.0,7.0,0.7,-0.49999999999999994
6274,Andriy Yarmolenko,West Ham,2020,15.0,1.0,0.06666666666666667,6.0,0.0,0.0,6.0,0.0,0.0,0.0
6274,Andriy Yarmolenko,West Ham,2021,19.0,1.0,0.05263157894736842,7.0,1.0,0.14285714285714285,6.0,0.0,0.0,0.14285714285714285
6276,Nikola Vlasic,West Ham,2021,19.0,6.0,0.3157894736842105,3.0,2.0,0.6666666666666666,9.0,4.0,0.4444444444444444,0.2222222222222222
6306,Juan Foyth,Tottenham,2019,4.0,1.0,0.25,1.0,0.0,0.0,2.0,1.0,0.5,-0.5
631,Ashley Young,Aston Villa,2021,24.0,10.0,0.4166666666666667,6.0,2.0,0.3333333333333333,11.0,6.0,0.5454545454545454,-0.2121212121212121
631,Ashley Young,Aston Villa,2022,29.0,23.0,0.7931034482758621,11.0,8.0,0.7272727272727273,9.0,8.0,0.8888888888888888,-0.16161616161616155
631,Ashley Young,Everton,2023,31.0,27.0,0.8709677419354839,11.0,8.0,0.7272727272727273,12.0,12.0,1.0,-0.2727272727272727
631,Ashley Young,Everton,2024,32.0,19.0,0.59375,11.0,6.0,0.5454545454545454,11.0,7.0,0.6363636363636364,-0.09090909090909094
631,Ashley Young,Man United,2019,18.0,14.0,0.7777777777777778,6.0,5.0,0.8333333333333334,6.0,3.0,0.5,0.33333333333333337
6310,Boubakary Soumare,Leicester,2021,19.0,12.0,0.631578947368421,5.0,5.0,1.0,6.0,2.0,0.3333333333333333,0.6666666666666667
6310,Boubakary Soumare,Leicester,2022,26.0,20.0,0.7692307692307693,9.0,5.0,0.5555555555555556,9.0,8.0,0.8888888888888888,-0.33333333333333326
6310,Boubakary Soumare,Leicester,2024,31.0,25.0,0.8064516129032258,11.0,10.0,0.9090909090909091,10.0,6.0,0.6,0.3090909090909091
6314,Joachim Andersen,Crystal Palace,2021,34.0,32.0,0.9411764705882353,12.0,11.0,0.9166666666666666,11.0,10.0,0.9090909090909091,0.007575757575757569
6314,Joachim Andersen,Crystal Palace,2022,32.0,32.0,1.0,9.0,9.0,1.0,13.0,13.0,1.0,0.0
6314,Joachim Andersen,Crystal Palace,2023,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
6314,Joachim Andersen,Crystal Palace,2024,16.0,16.0,1.0,4.0,4.0,1.0,6.0,6.0,1.0,0.0
6314,Joachim Andersen,Fulham,2020,31.0,30.0,0.967741935483871,10.0,9.0,0.9,10.0,10.0,1.0,-0.09999999999999998
6314,Joachim Andersen,Fulham,2024,29.0,29.0,1.0,9.0,9.0,1.0,10.0,10.0,1.0,0.0
6326,Ibrahima Konaté,Liverpool,2021,11.0,11.0,1.0,3.0,3.0,1.0,6.0,6.0,1.0,0.0
6326,Ibrahima Konaté,Liverpool,2022,18.0,17.0,0.9444444444444444,9.0,8.0,0.8888888888888888,3.0,3.0,1.0,-0.11111111111111116
6326,Ibrahima Konaté,Liverpool,2023,22.0,17.0,0.7727272727272727,7.0,5.0,0.7142857142857143,9.0,8.0,0.8888888888888888,-0.17460317460317454
6326,Ibrahima Konaté,Liverpool,2024,31.0,30.0,0.967741935483871,9.0,9.0,1.0,12.0,11.0,0.9166666666666666,0.08333333333333337
6329,Harry Souttar,Leicester,2022,12.0,11.0,0.9166666666666666,7.0,6.0,0.8571428571428571,2.0,2.0,1.0,-0.1428571428571429
633,James McArthur,Crystal Palace,2019,37.0,37.0,1.0,12.0,12.0,1.0,13.0,13.0,1.0,0.0
633,James McArthur,Crystal Palace,2020,18.0,17.0,0.9444444444444444,5.0,5.0,1.0,8.0,8.0,1.0,0.0
633,James McArthur,Crystal Palace,2021,21.0,15.0,0.7142857142857143,8.0,7.0,0.875,6.0,5.0,0.8333333333333334,0.04166666666666663
6345,Jadon Sancho,Chelsea,2024,31.0,19.0,0.6129032258064516,10.0,5.0,0.5,12.0,7.0,0.5833333333333334,-0.08333333333333337
6345,Jadon Sancho,Man United,2021,29.0,20.0,0.6896551724137931,8.0,5.0,0.625,12.0,8.0,0.6666666666666666,-0.04166666666666663
6345,Jadon Sancho,Man United,2022,26.0,21.0,0.8076923076923077,10.0,7.0,0.7,10.0,8.0,0.8,-0.10000000000000009
635,Alex McCarthy,Southampton,2019,28.0,28.0,1.0,8.0,8.0,1.0,12.0,12.0,1.0,0.0
635,Alex McCarthy,Southampton,2020,30.0,30.0,1.0,11.0,11.0,1.0,9.0,9.0,1.0,0.0
635,Alex McCarthy,Southampton,2021,17.0,17.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,0.0
635,Alex McCarthy,Southampton,2022,6.0,6.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0
635,Alex McCarthy,Southampton,2024,5.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0
6352,Valentino Lazaro,Newcastle,2019,16.0,6.0,0.375,4.0,3.0,0.75,7.0,1.0,0.14285714285714285,0.6071428571428572
6369,Ethan Ampadu,Sheffield United,2020,25.0,23.0,0.92,9.0,8.0,0.8888888888888888,8.0,7.0,0.875,0.01388888888888884
637,Hugo Lloris,Tottenham,2019,21.0,21.0,1.0,7.0,7.0,1.0,8.0,8.0,1.0,0.0
637,Hugo Lloris,Tottenham,2020,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
637,Hugo Lloris,Tottenham,2021,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
637,Hugo Lloris,Tottenham,2022,25.0,25.0,1.0,9.0,9.0,1.0,10.0,10.0,1.0,0.0
6377,Joe Rodon,Tottenham,2020,12.0,8.0,0.6666666666666666,6.0,4.0,0.6666666666666666,3.0,2.0,0.6666666666666666,0.0
638,Kyle Walker,Man City,2019,29.0,28.0,0.9655172413793104,11.0,11.0,1.0,10.0,9.0,0.9,0.09999999999999998
638,Kyle Walker,Man City,2020,24.0,22.0,0.9166666666666666,9.0,8.0,0.8888888888888888,8.0,7.0,0.875,0.01388888888888884
638,Kyle Walker,Man City,2021,20.0,20.0,1.0,9.0,9.0,1.0,5.0,5.0,1.0,0.0
638,Kyle Walker,Man City,2022,27.0,22.0,0.8148148148148148,13.0,11.0,0.8461538461538461,7.0,6.0,0.8571428571428571,-0.01098901098901095
638,Kyle Walker,Man City,2023,32.0,30.0,0.9375,12.0,12.0,1.0,11.0,10.0,0.9090909090909091,0.09090909090909094
638,Kyle Walker,Man City,2024,19.0,13.0,0.6842105263157895,6.0,5.0,0.8333333333333334,6.0,1.0,0.16666666666666666,0.6666666666666667
6382,Pedro Neto,Chelsea,2024,35.0,24.0,0.6857142857142857,13.0,9.0,0.6923076923076923,10.0,6.0,0.6,0.09230769230769231
6382,Pedro Neto,Wolves,2019,29.0,9.0,0.3103448275862069,10.0,4.0,0.4,10.0,2.0,0.2,0.2
6382,Pedro Neto,Wolves,2020,31.0,30.0,0.967741935483871,11.0,11.0,1.0,11.0,10.0,0.9090909090909091,0.09090909090909094
6382,Pedro Neto,Wolves,2021,13.0,5.0,0.38461538461538464,5.0,3.0,0.6,4.0,2.0,0.5,0.09999999999999998
6382,Pedro Neto,Wolves,2022,18.0,13.0,0.7222222222222222,6.0,5.0,0.8333333333333334,8.0,5.0,0.625,0.20833333333333337
6382,Pedro Neto,Wolves,2023,20.0,18.0,0.9,9.0,8.0,0.8888888888888888,6.0,5.0,0.8333333333333334,0.05555555555555547
639,Toby Alderweireld,Tottenham,2019,33.0,33.0,1.0,11.0,11.0,1.0,12.0,12.0,1.0,0.0
639,Toby Alderweireld,Tottenham,2020,25.0,25.0,1.0,5.0,5.0,1.0,9.0,9.0,1.0,0.0
640,Jan Vertonghen,Tottenham,2019,23.0,19.0,0.8260869565217391,5.0,5.0,1.0,9.0,9.0,1.0,0.0
641,Danny Rose,Newcastle,2019,18.0,17.0,0.9444444444444444,8.0,8.0,1.0,7.0,6.0,0.8571428571428571,0.1428571428571429
641,Danny Rose,Tottenham,2019,16.0,14.0,0.875,7.0,6.0,0.8571428571428571,6.0,6.0,1.0,-0.1428571428571429
641,Danny Rose,Watford,2021,8.0,7.0,0.875,4.0,3.0,0.75,3.0,3.0,1.0,-0.25
6418,Hamza Choudhury,Leicester,2019,20.0,10.0,0.5,8.0,5.0,0.625,6.0,1.0,0.16666666666666666,0.45833333333333337
6418,Hamza Choudhury,Leicester,2020,10.0,4.0,0.4,3.0,0.0,0.0,3.0,1.0,0.3333333333333333,-0.3333333333333333
6418,Hamza Choudhury,Leicester,2021,6.0,4.0,0.6666666666666666,3.0,1.0,0.3333333333333333,2.0,2.0,1.0,-0.6666666666666667
6418,Hamza Choudhury,Leicester,2024,4.0,1.0,0.25,2.0,1.0,0.5,1.0,0.0,0.0,0.5
6420,Romain Faivre,Bournemouth,2023,10.0,5.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,-0.5
6424,Ben Johnson,Ipswich,2024,23.0,14.0,0.6086956521739131,12.0,9.0,0.75,5.0,3.0,0.6,0.15000000000000002
6424,Ben Johnson,West Ham,2019,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6424,Ben Johnson,West Ham,2020,14.0,5.0,0.35714285714285715,5.0,2.0,0.4,3.0,2.0,0.6666666666666666,-0.2666666666666666
6424,Ben Johnson,West Ham,2021,20.0,16.0,0.8,9.0,7.0,0.7777777777777778,5.0,4.0,0.8,-0.022222222222222254
6424,Ben Johnson,West Ham,2022,17.0,9.0,0.5294117647058824,6.0,3.0,0.5,6.0,3.0,0.5,0.0
6424,Ben Johnson,West Ham,2023,14.0,4.0,0.2857142857142857,3.0,2.0,0.6666666666666666,4.0,2.0,0.5,0.16666666666666663
643,Eric Dier,Tottenham,2019,19.0,15.0,0.7894736842105263,5.0,4.0,0.8,8.0,5.0,0.625,0.17500000000000004
643,Eric Dier,Tottenham,2020,28.0,28.0,1.0,10.0,10.0,1.0,8.0,8.0,1.0,0.0
643,Eric Dier,Tottenham,2021,35.0,35.0,1.0,12.0,12.0,1.0,11.0,11.0,1.0,0.0
643,Eric Dier,Tottenham,2022,33.0,31.0,0.9393939393939394,12.0,12.0,1.0,12.0,11.0,0.9166666666666666,0.08333333333333337
643,Eric Dier,Tottenham,2023,9.0,6.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6434,Franck Zambo,Fulham,2020,36.0,29.0,0.8055555555555556,12.0,11.0,0.9166666666666666,13.0,11.0,0.8461538461538461,0.07051282051282048
644,Erik Lamela,Tottenham,2019,25.0,12.0,0.48,8.0,4.0,0.5,9.0,5.0,0.5555555555555556,-0.05555555555555558
644,Erik Lamela,Tottenham,2020,23.0,5.0,0.21739130434782608,8.0,3.0,0.375,8.0,1.0,0.125,0.25
6441,Ferrán Torres,Man City,2020,24.0,15.0,0.625,9.0,5.0,0.5555555555555556,7.0,4.0,0.5714285714285714,-0.015873015873015817
6441,Ferrán Torres,Man City,2021,8.0,7.0,0.875,5.0,4.0,0.8,2.0,2.0,1.0,-0.19999999999999996
645,Dele Alli,Everton,2021,12.0,1.0,0.08333333333333333,7.0,1.0,0.14285714285714285,4.0,0.0,0.0,0.14285714285714285
645,Dele Alli,Tottenham,2019,25.0,21.0,0.84,10.0,8.0,0.8,9.0,8.0,0.8888888888888888,-0.0888888888888888
645,Dele Alli,Tottenham,2020,15.0,7.0,0.4666666666666667,6.0,1.0,0.16666666666666666,4.0,3.0,0.75,-0.5833333333333334
645,Dele Alli,Tottenham,2021,15.0,9.0,0.6,7.0,5.0,0.7142857142857143,5.0,2.0,0.4,0.3142857142857143
6456,Callum Hudson-Odoi,Chelsea,2019,22.0,7.0,0.3181818181818182,7.0,2.0,0.2857142857142857,11.0,4.0,0.36363636363636365,-0.07792207792207795
6456,Callum Hudson-Odoi,Chelsea,2020,23.0,10.0,0.43478260869565216,7.0,3.0,0.42857142857142855,7.0,3.0,0.42857142857142855,0.0
6456,Callum Hudson-Odoi,Chelsea,2021,15.0,11.0,0.7333333333333333,5.0,2.0,0.4,5.0,4.0,0.8,-0.4
6456,Callum Hudson-Odoi,Nott'm Forest,2023,29.0,20.0,0.6896551724137931,9.0,6.0,0.6666666666666666,11.0,8.0,0.7272727272727273,-0.06060606060606066
6456,Callum Hudson-Odoi,Nott'm Forest,2024,31.0,25.0,0.8064516129032258,11.0,9.0,0.8181818181818182,11.0,10.0,0.9090909090909091,-0.09090909090909083
646,Christian Eriksen,Brentford,2021,11.0,10.0,0.9090909090909091,3.0,3.0,1.0,7.0,6.0,0.8571428571428571,0.1428571428571429
646,Christian Eriksen,Man United,2022,28.0,25.0,0.8928571428571429,11.0,10.0,0.9090909090909091,9.0,7.0,0.7777777777777778,0.13131313131313127
646,Christian Eriksen,Man United,2023,22.0,12.0,0.5454545454545454,6.0,3.0,0.5,9.0,4.0,0.4444444444444444,0.05555555555555558
646,Christian Eriksen,Man United,2024,23.0,11.0,0.4782608695652174,7.0,2.0,0.2857142857142857,9.0,4.0,0.4444444444444444,-0.15873015873015872
646,Christian Eriksen,Tottenham,2019,24.0,11.0,0.4583333333333333,8.0,6.0,0.75,8.0,3.0,0.375,0.375
647,Harry Kane,Tottenham,2019,29.0,29.0,1.0,7.0,7.0,1.0,13.0,13.0,1.0,0.0
647,Harry Kane,Tottenham,2020,35.0,35.0,1.0,12.0,12.0,1.0,13.0,13.0,1.0,0.0
647,Harry Kane,Tottenham,2021,37.0,36.0,0.972972972972973,12.0,11.0,0.9166666666666666,13.0,13.0,1.0,-0.08333333333333337
647,Harry Kane,Tottenham,2022,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
6477,Cenk Tosun,Crystal Palace,2019,9.0,4.0,0.4444444444444444,3.0,3.0,1.0,2.0,1.0,0.5,0.5
6477,Cenk Tosun,Everton,2019,8.0,4.0,0.5,1.0,0.0,0.0,4.0,2.0,0.5,-0.5
6482,Eddie Nketiah,Arsenal,2019,13.0,7.0,0.5384615384615384,3.0,3.0,1.0,3.0,2.0,0.6666666666666666,0.33333333333333337
6482,Eddie Nketiah,Arsenal,2020,17.0,4.0,0.23529411764705882,6.0,1.0,0.16666666666666666,7.0,1.0,0.14285714285714285,0.023809523809523808
6482,Eddie Nketiah,Arsenal,2021,21.0,8.0,0.38095238095238093,6.0,2.0,0.3333333333333333,7.0,2.0,0.2857142857142857,0.047619047619047616
6482,Eddie Nketiah,Arsenal,2022,30.0,9.0,0.3,11.0,4.0,0.36363636363636365,10.0,3.0,0.3,0.06363636363636366
6482,Eddie Nketiah,Arsenal,2023,27.0,10.0,0.37037037037037035,10.0,5.0,0.5,8.0,2.0,0.25,0.25
6482,Eddie Nketiah,Crystal Palace,2024,29.0,9.0,0.3103448275862069,9.0,2.0,0.2222222222222222,12.0,3.0,0.25,-0.02777777777777779
6485,Júnior Firpo,Leeds,2021,24.0,19.0,0.7916666666666666,12.0,9.0,0.75,6.0,5.0,0.8333333333333334,-0.08333333333333337
6485,Júnior Firpo,Leeds,2022,19.0,14.0,0.7368421052631579,7.0,5.0,0.7142857142857143,6.0,4.0,0.6666666666666666,0.04761904761904767
6490,Manuel Akanji,Man City,2022,29.0,24.0,0.8275862068965517,11.0,9.0,0.8181818181818182,10.0,7.0,0.7,0.11818181818181828
6490,Manuel Akanji,Man City,2023,30.0,28.0,0.9333333333333333,10.0,10.0,1.0,10.0,9.0,0.9,0.09999999999999998
6490,Manuel Akanji,Man City,2024,26.0,23.0,0.8846153846153846,8.0,6.0,0.75,11.0,11.0,1.0,-0.25
6492,Reiss Nelson,Arsenal,2019,17.0,7.0,0.4117647058823529,7.0,3.0,0.42857142857142855,5.0,3.0,0.6,-0.17142857142857143
6492,Reiss Nelson,Arsenal,2022,11.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
6492,Reiss Nelson,Arsenal,2023,15.0,1.0,0.06666666666666667,4.0,0.0,0.0,5.0,1.0,0.2,-0.2
6492,Reiss Nelson,Arsenal,2024,5.0,1.0,0.2,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,-0.3333333333333333
6492,Reiss Nelson,Fulham,2024,12.0,5.0,0.4166666666666667,2.0,1.0,0.5,3.0,2.0,0.6666666666666666,-0.16666666666666663
65,Timo Werner,Chelsea,2020,35.0,29.0,0.8285714285714286,13.0,10.0,0.7692307692307693,13.0,12.0,0.9230769230769231,-0.15384615384615385
65,Timo Werner,Chelsea,2021,21.0,15.0,0.7142857142857143,9.0,5.0,0.5555555555555556,8.0,7.0,0.875,-0.3194444444444444
65,Timo Werner,Tottenham,2023,16.0,11.0,0.6875,5.0,4.0,0.8,7.0,4.0,0.5714285714285714,0.22857142857142865
65,Timo Werner,Tottenham,2024,18.0,4.0,0.2222222222222222,4.0,0.0,0.0,7.0,1.0,0.14285714285714285,-0.14285714285714285
6500,Romain Perraud,Southampton,2021,20.0,18.0,0.9,8.0,7.0,0.875,5.0,5.0,1.0,-0.125
6500,Romain Perraud,Southampton,2022,29.0,22.0,0.7586206896551724,10.0,8.0,0.8,9.0,6.0,0.6666666666666666,0.13333333333333341
6504,Michael Obafemi,Southampton,2019,21.0,8.0,0.38095238095238093,6.0,2.0,0.3333333333333333,8.0,4.0,0.5,-0.16666666666666669
6504,Michael Obafemi,Southampton,2020,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
652,Kieran Trippier,Newcastle,2021,9.0,6.0,0.6666666666666666,2.0,0.0,0.0,3.0,3.0,1.0,-1.0
652,Kieran Trippier,Newcastle,2022,38.0,38.0,1.0,13.0,13.0,1.0,14.0,14.0,1.0,0.0
652,Kieran Trippier,Newcastle,2023,28.0,26.0,0.9285714285714286,8.0,8.0,1.0,11.0,10.0,0.9090909090909091,0.09090909090909094
652,Kieran Trippier,Newcastle,2024,25.0,14.0,0.56,6.0,5.0,0.8333333333333334,11.0,4.0,0.36363636363636365,0.4696969696969697
6521,Yerry Mina,Everton,2019,29.0,25.0,0.8620689655172413,9.0,8.0,0.8888888888888888,11.0,9.0,0.8181818181818182,0.07070707070707061
6521,Yerry Mina,Everton,2020,24.0,23.0,0.9583333333333334,8.0,7.0,0.875,8.0,8.0,1.0,-0.125
6521,Yerry Mina,Everton,2021,13.0,11.0,0.8461538461538461,3.0,3.0,1.0,5.0,3.0,0.6,0.4
6521,Yerry Mina,Everton,2022,7.0,7.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0
6523,Milot Rashica,Norwich,2021,31.0,25.0,0.8064516129032258,11.0,9.0,0.8181818181818182,11.0,10.0,0.9090909090909091,-0.09090909090909083
6532,Martin Dubravka,Newcastle,2019,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
6532,Martin Dubravka,Newcastle,2020,13.0,13.0,1.0,4.0,4.0,1.0,5.0,5.0,1.0,0.0
6532,Martin Dubravka,Newcastle,2021,26.0,26.0,1.0,9.0,9.0,1.0,11.0,11.0,1.0,0.0
6532,Martin Dubravka,Newcastle,2023,23.0,22.0,0.9565217391304348,8.0,8.0,1.0,6.0,6.0,1.0,0.0
6532,Martin Dubravka,Newcastle,2024,10.0,10.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,0.0
6538,Oghenekaro Etebo,Watford,2021,9.0,4.0,0.4444444444444444,1.0,1.0,1.0,4.0,2.0,0.5,0.5
6542,Jürgen Locadia,Brighton,2019,7.0,3.0,0.42857142857142855,3.0,1.0,0.3333333333333333,2.0,0.0,0.0,0.3333333333333333
6542,Jürgen Locadia,Brighton,2021,6.0,2.0,0.3333333333333333,1.0,0.0,0.0,4.0,2.0,0.5,-0.5
6552,Bryan Mbeumo,Brentford,2021,35.0,34.0,0.9714285714285714,12.0,11.0,0.9166666666666666,13.0,13.0,1.0,-0.08333333333333337
6552,Bryan Mbeumo,Brentford,2022,38.0,36.0,0.9473684210526315,13.0,12.0,0.9230769230769231,13.0,13.0,1.0,-0.07692307692307687
6552,Bryan Mbeumo,Brentford,2023,25.0,22.0,0.88,8.0,8.0,1.0,10.0,9.0,0.9,0.09999999999999998
6552,Bryan Mbeumo,Brentford,2024,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
6556,Moussa Diaby,Aston Villa,2023,38.0,25.0,0.6578947368421053,13.0,9.0,0.6923076923076923,13.0,9.0,0.6923076923076923,0.0
6557,Louis Beyer,Burnley,2023,15.0,15.0,1.0,6.0,6.0,1.0,5.0,5.0,1.0,0.0
660,Ben Davies,Tottenham,2019,18.0,16.0,0.8888888888888888,5.0,5.0,1.0,6.0,4.0,0.6666666666666666,0.33333333333333337
660,Ben Davies,Tottenham,2020,20.0,14.0,0.7,8.0,5.0,0.625,4.0,4.0,1.0,-0.375
660,Ben Davies,Tottenham,2021,29.0,28.0,0.9655172413793104,8.0,8.0,1.0,12.0,12.0,1.0,0.0
660,Ben Davies,Tottenham,2022,31.0,26.0,0.8387096774193549,10.0,8.0,0.8,10.0,10.0,1.0,-0.19999999999999996
660,Ben Davies,Tottenham,2023,17.0,12.0,0.7058823529411765,6.0,4.0,0.6666666666666666,5.0,4.0,0.8,-0.13333333333333341
660,Ben Davies,Tottenham,2024,17.0,14.0,0.8235294117647058,8.0,7.0,0.875,4.0,3.0,0.75,0.125
661,Josh Onomah,Fulham,2020,11.0,4.0,0.36363636363636365,6.0,2.0,0.3333333333333333,2.0,1.0,0.5,-0.16666666666666669
6615,Trevoh Chalobah,Chelsea,2021,20.0,17.0,0.85,3.0,2.0,0.6666666666666666,8.0,7.0,0.875,-0.20833333333333337
6615,Trevoh Chalobah,Chelsea,2022,25.0,18.0,0.72,9.0,8.0,0.8888888888888888,8.0,4.0,0.5,0.38888888888888884
6615,Trevoh Chalobah,Chelsea,2023,13.0,10.0,0.7692307692307693,5.0,3.0,0.6,4.0,4.0,1.0,-0.4
6615,Trevoh Chalobah,Chelsea,2024,17.0,15.0,0.8823529411764706,7.0,7.0,1.0,7.0,5.0,0.7142857142857143,0.2857142857142857
6615,Trevoh Chalobah,Crystal Palace,2024,14.0,14.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,0.0
6630,Joe Willock,Arsenal,2019,29.0,8.0,0.27586206896551724,12.0,2.0,0.16666666666666666,9.0,4.0,0.4444444444444444,-0.2777777777777778
6630,Joe Willock,Arsenal,2020,11.0,6.0,0.5454545454545454,4.0,2.0,0.5,3.0,2.0,0.6666666666666666,-0.16666666666666663
6630,Joe Willock,Newcastle,2020,18.0,11.0,0.6111111111111112,7.0,5.0,0.7142857142857143,6.0,5.0,0.8333333333333334,-0.11904761904761907
6630,Joe Willock,Newcastle,2021,29.0,24.0,0.8275862068965517,9.0,7.0,0.7777777777777778,12.0,10.0,0.8333333333333334,-0.05555555555555558
6630,Joe Willock,Newcastle,2022,35.0,31.0,0.8857142857142857,11.0,9.0,0.8181818181818182,13.0,12.0,0.9230769230769231,-0.1048951048951049
6630,Joe Willock,Newcastle,2023,9.0,5.0,0.5555555555555556,4.0,2.0,0.5,2.0,1.0,0.5,0.0
6630,Joe Willock,Newcastle,2024,32.0,11.0,0.34375,12.0,6.0,0.5,10.0,3.0,0.3,0.2
6651,Grady Diangana,West Brom,2020,20.0,15.0,0.75,9.0,6.0,0.6666666666666666,6.0,6.0,1.0,-0.33333333333333337
6656,Sergio Gómez,Man City,2022,12.0,2.0,0.16666666666666666,3.0,1.0,0.3333333333333333,4.0,0.0,0.0,0.3333333333333333
6656,Sergio Gómez,Man City,2023,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
6665,Curtis Jones,Liverpool,2019,6.0,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,-1.0
6665,Curtis Jones,Liverpool,2020,24.0,13.0,0.5416666666666666,9.0,5.0,0.5555555555555556,9.0,4.0,0.4444444444444444,0.11111111111111116
6665,Curtis Jones,Liverpool,2021,15.0,10.0,0.6666666666666666,6.0,3.0,0.5,6.0,4.0,0.6666666666666666,-0.16666666666666663
6665,Curtis Jones,Liverpool,2022,18.0,12.0,0.6666666666666666,7.0,4.0,0.5714285714285714,5.0,3.0,0.6,-0.02857142857142858
6665,Curtis Jones,Liverpool,2023,23.0,14.0,0.6086956521739131,10.0,7.0,0.7,6.0,2.0,0.3333333333333333,0.36666666666666664
6665,Curtis Jones,Liverpool,2024,33.0,19.0,0.5757575757575758,12.0,8.0,0.6666666666666666,9.0,5.0,0.5555555555555556,0.11111111111111105
