player_id,team_id,season,n_matches,n_starts,start_rate_all,start_rate_hard,start_rate_easy,rotation_elasticity,beta_unavailable,xpts_per_match_present,xpts_season_total,value_gbp_season_total,player_name,has_rotation,has_injury,inj_xpts
204,Arsenal,2020,31.0,29.0,0.935483870967742,1.0,0.8181818181818182,0.1818181818181817,-0.033974691579279,0.033974691579279,1.1551395136954874,2769930.568980682,Granit Xhaka,True,True,1.1551395136954874
492,Arsenal,2020,25.0,24.0,0.96,0.8888888888888888,1.0,-0.1111111111111111,,,,,Héctor Bellerín,True,False,
,Arsenal,2020,,,,,,,-0.1208158141945902,0.1208158141945902,4.59100093939443,11008846.718059717,James Olayinka,False,True,4.59100093939443
6630,Arsenal,2020,11.0,6.0,0.5454545454545454,0.5,0.6666666666666666,-0.1666666666666666,,,,,Joe Willock,True,False,
8089,Arsenal,2020,27.0,26.0,0.9629629629629628,1.0,0.9,0.0999999999999999,-0.3434137116949445,0.3434137116949445,11.676066197628112,27998256.74977125,Kieran Tierney,True,True,11.676066197628112
2517,Arsenal,2020,17.0,9.0,0.5294117647058824,0.5714285714285714,0.3333333333333333,0.238095238095238,,,,,Martin Odegaard,True,False,
,Arsenal,2020,,,,,,,0.1328503428399684,-0.1328503428399684,-5.048313027918801,-12105443.89835666,Martin Ødegaard,False,True,-5.048313027918801
2385,Arsenal,2020,4.0,4.0,1.0,1.0,1.0,0.0,,,,,Mat Ryan,True,False,
,Arsenal,2020,,,,,,,-0.2501795300597949,0.2501795300597949,9.506822142272206,22796585.999813743,Mathew Ryan,False,True,9.506822142272206
496,Arsenal,2020,23.0,17.0,0.7391304347826086,0.7777777777777778,0.75,0.0277777777777777,-0.0274461828724745,0.0274461828724745,1.0429549491540318,2500921.1108096577,Mohamed Elneny,True,True,1.0429549491540318
5656,Arsenal,2020,29.0,16.0,0.5517241379310345,0.7,0.4,0.2999999999999999,,,,,Nicolas Pepe,True,False,
8380,Arsenal,2020,10.0,10.0,1.0,1.0,1.0,0.0,0.1350369841973968,-0.1350369841973968,-4.591257462711491,-11009461.84010269,Pablo Marí,True,True,-4.591257462711491
318,Arsenal,2020,29.0,26.0,0.896551724137931,0.7777777777777778,1.0,-0.2222222222222222,0.0691153317888694,-0.0691153317888694,-2.349921280821562,-5634920.036301164,Pierre-Emerick Aubameyang,True,True,-2.349921280821562
1749,Arsenal,2020,30.0,28.0,0.9333333333333332,1.0,1.0,0.0,-0.0573578486246432,0.0573578486246432,1.950166853237869,4676341.443913626,Rob Holding,True,True,1.950166853237869
342,Arsenal,2020,6.0,5.0,0.8333333333333334,1.0,0.5,0.5,,,,,Sead Kolasinac,True,False,
1699,Arsenal,2020,6.0,2.0,0.3333333333333333,0.5,0.0,0.5,-0.1769308602260302,0.1769308602260302,6.015649247685028,14425037.448611606,Shkodran Mustafi,True,True,6.015649247685028
2328,Arsenal,2020,24.0,18.0,0.75,0.7777777777777778,0.75,0.0277777777777777,,,,,Thomas Partey,True,False,
,Arsenal,2020,,,,,,,-0.0169760052218767,0.0169760052218767,0.6450881984313146,1546869.013948921,Tyreece John-Jules,False,True,0.6450881984313146
700,Arsenal,2020,25.0,16.0,0.64,0.6666666666666666,0.7,-0.0333333333333333,0.0293532265192402,-0.0293532265192402,-1.1154226077311282,-2674692.659938805,Willian,True,True,-1.1154226077311282
1685,Aston Villa,2020,14.0,8.0,0.5714285714285714,0.5,0.8333333333333334,-0.3333333333333333,,,,,Ahmed Elmohamady,True,False,
5612,Aston Villa,2020,28.0,17.0,0.6071428571428571,0.6363636363636364,0.6666666666666666,-0.0303030303030302,,,,,Anwar El Ghazi,True,False,
695,Aston Villa,2020,36.0,29.0,0.8055555555555556,0.8333333333333334,0.7692307692307693,0.0641025641025641,-0.0592227327740277,0.0592227327740277,2.250463845413055,5396429.198281862,Bertrand Traoré,True,True,2.250463845413055
7721,Aston Villa,2020,,,,,,,0.04186747491816,-0.04186747491816,-1.5909640468900814,-3815002.3398747393,Conor Hourihane,False,True,-1.5909640468900814
6122,Aston Villa,2020,33.0,32.0,0.9696969696969696,0.9090909090909092,1.0,-0.0909090909090909,,,,,Douglas Luiz,True,False,
4401,Aston Villa,2020,38.0,38.0,1.0,1.0,1.0,0.0,,,,,Emiliano Martinez,True,False,
,Aston Villa,2020,,,,,,,0.0697454372833845,-0.0697454372833845,-2.5805811794852267,-6188023.706266087,Ezri Konsa,False,True,-2.5805811794852267
7726,Aston Villa,2020,36.0,35.0,0.9722222222222222,1.0,0.9090909090909092,0.0909090909090909,,,,,Ezri Konsa Ngoyo,True,False,
,Aston Villa,2020,,,,,,,-0.2132146711588109,0.2132146711588109,7.888942832876004,18917043.050338235,Frédéric Guilbert,False,True,7.888942832876004
675,Aston Villa,2020,26.0,24.0,0.9230769230769232,1.0,0.8888888888888888,0.1111111111111111,0.0574522011983811,-0.0574522011983811,-2.1257314443401043,-5097331.049029732,Jack Grealish,True,True,-2.1257314443401043
8941,Aston Villa,2020,22.0,6.0,0.2727272727272727,0.2222222222222222,0.4285714285714285,-0.2063492063492063,,,,,Jacob Ramsey,True,False,
7723,Aston Villa,2020,37.0,37.0,1.0,1.0,1.0,0.0,0.1121787307895755,-0.1121787307895755,-4.150613039214295,-9952832.364420576,John McGinn,True,True,-4.150613039214295
1053,Aston Villa,2020,15.0,1.0,0.0666666666666666,0.0,0.0,0.0,-0.1691782315011826,0.1691782315011826,6.259594565543758,15009998.47287342,Keinan Davis,True,True,6.259594565543758
6859,Aston Villa,2020,7.0,7.0,1.0,1.0,1.0,0.0,-0.1657912398320222,0.1657912398320222,6.134275873784823,14709494.446258286,Kortney Hause,True,True,6.134275873784823
,Aston Villa,2020,,,,,,,-0.2301924374076983,0.2301924374076983,8.747312621492535,20975343.964460712,Lovre Kalinic,False,True,8.747312621492535
,Aston Villa,2020,,,,,,,-0.3545242836725434,0.3545242836725434,13.117398495884109,31454454.3308116,Mahmoud Trezeguet,False,True,13.117398495884109
8040,Aston Villa,2020,13.0,9.0,0.6923076923076923,0.8333333333333334,1.0,-0.1666666666666666,,,,,Marvelous Nakamba,True,False,
884,Aston Villa,2020,38.0,38.0,1.0,1.0,1.0,0.0,,,,,Matt Targett,True,False,
8864,Aston Villa,2020,28.0,28.0,1.0,1.0,1.0,0.0,,,,,Matthew Cash,True,False,
,Aston Villa,2020,,,,,,,-0.2022720322560587,0.2022720322560587,7.686337225730234,18431211.28887024,Matty Cash,False,True,7.686337225730234
3696,Aston Villa,2020,12.0,6.0,0.5,0.6666666666666666,0.25,0.4166666666666666,,,,,Morgan Sanson,True,False,
8865,Aston Villa,2020,37.0,37.0,1.0,1.0,1.0,0.0,,,,,Ollie Watkins,True,False,
592,Aston Villa,2020,24.0,18.0,0.75,0.75,0.75,0.0,-0.013105710972266,0.013105710972266,0.4980170169461096,1194204.2868037932,Ross Barkley,True,True,0.4980170169461096
1651,Aston Villa,2020,,,,,,,-0.1208534943053588,0.1208534943053588,4.471579289298276,10722483.317554783,Tom Heaton,False,True,4.471579289298276
7722,Aston Villa,2020,21.0,12.0,0.5714285714285714,0.8,0.4285714285714285,0.3714285714285715,,,,,Trézéguet,True,False,
1024,Aston Villa,2020,36.0,36.0,1.0,1.0,1.0,0.0,,,,,Tyrone Mings,True,False,
7724,Aston Villa,2020,3.0,0.0,0.0,0.0,0.0,0.0,,,,,Wesley,True,False,
,Aston Villa,2020,,,,,,,0.2133183937262417,-0.2133183937262417,-7.892780567870944,-18926245.62660898,Wesley Moraes,False,True,-7.892780567870944
250,Aston Villa,2020,,,,,,,-0.2819713230531753,0.2819713230531753,10.432938952967486,25017338.7608244,Ørjan Nyland,False,True,10.432938952967486
7991,Brighton,2020,17.0,9.0,0.5294117647058824,0.4285714285714285,0.6666666666666666,-0.238095238095238,0.0014791172731914,-0.0014791172731914,-0.0532482218348919,-127684.9035598081,Aaron Connolly,True,True,-0.0532482218348919
486,Brighton,2020,30.0,16.0,0.5333333333333333,0.4,0.6666666666666666,-0.2666666666666666,0.0085447557317825,-0.0085447557317825,-0.3247007178077354,-778605.9028907152,Adam Lallana,True,True,-0.3247007178077354
7699,Brighton,2020,29.0,29.0,1.0,1.0,1.0,0.0,-0.2897968546877096,0.2897968546877096,10.432686768757549,25016734.04360726,Adam Webster,True,True,10.432686768757549
,Brighton,2020,,,,,,,-0.1935308929989204,0.1935308929989204,7.354173933958977,17634710.74078753,Alex Cochrane,False,True,7.354173933958977
8379,Brighton,2020,21.0,13.0,0.6190476190476191,0.625,0.5,0.125,0.0739782800737079,-0.0739782800737079,-2.8111746428009026,-6740968.069671869,Alexis Mac Allister,True,True,-2.8111746428009026
6842,Brighton,2020,21.0,6.0,0.2857142857142857,0.4285714285714285,0.125,0.3035714285714285,0.0600123610390049,-0.0600123610390049,-2.1604449974041766,-5180571.324901253,Alireza Jahanbakhsh,True,True,-2.1604449974041766
9099,Brighton,2020,9.0,0.0,0.0,0.0,0.0,0.0,-0.2691973748613542,0.2691973748613542,10.229500244731462,24529509.29072503,Andi Zeqiri,True,True,10.229500244731462
7298,Brighton,2020,36.0,36.0,1.0,1.0,1.0,0.0,,,,,Ben White,True,False,
5245,Brighton,2020,,,,,,,0.1199089045509262,-0.1199089045509262,-4.556538372935195,-10926208.287645737,Bernardo,False,True,-4.556538372935195
6051,Brighton,2020,,,,,,,-0.1562274005935414,0.1562274005935414,5.624186421367491,13486341.441436175,Dale Stephens,False,True,5.624186421367491
7382,Brighton,2020,27.0,23.0,0.8518518518518519,1.0,0.875,0.125,,,,,Dan Burn,True,False,
501,Brighton,2020,24.0,17.0,0.7083333333333334,0.8333333333333334,0.6363636363636364,0.196969696969697,-0.0225017558319911,0.0225017558319911,0.8550667216156618,2050380.4281996745,Danny Welbeck,True,True,0.8550667216156618
6050,Brighton,2020,7.0,2.0,0.2857142857142857,0.5,0.0,0.5,0.1510573494736464,-0.1510573494736464,-5.438064581051273,-13040036.411667503,Davy Pröpper,True,True,-5.438064581051273
4068,Brighton,2020,,,,,,,-0.1269408745444755,0.1269408745444755,4.56987148360112,10958180.002209457,Florin Andone,False,True,4.56987148360112
9284,Brighton,2020,12.0,7.0,0.5833333333333334,0.75,0.5,0.25,,,,,Jakub Moder,True,False,
8780,Brighton,2020,28.0,25.0,0.8928571428571429,0.875,1.0,-0.125,0.1166944234643976,-0.1166944234643976,-4.434388091647111,-10633301.851550393,Joël Veltman,True,True,-4.434388091647111
7698,Brighton,2020,35.0,30.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,0.033657026048477,-0.033657026048477,-1.2116529377451752,-2905445.161787058,Leandro Trossard,True,True,-1.2116529377451752
6048,Brighton,2020,33.0,33.0,1.0,1.0,1.0,0.0,-0.3267959085840823,0.3267959085840823,12.418244526195128,29777939.99630479,Lewis Dunk,True,True,12.418244526195128
2385,Brighton,2020,12.0,12.0,1.0,1.0,1.0,0.0,,,,,Mat Ryan,True,False,
,Brighton,2020,,,,,,,0.2210262628752847,-0.2210262628752847,-8.398997989260819,-20140113.81606477,Mathew Ryan,False,True,-8.398997989260819
,Brighton,2020,,,,,,,-0.1250268669662068,0.1250268669662068,4.751020944715861,11392561.671217425,Michal Karbownik,False,True,4.751020944715861
9453,Brighton,2020,,,,,,,0.0055431782662853,-0.0055431782662853,-0.2106407741188443,-505099.43810938776,Moisés Caicedo,False,True,-0.2106407741188443
3621,Brighton,2020,33.0,29.0,0.8787878787878788,0.8,0.9230769230769232,-0.123076923076923,,,,,Neal Maupay,True,False,
239,Brighton,2020,34.0,27.0,0.7941176470588235,0.75,0.9166666666666666,-0.1666666666666666,,,,,Pascal Groß,True,False,
9249,Brighton,2020,,,,,,,0.0134071720601599,-0.0134071720601599,-0.5094725382860792,-1221673.694928946,Percy Tau,False,True,-0.5094725382860792
9098,Brighton,2020,27.0,27.0,1.0,1.0,1.0,0.0,,,,,Robert Sánchez,True,False,
6047,Brighton,2020,,,,,,,-0.0258172499738446,0.0258172499738446,0.9294209990584056,2228675.935868907,Shane Duffy,False,True,0.9294209990584056
6049,Brighton,2020,21.0,19.0,0.9047619047619048,0.8888888888888888,1.0,-0.1111111111111111,-0.0153151970870671,0.0153151970870671,0.5513470951344168,1322085.4752390657,Solly March,True,True,0.5513470951344168
8020,Brighton,2020,15.0,10.0,0.6666666666666666,0.7142857142857143,0.5,0.2142857142857143,-0.153505013237952,0.153505013237952,5.5261804765662745,13251331.159796476,Steven Alzate,True,True,5.5261804765662745
8226,Brighton,2020,11.0,11.0,1.0,1.0,1.0,0.0,0.0052407566208197,-0.0052407566208197,-0.1991487515911502,-477542.50310589327,Tariq Lamptey,True,True,-0.1991487515911502
5609,Brighton,2020,36.0,35.0,0.9722222222222222,0.9090909090909092,1.0,-0.0909090909090909,,,,,Yves Bissouma,True,False,
4422,Burnley,2020,22.0,15.0,0.6818181818181818,0.8333333333333334,0.5555555555555556,0.2777777777777778,0.0053511619130366,-0.0053511619130366,-0.192641828869319,-461939.4318374417,Ashley Barnes,True,True,-0.192641828869319
669,Burnley,2020,38.0,38.0,1.0,1.0,1.0,0.0,-0.0382644410110685,0.0382644410110685,1.3775198763984686,3303180.58535436,Ashley Westwood,True,True,1.3775198763984686
8482,Burnley,2020,4.0,4.0,1.0,1.0,1.0,0.0,-0.1937938764161812,0.1937938764161812,7.364167303814888,17658674.028617986,Bailey Peacock-Farrell,True,True,7.364167303814888
1707,Burnley,2020,,,,,,,-0.0016592202581581,0.0016592202581581,0.0597319292936944,143232.30651636503,Ben Gibson,False,True,0.0597319292936944
1654,Burnley,2020,30.0,30.0,1.0,1.0,1.0,0.0,0.1667203561983334,-0.1667203561983334,-6.001932823140004,-14392146.578553123,Ben Mee,True,True,-6.001932823140004
6044,Burnley,2020,29.0,28.0,0.9655172413793104,1.0,1.0,0.0,-0.1004994870585327,0.1004994870585327,3.6179815341071775,8675625.351322658,Charlie Taylor,True,True,3.6179815341071775
4456,Burnley,2020,33.0,32.0,0.9696969696969696,0.9166666666666666,1.0,-0.0833333333333333,-0.1073006309787644,0.1073006309787644,3.862822715235519,9262734.582815465,Chris Wood,True,True,3.862822715235519
6051,Burnley,2020,7.0,3.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0842577785976974,-0.0842577785976974,-3.201795586712504,-7677645.311335393,Dale Stephens,True,True,-3.201795586712504
6756,Burnley,2020,36.0,34.0,0.9444444444444444,0.9230769230769232,1.0,-0.0769230769230768,-0.0548915515679974,0.0548915515679974,1.9760958564479068,4738517.083966758,Dwight McNeil,True,True,1.9760958564479068
887,Burnley,2020,20.0,13.0,0.65,0.4285714285714285,0.8,-0.3714285714285715,0.1199480219159645,-0.1199480219159645,-4.558024832806652,-10929772.697475623,Erik Pieters,True,True,-4.558024832806652
712,Burnley,2020,16.0,15.0,0.9375,1.0,1.0,0.0,-0.013144236012601,0.013144236012601,0.4731924964536382,1134677.1064440787,Jack Cork,True,True,0.4731924964536382
1665,Burnley,2020,36.0,36.0,1.0,1.0,1.0,0.0,0.0566052722101665,-0.0566052722101665,-2.151000343986328,-5157923.814444414,James Tarkowski,True,True,-2.151000343986328
844,Burnley,2020,31.0,12.0,0.3870967741935484,0.4545454545454545,0.4444444444444444,0.0101010101010101,,,,,Jay Rodriguez,True,False,
8481,Burnley,2020,3.0,3.0,1.0,1.0,1.0,0.0,-0.0518176713228153,0.0518176713228153,1.969071510266982,4721673.273342187,Jimmy Dunne,True,True,1.969071510266982
8566,Burnley,2020,4.0,0.0,0.0,0.0,0.0,0.0,,,,,Joel Mumbongo,True,False,
1663,Burnley,2020,22.0,16.0,0.7272727272727273,0.75,0.6666666666666666,0.0833333333333333,,,,,Johann Berg Gudmundsson,True,False,
7383,Burnley,2020,6.0,2.0,0.3333333333333333,0.5,0.0,0.5,,,,,Josh Benson,True,False,
8323,Burnley,2020,33.0,32.0,0.9696969696969696,1.0,0.9166666666666666,0.0833333333333333,-0.0822925255102133,0.0822925255102133,3.1271159693881083,7498569.665100376,Josh Brownhill,True,True,3.1271159693881083
,Burnley,2020,,,,,,,0.0473240123739561,-0.0473240123739561,-1.70366444546242,-4085248.726082355,Jóhann Berg Gudmundsson,False,True,-1.70366444546242
1747,Burnley,2020,8.0,7.0,0.875,1.0,0.8,0.1999999999999999,,,,,Kevin Long,True,False,
1017,Burnley,2020,28.0,15.0,0.5357142857142857,0.3636363636363636,0.75,-0.3863636363636363,0.0190384102731695,-0.0190384102731695,-0.7234595903804428,-1734797.2353626017,Matej Vydra,True,True,-0.7234595903804428
1652,Burnley,2020,34.0,34.0,1.0,1.0,1.0,0.0,-0.2867531084441402,0.2867531084441402,10.32311190398905,24753982.43316049,Matthew Lowton,True,True,10.32311190398905
5552,Burnley,2020,32.0,32.0,1.0,1.0,1.0,0.0,,,,,Nick Pope,True,False,
857,Burnley,2020,4.0,3.0,0.75,1.0,0.6666666666666666,0.3333333333333333,0.0401786927733484,-0.0401786927733484,-1.4464329398405444,-3468428.504559927,Phil Bardsley,True,True,-1.4464329398405444
789,Burnley,2020,19.0,12.0,0.631578947368421,0.7142857142857143,0.2,0.5142857142857142,-0.0908973616953394,0.0908973616953394,3.2723050210322207,7846721.198021064,Robbie Brady,True,True,3.2723050210322207
200,Chelsea,2020,17.0,15.0,0.8823529411764706,0.8571428571428571,0.8333333333333334,0.0238095238095237,-0.0610923475269417,0.0610923475269417,2.3215092060237867,5566790.192609166,Andreas Christensen,True,True,2.3215092060237867
1822,Chelsea,2020,19.0,19.0,1.0,1.0,1.0,0.0,,,,,Antonio Rüdiger,True,False,
782,Chelsea,2020,27.0,27.0,1.0,1.0,1.0,0.0,-0.1526795773682129,0.1526795773682129,5.801823939992093,13912301.758092672,Ben Chilwell,True,True,5.801823939992093
7988,Chelsea,2020,5.0,3.0,0.6,0.3333333333333333,1.0,-0.6666666666666667,-0.0759157127984582,0.0759157127984582,2.8847970863414143,6917508.699187272,Billy Gilmour,True,True,2.8847970863414143
6456,Chelsea,2020,23.0,10.0,0.4347826086956521,0.4285714285714285,0.4285714285714285,0.0,0.0819846198358402,-0.0819846198358402,-2.787477074418568,-6684143.228780796,Callum Hudson-Odoi,True,True,-2.787477074418568
2662,Chelsea,2020,27.0,18.0,0.6666666666666666,0.6363636363636364,0.7142857142857143,-0.0779220779220779,,,,,Christian Pulisic,True,False,
681,Chelsea,2020,26.0,24.0,0.9230769230769232,1.0,0.9,0.0999999999999999,,,,,César Azpilicueta,True,False,
6880,Chelsea,2020,31.0,31.0,1.0,1.0,1.0,0.0,-0.2822242121836956,0.2822242121836956,10.724520062980435,25716526.538912207,Edouard Mendy,True,True,10.724520062980435
6369,Chelsea,2020,,,,,,,-0.0256046657755806,0.0256046657755806,0.972977299472066,2333120.400418068,Ethan Ampadu,False,True,0.972977299472066
703,Chelsea,2020,8.0,7.0,0.875,0.5,1.0,-0.5,,,,,Fikayo Tomori,True,False,
8992,Chelsea,2020,23.0,15.0,0.6521739130434783,0.6666666666666666,0.7142857142857143,-0.0476190476190476,,,,,Hakim Ziyech,True,False,
,Chelsea,2020,,,,,,,0.1071855584676243,-0.1071855584676243,-4.073051221769726,-9766845.436799947,Izzy Brown,False,True,-4.073051221769726
1389,Chelsea,2020,28.0,23.0,0.8214285714285714,0.75,0.9,-0.15,,,,,Jorginho,True,False,
5220,Chelsea,2020,27.0,18.0,0.6666666666666666,0.5555555555555556,0.5,0.0555555555555555,-0.1118886145347534,0.1118886145347534,4.25176735232063,10195392.17709732,Kai Havertz,True,True,4.25176735232063
5061,Chelsea,2020,7.0,6.0,0.8571428571428571,1.0,0.6666666666666666,0.3333333333333333,,,,,Kepa,True,False,
,Chelsea,2020,,,,,,,0.2724335115786167,-0.2724335115786167,-10.352473439987437,-24824389.00756116,Kepa Arrizabalaga,False,True,-10.352473439987437
935,Chelsea,2020,24.0,22.0,0.9166666666666666,0.8571428571428571,1.0,-0.1428571428571429,,,,,Kurt Zouma,True,False,
1621,Chelsea,2020,13.0,11.0,0.8461538461538461,1.0,0.6666666666666666,0.3333333333333333,,,,,Marcos Alonso,True,False,
7768,Chelsea,2020,36.0,32.0,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.0,-0.089277394094924,0.089277394094924,3.035431399227417,7278717.5255267825,Mason Mount,True,True,3.035431399227417
2254,Chelsea,2020,27.0,21.0,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.0707070707070706,-0.066641265303293,0.066641265303293,2.2658030203119623,5433211.291658182,Mateo Kovacic,True,True,2.2658030203119623
751,Chelsea,2020,30.0,24.0,0.8,0.9166666666666666,0.6666666666666666,0.25,,,,,N&#039;Golo Kanté,True,False,
,Chelsea,2020,,,,,,,-0.0493279648204675,0.0493279648204675,1.677150803895896,4021671.170817916,N'Golo Kanté,False,True,1.677150803895896
502,Chelsea,2020,17.0,8.0,0.4705882352941176,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.041139956280456,0.041139956280456,1.3987585135355056,3354109.109183625,Olivier Giroud,True,True,1.3987585135355056
8067,Chelsea,2020,32.0,25.0,0.78125,0.75,0.7,0.05,,,,,Reece James,True,False,
592,Chelsea,2020,6.0,3.0,0.5,0.0,1.0,-1.0,0.0349700616703293,-0.0349700616703293,-1.1889820967911984,-2851082.329732233,Ross Barkley,True,True,-1.1889820967911984
688,Chelsea,2020,12.0,9.0,0.75,1.0,0.0,1.0,-0.155925366362465,0.155925366362465,5.92516392177367,14208060.99917459,Ruben Loftus-Cheek,True,True,5.92516392177367
702,Chelsea,2020,22.0,12.0,0.5454545454545454,0.4285714285714285,0.7,-0.2714285714285714,-0.1284194036339863,0.1284194036339863,4.366259723555534,10469935.567950666,Tammy Abraham,True,True,4.366259723555534
3288,Chelsea,2020,23.0,23.0,1.0,1.0,1.0,0.0,-0.1529617490582231,0.1529617490582231,5.81254646421248,13938013.498763433,Thiago Silva,True,True,5.81254646421248
65,Chelsea,2020,35.0,29.0,0.8285714285714286,0.7692307692307693,0.9230769230769232,-0.1538461538461538,,,,,Timo Werner,True,False,
,Chelsea,2020,,,,,,,-0.1620640433339485,0.1620640433339485,6.158433646690044,14767422.820151923,Tino Anjorin,False,True,6.158433646690044
775,Crystal Palace,2020,34.0,25.0,0.7352941176470589,0.8333333333333334,0.6923076923076923,0.141025641025641,,,,,Andros Townsend,True,False,
532,Crystal Palace,2020,36.0,35.0,0.9722222222222222,1.0,0.9285714285714286,0.0714285714285714,,,,,Cheikhou Kouyaté,True,False,
606,Crystal Palace,2020,30.0,21.0,0.7,0.875,0.5454545454545454,0.3295454545454546,0.1181088537645186,-0.1181088537645186,-4.251918735522672,-10195755.181698924,Christian Benteke,True,True,-4.251918735522672
519,Crystal Palace,2020,,,,,,,0.0060049014954816,-0.0060049014954816,-0.2161764538373378,-518373.547678445,Connor Wickham,False,True,-0.2161764538373378
8706,Crystal Palace,2020,34.0,29.0,0.8529411764705882,0.9090909090909092,0.7692307692307693,0.1398601398601398,0.0326374540538382,-0.0326374540538382,-1.2402232540458529,-2973954.4557281155,Eberechi Eze,True,True,-1.2402232540458529
699,Crystal Palace,2020,20.0,20.0,1.0,1.0,1.0,0.0,0.0164722746915149,-0.0164722746915149,-0.5930018888945398,-1421970.2815440872,Gary Cahill,True,True,-0.5930018888945398
6027,Crystal Palace,2020,33.0,19.0,0.5757575757575758,0.5454545454545454,0.5384615384615384,0.0069930069930069,,,,,Jairo Riedewald,True,False,
633,Crystal Palace,2020,18.0,17.0,0.9444444444444444,1.0,1.0,0.0,-0.0192533206282081,0.0192533206282081,0.6931195426154941,1662044.2693597267,James McArthur,True,True,0.6931195426154941
589,Crystal Palace,2020,16.0,10.0,0.625,0.6,0.6666666666666666,-0.0666666666666666,,,,,James McCarthy,True,False,
530,Crystal Palace,2020,8.0,6.0,0.75,0.8,1.0,-0.1999999999999999,-0.0190597754065516,0.0190597754065516,0.6861519146358598,1645336.4643671238,James Tomkins,True,True,0.6861519146358598
,Crystal Palace,2020,,,,,,,0.0410747945467961,-0.0410747945467961,-1.4786926036846628,-3545784.553736183,Jaïro Riedewald,False,True,-1.4786926036846628
5735,Crystal Palace,2020,11.0,6.0,0.5454545454545454,0.5,0.6666666666666666,-0.1666666666666666,,,,,Jean-Philippe Mateta,True,False,
757,Crystal Palace,2020,27.0,15.0,0.5555555555555556,0.3333333333333333,0.7,-0.3666666666666666,-0.0794529136947864,0.0794529136947864,2.860304893012312,6858778.412326399,Jeffrey Schlupp,True,True,2.860304893012312
510,Crystal Palace,2020,26.0,25.0,0.9615384615384616,1.0,0.8571428571428571,0.1428571428571429,0.0181076460552458,-0.0181076460552458,-0.6518752579888513,-1563143.830556804,Joel Ward,True,True,-0.6518752579888513
672,Crystal Palace,2020,33.0,23.0,0.696969696969697,0.7692307692307693,0.6666666666666666,0.1025641025641026,,,,,Jordan Ayew,True,False,
5549,Crystal Palace,2020,31.0,27.0,0.8709677419354839,0.8181818181818182,0.8181818181818182,0.0,,,,,Luka Milivojevic,True,False,
485,Crystal Palace,2020,4.0,3.0,0.75,1.0,0.0,1.0,-0.102731797462015,0.102731797462015,3.6983447086325416,8868329.70529805,Mamadou Sakho,True,True,3.6983447086325416
525,Crystal Palace,2020,,,,,,,0.0192533206282094,-0.0192533206282094,-0.6931195426155401,-1662044.2693598368,Martin Kelly,False,True,-0.6931195426155401
338,Crystal Palace,2020,,,,,,,0.0410747945467961,-0.0410747945467961,-1.4786926036846628,-3545784.553736183,Max Meyer,False,True,-1.4786926036846628
1678,Crystal Palace,2020,18.0,7.0,0.3888888888888889,0.0,0.6666666666666666,-0.6666666666666666,,,,,Michy Batshuayi,True,False,
6451,Crystal Palace,2020,,,,,,,0.0407604650617676,-0.0407604650617676,-1.5488976723471688,-3714130.5963397664,Nathan Ferguson,False,True,-1.5488976723471688
603,Crystal Palace,2020,13.0,13.0,1.0,1.0,1.0,0.0,0.0853403319306283,-0.0853403319306283,-3.242932613363878,-7776288.554240381,Nathaniel Clyne,True,True,-3.242932613363878
730,Crystal Palace,2020,22.0,20.0,0.9090909090909092,0.8333333333333334,0.8888888888888888,-0.0555555555555554,-0.1343350762219705,0.1343350762219705,4.836062743990938,11596484.98667874,Patrick van Aanholt,True,True,4.836062743990938
512,Crystal Palace,2020,15.0,15.0,1.0,1.0,1.0,0.0,0.0410747945467961,-0.0410747945467961,-1.4786926036846628,-3545784.553736183,Scott Dann,True,True,-1.4786926036846628
8214,Crystal Palace,2020,19.0,19.0,1.0,1.0,1.0,0.0,-0.0174424594571767,0.0174424594571767,0.6279285404583614,1505721.5502798131,Tyrick Mitchell,True,True,0.6279285404583614
2190,Crystal Palace,2020,37.0,37.0,1.0,1.0,1.0,0.0,,,,,Vicente Guaita,True,False,
509,Crystal Palace,2020,,,,,,,0.1063053745125617,-0.1063053745125617,-4.0396042314773455,-9686642.275404423,Wayne Hennessey,False,True,-4.0396042314773455
522,Crystal Palace,2020,30.0,29.0,0.9666666666666668,0.9,1.0,-0.0999999999999999,-0.0425538207985783,0.0425538207985783,1.6170451903459768,3877542.799858952,Wilfried Zaha,True,True,1.6170451903459768
1726,Everton,2020,29.0,29.0,1.0,1.0,1.0,0.0,0.1410216192862865,-0.1410216192862865,-5.358821532878888,-12850018.029550452,Abdoulaye Doucouré,True,True,-5.358821532878888
500,Everton,2020,30.0,17.0,0.5666666666666667,0.5,0.7777777777777778,-0.2777777777777778,-0.626544090253101,0.626544090253101,20.04941088809923,48076856.0425509,Alex Iwobi,True,True,20.04941088809923
1379,Everton,2020,24.0,23.0,0.9583333333333334,1.0,0.875,0.125,0.0690657417303852,-0.0690657417303852,-2.6244981857546392,-6293333.114109468,Allan,True,True,-2.6244981857546392
2383,Everton,2020,28.0,17.0,0.6071428571428571,0.75,0.5454545454545454,0.2045454545454545,,,,,André Gomes,True,False,
